training_systems	training_numprocs	testing_systems	testing_numprocs	classifier	sampler	split	roc-auc	time
3	24	3	1	RandomForest	RandomOverSampler	0	0.771	0.514
3	24	3	1	RandomForest	RandomOverSampler	1	0.79	0.537
3	24	3	1	RandomForest	RandomOverSampler	2	0.792	0.523
3	24	3	1	RandomForest	RandomOverSampler	avg	0.784
3	24	3	1	RandomForest	RandomOverSampler	best_avg	0.784
