training_systems	training_numprocs	testing_systems	testing_numprocs	classifier	sampler	split	roc-auc	time
3	24	3	24	RandomForest	RandomOverSampler	0	0.962	0.511
3	24	3	24	RandomForest	RandomOverSampler	1	0.961	0.55
3	24	3	24	RandomForest	RandomOverSampler	2	0.947	0.529
3	24	3	24	RandomForest	RandomOverSampler	avg	0.957
3	24	3	24	RandomForest	RandomOverSampler	best_avg	0.957
