training_systems	training_numprocs	testing_systems	testing_numprocs	classifier	sampler	split	roc-auc	time
3	1	3	12	RandomForest	RandomOverSampler	0	0.838	0.335
3	1	3	12	RandomForest	RandomOverSampler	1	0.829	0.369
3	1	3	12	RandomForest	RandomOverSampler	2	0.833	0.331
3	1	3	12	RandomForest	RandomOverSampler	avg	0.834
3	1	3	12	RandomForest	RandomOverSampler	best_avg	0.834
