training_systems	training_numprocs	testing_systems	testing_numprocs	classifier	sampler	split	roc-auc	time
3	1	3	24	RandomForest	RandomOverSampler	0	0.81	0.335
3	1	3	24	RandomForest	RandomOverSampler	1	0.844	0.322
3	1	3	24	RandomForest	RandomOverSampler	2	0.844	0.319
3	1	3	24	RandomForest	RandomOverSampler	avg	0.833
3	1	3	24	RandomForest	RandomOverSampler	best_avg	0.833
