training_systems	training_numprocs	testing_systems	testing_numprocs	classifier	sampler	split	roc-auc	time
3	12	3	24	RandomForest	RandomOverSampler	0	0.926	0.489
3	12	3	24	RandomForest	RandomOverSampler	1	0.922	0.505
3	12	3	24	RandomForest	RandomOverSampler	2	0.932	0.506
3	12	3	24	RandomForest	RandomOverSampler	avg	0.927
3	12	3	24	RandomForest	RandomOverSampler	best_avg	0.927
