,numprocs,matrix,time,system_id,solver_id,prec_id,status_id,matrix_id,new_time,good_or_bad
28,4,saylr3.mtx,0.728169,3,7,3,1,5054133946684947129,0.728169,-1
29,4,saylr3.mtx,1.1145,3,7,4,0,5054133946684947129,inf,-1
30,4,saylr3.mtx,0.053412400000000006,3,8,0,0,5054133946684947129,inf,-1
31,4,saylr3.mtx,0.0,3,8,1,-1,5054133946684947129,inf,-1
32,4,saylr3.mtx,3.0550900000000003,3,8,2,0,5054133946684947129,inf,-1
33,4,saylr3.mtx,3.07085,3,8,3,0,5054133946684947129,inf,-1
34,4,saylr3.mtx,2.85367,3,8,4,0,5054133946684947129,inf,-1
35,4,sherman1.mtx,0.0346427,3,0,0,1,-1946102749737017214,0.0346427,-1
36,4,sherman1.mtx,0.0339339,3,0,1,1,-1946102749737017214,0.0339339,-1
37,4,sherman1.mtx,0.382987,3,0,2,0,-1946102749737017214,inf,-1
38,4,sherman1.mtx,0.0,3,0,3,-1,-1946102749737017214,inf,-1
39,4,sherman1.mtx,0.0,3,0,4,-1,-1946102749737017214,inf,-1
40,4,sherman1.mtx,0.00951695,3,1,0,1,-1946102749737017214,0.00951695,1
41,4,sherman1.mtx,0.00930285,3,1,1,1,-1946102749737017214,0.00930285,1
42,4,sherman1.mtx,0.0475981,3,1,2,1,-1946102749737017214,0.0475981,-1
43,4,sherman1.mtx,0.0497656,3,1,3,1,-1946102749737017214,0.0497656,-1
44,4,sherman1.mtx,0.0752625,3,1,4,1,-1946102749737017214,0.0752625,-1
45,4,sherman1.mtx,0.0217822,3,2,0,1,-1946102749737017214,0.0217822,-1
46,4,sherman1.mtx,0.021662200000000003,3,2,1,1,-1946102749737017214,0.021662200000000003,-1
47,4,sherman1.mtx,0.0217235,3,2,2,1,-1946102749737017214,0.0217235,-1
48,4,sherman1.mtx,0.0219951,3,2,3,1,-1946102749737017214,0.0219951,-1
49,4,sherman1.mtx,0.021306,3,2,4,1,-1946102749737017214,0.021306,-1
50,4,sherman1.mtx,0.0,3,3,0,-1,-1946102749737017214,inf,-1
51,4,sherman1.mtx,0.0,3,3,1,-1,-1946102749737017214,inf,-1
52,4,sherman1.mtx,0.0,3,3,2,-1,-1946102749737017214,inf,-1
53,4,sherman1.mtx,0.0,3,3,3,-1,-1946102749737017214,inf,-1
54,4,sherman1.mtx,0.0,3,3,4,-1,-1946102749737017214,inf,-1
55,4,sherman1.mtx,0.0315132,3,5,0,1,-1946102749737017214,0.0315132,-1
56,4,sherman1.mtx,0.013274,3,5,1,1,-1946102749737017214,0.013274,-1
57,4,sherman1.mtx,0.0882447,3,5,2,1,-1946102749737017214,0.0882447,-1
58,4,sherman1.mtx,2.76248,3,5,3,0,-1946102749737017214,inf,-1
59,4,sherman1.mtx,0.137674,3,5,4,1,-1946102749737017214,0.137674,-1
60,4,sherman1.mtx,0.252707,3,7,0,1,-1946102749737017214,0.252707,-1
61,4,sherman1.mtx,0.06656360000000001,3,7,1,1,-1946102749737017214,0.06656360000000001,-1
62,4,sherman1.mtx,0.652989,3,7,2,1,-1946102749737017214,0.652989,-1
63,4,sherman1.mtx,0.655701,3,7,3,1,-1946102749737017214,0.655701,-1
64,4,sherman1.mtx,1.00216,3,7,4,1,-1946102749737017214,1.00216,-1
65,4,sherman1.mtx,0.0159631,3,8,0,1,-1946102749737017214,0.0159631,-1
66,4,sherman1.mtx,0.0144339,3,8,1,1,-1946102749737017214,0.0144339,-1
67,4,sherman1.mtx,0.068563,3,8,2,1,-1946102749737017214,0.068563,-1
68,4,sherman1.mtx,0.0689471,3,8,3,1,-1946102749737017214,0.0689471,-1
69,4,sherman1.mtx,0.101596,3,8,4,1,-1946102749737017214,0.101596,-1
70,4,olm1000.mtx,0.0,3,0,0,-1,2952262366608134466,inf,-1
71,4,olm1000.mtx,0.0,3,0,1,-1,2952262366608134466,inf,-1
72,4,olm1000.mtx,0.0,3,0,2,-1,2952262366608134466,inf,-1
73,4,olm1000.mtx,0.0,3,0,3,-1,2952262366608134466,inf,-1
74,4,olm1000.mtx,0.0,3,0,4,-1,2952262366608134466,inf,-1
75,4,olm1000.mtx,0.0163627,3,1,0,1,2952262366608134466,0.0163627,-1
76,4,olm1000.mtx,0.016466400000000003,3,1,1,1,2952262366608134466,0.016466400000000003,-1
77,4,olm1000.mtx,0.0,3,1,2,-1,2952262366608134466,inf,-1
78,4,olm1000.mtx,0.0,3,1,3,-1,2952262366608134466,inf,-1
79,4,olm1000.mtx,0.0,3,1,4,-1,2952262366608134466,inf,-1
80,4,olm1000.mtx,0.504328,3,2,0,0,2952262366608134466,inf,-1
81,4,olm1000.mtx,0.455292,3,2,1,0,2952262366608134466,inf,-1
82,4,olm1000.mtx,0.459383,3,2,2,0,2952262366608134466,inf,-1
83,4,olm1000.mtx,0.464902,3,2,3,0,2952262366608134466,inf,-1
84,4,olm1000.mtx,0.462154,3,2,4,0,2952262366608134466,inf,-1
85,4,olm1000.mtx,0.0,3,3,0,-1,2952262366608134466,inf,-1
86,4,olm1000.mtx,0.0,3,3,1,-1,2952262366608134466,inf,-1
87,4,olm1000.mtx,0.0,3,3,2,-1,2952262366608134466,inf,-1
88,4,olm1000.mtx,0.0,3,3,3,-1,2952262366608134466,inf,-1
89,4,olm1000.mtx,0.0,3,3,4,-1,2952262366608134466,inf,-1
90,4,olm1000.mtx,0.0243413,3,5,0,1,2952262366608134466,0.0243413,-1
91,4,olm1000.mtx,0.0156398,3,5,1,1,2952262366608134466,0.0156398,-1
92,4,olm1000.mtx,2.74344,3,5,2,0,2952262366608134466,inf,-1
93,4,olm1000.mtx,2.8096400000000004,3,5,3,0,2952262366608134466,inf,-1
94,4,olm1000.mtx,2.28891,3,5,4,0,2952262366608134466,inf,-1
95,4,olm1000.mtx,1.4418799999999998,3,7,0,0,2952262366608134466,inf,-1
96,4,olm1000.mtx,0.0268898,3,7,1,1,2952262366608134466,0.0268898,-1
97,4,olm1000.mtx,0.43819,3,7,2,1,2952262366608134466,0.43819,-1
98,4,olm1000.mtx,0.449614,3,7,3,1,2952262366608134466,0.449614,-1
99,4,olm1000.mtx,0.277021,3,7,4,1,2952262366608134466,0.277021,-1
100,4,olm1000.mtx,0.0593634,3,8,0,1,2952262366608134466,0.0593634,-1
101,4,olm1000.mtx,0.00872421,3,8,1,1,2952262366608134466,0.00872421,1
102,4,olm1000.mtx,4.25744,3,8,2,1,2952262366608134466,4.25744,-1
103,4,olm1000.mtx,4.26661,3,8,3,0,2952262366608134466,inf,-1
104,4,olm1000.mtx,2.87147,3,8,4,0,2952262366608134466,inf,-1
105,4,tub1000.mtx,0.55477,3,0,0,0,623749945307268439,inf,-1
106,4,tub1000.mtx,0.5468069999999999,3,0,1,0,623749945307268439,inf,-1
107,4,tub1000.mtx,0.356148,3,0,2,0,623749945307268439,inf,-1
108,4,tub1000.mtx,0.0,3,0,3,-1,623749945307268439,inf,-1
109,4,tub1000.mtx,0.0,3,0,4,-1,623749945307268439,inf,-1
110,4,tub1000.mtx,0.01105,3,1,0,1,623749945307268439,0.01105,-1
111,4,tub1000.mtx,0.0102496,3,1,1,1,623749945307268439,0.0102496,1
112,4,tub1000.mtx,0.247213,3,1,2,1,623749945307268439,0.247213,-1
113,4,tub1000.mtx,0.273742,3,1,3,1,623749945307268439,0.273742,-1
114,4,tub1000.mtx,0.246862,3,1,4,1,623749945307268439,0.246862,-1
115,4,tub1000.mtx,0.451537,3,2,0,0,623749945307268439,inf,-1
116,4,tub1000.mtx,0.452904,3,2,1,0,623749945307268439,inf,-1
117,4,tub1000.mtx,0.457051,3,2,2,0,623749945307268439,inf,-1
118,4,tub1000.mtx,0.454022,3,2,3,0,623749945307268439,inf,-1
119,4,tub1000.mtx,0.452447,3,2,4,0,623749945307268439,inf,-1
120,4,tub1000.mtx,0.0,3,3,0,-1,623749945307268439,inf,-1
121,4,tub1000.mtx,0.0,3,3,1,-1,623749945307268439,inf,-1
122,4,tub1000.mtx,0.0,3,3,2,-1,623749945307268439,inf,-1
123,4,tub1000.mtx,0.0,3,3,3,-1,623749945307268439,inf,-1
124,4,tub1000.mtx,0.0,3,3,4,-1,623749945307268439,inf,-1
125,4,tub1000.mtx,0.0373065,3,5,0,1,623749945307268439,0.0373065,-1
126,4,tub1000.mtx,0.016634200000000002,3,5,1,1,623749945307268439,0.016634200000000002,-1
127,4,tub1000.mtx,0.8373860000000001,3,5,2,1,623749945307268439,0.8373860000000001,-1
128,4,tub1000.mtx,2.7307200000000003,3,5,3,0,623749945307268439,inf,-1
129,4,tub1000.mtx,0.5300600000000001,3,5,4,1,623749945307268439,0.5300600000000001,-1
130,4,tub1000.mtx,1.46777,3,7,0,0,623749945307268439,inf,-1
131,4,tub1000.mtx,0.040946,3,7,1,1,623749945307268439,0.040946,-1
132,4,tub1000.mtx,1.89283,3,7,2,0,623749945307268439,inf,-1
133,4,tub1000.mtx,1.95572,3,7,3,0,623749945307268439,inf,-1
134,4,tub1000.mtx,1.04015,3,7,4,0,623749945307268439,inf,-1
135,4,tub1000.mtx,0.014394999999999996,3,8,0,1,623749945307268439,0.014394999999999996,-1
136,4,tub1000.mtx,0.00839019,3,8,1,1,623749945307268439,0.00839019,1
137,4,tub1000.mtx,3.06217,3,8,2,0,623749945307268439,inf,-1
138,4,tub1000.mtx,3.05737,3,8,3,0,623749945307268439,inf,-1
139,4,tub1000.mtx,2.84966,3,8,4,0,623749945307268439,inf,-1
140,4,cage8.mtx,0.00259662,3,0,0,1,-6847664512012962880,0.00259662,-1
141,4,cage8.mtx,0.00178719,3,0,1,1,-6847664512012962880,0.00178719,1
142,4,cage8.mtx,0.018884400000000003,3,0,2,1,-6847664512012962880,0.018884400000000003,-1
143,4,cage8.mtx,0.0,3,0,3,-1,-6847664512012962880,inf,-1
144,4,cage8.mtx,0.00474048,3,0,4,1,-6847664512012962880,0.00474048,-1
145,4,cage8.mtx,0.00214028,3,1,0,1,-6847664512012962880,0.00214028,-1
146,4,cage8.mtx,0.00224304,3,1,1,1,-6847664512012962880,0.00224304,-1
147,4,cage8.mtx,0.00256181,3,1,2,1,-6847664512012962880,0.00256181,-1
148,4,cage8.mtx,0.00316453,3,1,3,1,-6847664512012962880,0.00316453,-1
149,4,cage8.mtx,0.0,3,1,4,-1,-6847664512012962880,inf,-1
150,4,cage8.mtx,0.575114,3,2,0,0,-6847664512012962880,inf,-1
151,4,cage8.mtx,0.566516,3,2,1,0,-6847664512012962880,inf,-1
152,4,cage8.mtx,0.576769,3,2,2,0,-6847664512012962880,inf,-1
153,4,cage8.mtx,0.573122,3,2,3,0,-6847664512012962880,inf,-1
154,4,cage8.mtx,0.569002,3,2,4,0,-6847664512012962880,inf,-1
155,4,cage8.mtx,0.0333836,3,3,0,1,-6847664512012962880,0.0333836,-1
156,4,cage8.mtx,0.00181079,3,3,1,1,-6847664512012962880,0.00181079,1
157,4,cage8.mtx,0.00157905,3,3,2,1,-6847664512012962880,0.00157905,1
158,4,cage8.mtx,0.00223684,3,3,3,1,-6847664512012962880,0.00223684,-1
159,4,cage8.mtx,0.00346446,3,3,4,1,-6847664512012962880,0.00346446,-1
160,4,cage8.mtx,0.00297713,3,5,0,1,-6847664512012962880,0.00297713,-1
161,4,cage8.mtx,0.00309396,3,5,1,1,-6847664512012962880,0.00309396,-1
162,4,cage8.mtx,0.00330472,3,5,2,1,-6847664512012962880,0.00330472,-1
163,4,cage8.mtx,2.98549,3,5,3,0,-6847664512012962880,inf,-1
164,4,cage8.mtx,0.0,3,5,4,-1,-6847664512012962880,inf,-1
165,4,cage8.mtx,0.0316269,3,7,0,1,-6847664512012962880,0.0316269,-1
166,4,cage8.mtx,0.00504923,3,7,1,1,-6847664512012962880,0.00504923,-1
167,4,cage8.mtx,0.00656915,3,7,2,1,-6847664512012962880,0.00656915,-1
168,4,cage8.mtx,0.00719047,3,7,3,1,-6847664512012962880,0.00719047,-1
169,4,cage8.mtx,0.00664544,3,7,4,1,-6847664512012962880,0.00664544,-1
170,4,cage8.mtx,0.00983167,3,8,0,1,-6847664512012962880,0.00983167,-1
171,4,cage8.mtx,0.00329447,3,8,1,1,-6847664512012962880,0.00329447,-1
172,4,cage8.mtx,0.00369787,3,8,2,1,-6847664512012962880,0.00369787,-1
173,4,cage8.mtx,0.0117016,3,8,3,1,-6847664512012962880,0.0117016,-1
174,4,cage8.mtx,0.00482821,3,8,4,1,-6847664512012962880,0.00482821,-1
175,4,circuit204.mtx,0.0,3,0,0,-1,1149208828897789597,inf,-1
176,4,circuit204.mtx,0.0,3,0,1,-1,1149208828897789597,inf,-1
177,4,circuit204.mtx,0.0,3,0,2,-1,1149208828897789597,inf,-1
178,4,circuit204.mtx,0.0,3,0,3,-1,1149208828897789597,inf,-1
179,4,circuit204.mtx,0.0,3,0,4,-1,1149208828897789597,inf,-1
180,4,circuit204.mtx,0.0,3,1,0,-1,1149208828897789597,inf,-1
181,4,circuit204.mtx,0.0,3,1,1,-1,1149208828897789597,inf,-1
182,4,circuit204.mtx,0.0,3,1,2,-1,1149208828897789597,inf,-1
183,4,circuit204.mtx,0.0,3,1,3,-1,1149208828897789597,inf,-1
184,4,circuit204.mtx,0.0,3,1,4,-1,1149208828897789597,inf,-1
185,4,circuit204.mtx,0.616826,3,2,0,0,1149208828897789597,inf,-1
186,4,circuit204.mtx,0.63113,3,2,1,0,1149208828897789597,inf,-1
187,4,circuit204.mtx,0.626416,3,2,2,0,1149208828897789597,inf,-1
188,4,circuit204.mtx,0.625617,3,2,3,0,1149208828897789597,inf,-1
189,4,circuit204.mtx,0.6269239999999999,3,2,4,0,1149208828897789597,inf,-1
190,4,circuit204.mtx,0.0,3,3,0,-1,1149208828897789597,inf,-1
191,4,circuit204.mtx,0.0,3,3,1,-1,1149208828897789597,inf,-1
192,4,circuit204.mtx,0.0,3,3,2,-1,1149208828897789597,inf,-1
193,4,circuit204.mtx,0.0,3,3,3,-1,1149208828897789597,inf,-1
194,4,circuit204.mtx,0.0,3,3,4,-1,1149208828897789597,inf,-1
195,4,circuit204.mtx,0.0,3,5,0,-1,1149208828897789597,inf,-1
196,4,circuit204.mtx,0.0,3,5,1,-1,1149208828897789597,inf,-1
197,4,circuit204.mtx,0.0,3,5,2,-1,1149208828897789597,inf,-1
198,4,circuit204.mtx,3.15512,3,5,3,0,1149208828897789597,inf,-1
199,4,circuit204.mtx,2.65784,3,5,4,0,1149208828897789597,inf,-1
200,4,circuit204.mtx,1.64015,3,7,0,0,1149208828897789597,inf,-1
201,4,circuit204.mtx,1.62331,3,7,1,0,1149208828897789597,inf,-1
202,4,circuit204.mtx,1.2875,3,7,2,0,1149208828897789597,inf,-1
203,4,circuit204.mtx,0.00667834,3,7,3,1,1149208828897789597,0.00667834,1
204,4,circuit204.mtx,1.53601,3,7,4,1,1149208828897789597,1.53601,-1
205,4,circuit204.mtx,0.0,3,8,0,-1,1149208828897789597,inf,-1
206,4,circuit204.mtx,0.0,3,8,1,-1,1149208828897789597,inf,-1
207,4,circuit204.mtx,0.0,3,8,2,-1,1149208828897789597,inf,-1
208,4,circuit204.mtx,0.00576377,3,8,3,0,1149208828897789597,inf,-1
209,4,circuit204.mtx,3.08149,3,8,4,0,1149208828897789597,inf,-1
210,4,M20PI_n1.mtx,0.0,3,0,0,-1,-4587417947648329443,inf,-1
211,4,M20PI_n1.mtx,0.0,3,0,1,-1,-4587417947648329443,inf,-1
212,4,M20PI_n1.mtx,0.0,3,0,2,-1,-4587417947648329443,inf,-1
213,4,M20PI_n1.mtx,0.0,3,0,3,-1,-4587417947648329443,inf,-1
214,4,M20PI_n1.mtx,0.0,3,0,4,-1,-4587417947648329443,inf,-1
215,4,M20PI_n1.mtx,0.0,3,1,0,-1,-4587417947648329443,inf,-1
216,4,M20PI_n1.mtx,0.0,3,1,1,-1,-4587417947648329443,inf,-1
217,4,M20PI_n1.mtx,0.0,3,1,2,-1,-4587417947648329443,inf,-1
218,4,M20PI_n1.mtx,0.0,3,1,3,-1,-4587417947648329443,inf,-1
219,4,M20PI_n1.mtx,0.0,3,1,4,-1,-4587417947648329443,inf,-1
220,4,M20PI_n1.mtx,0.524836,3,2,0,0,-4587417947648329443,inf,-1
221,4,M20PI_n1.mtx,0.520475,3,2,1,0,-4587417947648329443,inf,-1
222,4,M20PI_n1.mtx,0.5296310000000001,3,2,2,0,-4587417947648329443,inf,-1
223,4,M20PI_n1.mtx,0.525281,3,2,3,0,-4587417947648329443,inf,-1
224,4,M20PI_n1.mtx,0.528738,3,2,4,0,-4587417947648329443,inf,-1
225,4,M20PI_n1.mtx,0.0,3,3,0,-1,-4587417947648329443,inf,-1
226,4,M20PI_n1.mtx,0.0,3,3,1,-1,-4587417947648329443,inf,-1
227,4,M20PI_n1.mtx,0.0,3,3,2,-1,-4587417947648329443,inf,-1
228,4,M20PI_n1.mtx,0.0,3,3,3,-1,-4587417947648329443,inf,-1
229,4,M20PI_n1.mtx,0.0,3,3,4,-1,-4587417947648329443,inf,-1
230,4,M20PI_n1.mtx,0.0,3,5,0,-1,-4587417947648329443,inf,-1
231,4,M20PI_n1.mtx,0.0,3,5,1,-1,-4587417947648329443,inf,-1
232,4,M20PI_n1.mtx,0.0,3,5,2,-1,-4587417947648329443,inf,-1
233,4,M20PI_n1.mtx,2.94011,3,5,3,0,-4587417947648329443,inf,-1
234,4,M20PI_n1.mtx,2.4303,3,5,4,0,-4587417947648329443,inf,-1
235,4,M20PI_n1.mtx,1.55098,3,7,0,0,-4587417947648329443,inf,-1
236,4,M20PI_n1.mtx,1.55464,3,7,1,0,-4587417947648329443,inf,-1
237,4,M20PI_n1.mtx,1.16536,3,7,2,0,-4587417947648329443,inf,-1
238,4,M20PI_n1.mtx,2.11667,3,7,3,0,-4587417947648329443,inf,-1
239,4,M20PI_n1.mtx,0.358478,3,7,4,1,-4587417947648329443,0.358478,1
240,4,M20PI_n1.mtx,0.0,3,8,0,-1,-4587417947648329443,inf,-1
241,4,M20PI_n1.mtx,0.0,3,8,1,-1,-4587417947648329443,inf,-1
242,4,M20PI_n1.mtx,0.0,3,8,2,-1,-4587417947648329443,inf,-1
243,4,M20PI_n1.mtx,0.0115857,3,8,3,0,-4587417947648329443,inf,-1
244,4,M20PI_n1.mtx,2.9587,3,8,4,0,-4587417947648329443,inf,-1
245,4,S20PI_n1.mtx,0.0,3,0,0,-1,-444910542881681110,inf,-1
246,4,S20PI_n1.mtx,0.0,3,0,1,-1,-444910542881681110,inf,-1
247,4,S20PI_n1.mtx,0.0,3,0,2,-1,-444910542881681110,inf,-1
248,4,S20PI_n1.mtx,0.0,3,0,3,-1,-444910542881681110,inf,-1
249,4,S20PI_n1.mtx,0.0,3,0,4,-1,-444910542881681110,inf,-1
250,4,S20PI_n1.mtx,0.0,3,1,0,-1,-444910542881681110,inf,-1
251,4,S20PI_n1.mtx,0.0,3,1,1,-1,-444910542881681110,inf,-1
252,4,S20PI_n1.mtx,0.0,3,1,2,-1,-444910542881681110,inf,-1
253,4,S20PI_n1.mtx,0.0,3,1,3,-1,-444910542881681110,inf,-1
254,4,S20PI_n1.mtx,0.0,3,1,4,-1,-444910542881681110,inf,-1
255,4,S20PI_n1.mtx,0.523513,3,2,0,0,-444910542881681110,inf,-1
256,4,S20PI_n1.mtx,0.520605,3,2,1,0,-444910542881681110,inf,-1
257,4,S20PI_n1.mtx,0.5264810000000001,3,2,2,0,-444910542881681110,inf,-1
258,4,S20PI_n1.mtx,0.52477,3,2,3,0,-444910542881681110,inf,-1
259,4,S20PI_n1.mtx,0.525806,3,2,4,0,-444910542881681110,inf,-1
260,4,S20PI_n1.mtx,0.0,3,3,0,-1,-444910542881681110,inf,-1
261,4,S20PI_n1.mtx,0.0,3,3,1,-1,-444910542881681110,inf,-1
262,4,S20PI_n1.mtx,0.0,3,3,2,-1,-444910542881681110,inf,-1
263,4,S20PI_n1.mtx,0.0,3,3,3,-1,-444910542881681110,inf,-1
264,4,S20PI_n1.mtx,0.0,3,3,4,-1,-444910542881681110,inf,-1
265,4,S20PI_n1.mtx,0.0,3,5,0,-1,-444910542881681110,inf,-1
266,4,S20PI_n1.mtx,0.0,3,5,1,-1,-444910542881681110,inf,-1
267,4,S20PI_n1.mtx,0.0,3,5,2,-1,-444910542881681110,inf,-1
268,4,S20PI_n1.mtx,2.92085,3,5,3,0,-444910542881681110,inf,-1
269,4,S20PI_n1.mtx,2.42355,3,5,4,0,-444910542881681110,inf,-1
270,4,S20PI_n1.mtx,1.545,3,7,0,0,-444910542881681110,inf,-1
271,4,S20PI_n1.mtx,1.51853,3,7,1,0,-444910542881681110,inf,-1
272,4,S20PI_n1.mtx,1.16727,3,7,2,0,-444910542881681110,inf,-1
273,4,S20PI_n1.mtx,2.11396,3,7,3,0,-444910542881681110,inf,-1
274,4,S20PI_n1.mtx,0.356329,3,7,4,1,-444910542881681110,0.356329,1
275,4,S20PI_n1.mtx,0.0,3,8,0,-1,-444910542881681110,inf,-1
276,4,S20PI_n1.mtx,0.0,3,8,1,-1,-444910542881681110,inf,-1
277,4,S20PI_n1.mtx,0.0,3,8,2,-1,-444910542881681110,inf,-1
278,4,S20PI_n1.mtx,0.0470057,3,8,3,0,-444910542881681110,inf,-1
279,4,S20PI_n1.mtx,2.96726,3,8,4,0,-444910542881681110,inf,-1
280,4,orsirr_1.mtx,0.6371399999999999,3,0,0,0,-6420216497070147793,inf,-1
281,4,orsirr_1.mtx,0.628839,3,0,1,0,-6420216497070147793,inf,-1
282,4,orsirr_1.mtx,0.431827,3,0,2,0,-6420216497070147793,inf,-1
283,4,orsirr_1.mtx,0.0,3,0,3,-1,-6420216497070147793,inf,-1
284,4,orsirr_1.mtx,0.0,3,0,4,-1,-6420216497070147793,inf,-1
285,4,orsirr_1.mtx,0.071671,3,1,0,1,-6420216497070147793,0.071671,1
286,4,orsirr_1.mtx,0.0815115,3,1,1,1,-6420216497070147793,0.0815115,1
287,4,orsirr_1.mtx,0.0,3,1,2,-1,-6420216497070147793,inf,-1
288,4,orsirr_1.mtx,0.09867689999999997,3,1,3,1,-6420216497070147793,0.09867689999999997,-1
289,4,orsirr_1.mtx,0.227097,3,1,4,1,-6420216497070147793,0.227097,-1
290,4,orsirr_1.mtx,0.528826,3,2,0,0,-6420216497070147793,inf,-1
291,4,orsirr_1.mtx,0.5220520000000001,3,2,1,0,-6420216497070147793,inf,-1
292,4,orsirr_1.mtx,0.52753,3,2,2,0,-6420216497070147793,inf,-1
293,4,orsirr_1.mtx,0.5255340000000001,3,2,3,0,-6420216497070147793,inf,-1
294,4,orsirr_1.mtx,0.531975,3,2,4,0,-6420216497070147793,inf,-1
295,4,orsirr_1.mtx,0.0,3,3,0,-1,-6420216497070147793,inf,-1
296,4,orsirr_1.mtx,0.0,3,3,1,-1,-6420216497070147793,inf,-1
297,4,orsirr_1.mtx,0.0,3,3,2,-1,-6420216497070147793,inf,-1
298,4,orsirr_1.mtx,0.0,3,3,3,-1,-6420216497070147793,inf,-1
299,4,orsirr_1.mtx,0.0,3,3,4,-1,-6420216497070147793,inf,-1
300,4,orsirr_1.mtx,0.08987619999999999,3,5,0,1,-6420216497070147793,0.08987619999999999,-1
301,4,orsirr_1.mtx,0.08684249999999999,3,5,1,1,-6420216497070147793,0.08684249999999999,1
302,4,orsirr_1.mtx,0.0750263,3,5,2,1,-6420216497070147793,0.0750263,1
303,4,orsirr_1.mtx,2.87889,3,5,3,0,-6420216497070147793,inf,-1
304,4,orsirr_1.mtx,0.459067,3,5,4,1,-6420216497070147793,0.459067,-1
305,4,orsirr_1.mtx,0.7658159999999999,3,7,0,1,-6420216497070147793,0.7658159999999999,-1
306,4,orsirr_1.mtx,1.28977,3,7,1,1,-6420216497070147793,1.28977,-1
307,4,orsirr_1.mtx,0.5355810000000001,3,7,2,1,-6420216497070147793,0.5355810000000001,-1
308,4,orsirr_1.mtx,0.550004,3,7,3,1,-6420216497070147793,0.550004,-1
309,4,orsirr_1.mtx,0.766782,3,7,4,1,-6420216497070147793,0.766782,-1
310,4,orsirr_1.mtx,0.130964,3,8,0,1,-6420216497070147793,0.130964,-1
311,4,orsirr_1.mtx,0.0855138,3,8,1,1,-6420216497070147793,0.0855138,1
312,4,orsirr_1.mtx,0.0932903,3,8,2,1,-6420216497070147793,0.0932903,-1
313,4,orsirr_1.mtx,3.18606,3,8,3,0,-6420216497070147793,inf,-1
314,4,orsirr_1.mtx,0.167129,3,8,4,1,-6420216497070147793,0.167129,-1
315,4,rajat04.mtx,0.0,3,0,0,-1,-7139710329434762038,inf,-1
316,4,rajat04.mtx,0.0,3,0,1,-1,-7139710329434762038,inf,-1
317,4,rajat04.mtx,0.0,3,0,2,-1,-7139710329434762038,inf,-1
318,4,rajat04.mtx,0.0,3,0,3,-1,-7139710329434762038,inf,-1
319,4,rajat04.mtx,0.0,3,0,4,-1,-7139710329434762038,inf,-1
320,4,rajat04.mtx,0.0,3,1,0,-1,-7139710329434762038,inf,-1
321,4,rajat04.mtx,0.0,3,1,1,-1,-7139710329434762038,inf,-1
322,4,rajat04.mtx,0.0,3,1,2,-1,-7139710329434762038,inf,-1
323,4,rajat04.mtx,2.53188,3,1,3,0,-7139710329434762038,inf,-1
324,4,rajat04.mtx,2.44631,3,1,4,0,-7139710329434762038,inf,-1
325,4,rajat04.mtx,0.6247119999999999,3,2,0,0,-7139710329434762038,inf,-1
326,4,rajat04.mtx,0.597075,3,2,1,0,-7139710329434762038,inf,-1
