,numprocs,matrix,time,system_id,solver_id,prec_id,status_id,matrix_id,new_time,good_or_bad
0,12,saylr3.mtx,0.523826,3,0,0,0,5054133946684947129,inf,-1
1,12,saylr3.mtx,0.0,3,0,1,-1,5054133946684947129,inf,-1
2,12,saylr3.mtx,0.377392,3,0,2,0,5054133946684947129,inf,-1
3,12,saylr3.mtx,0.0,3,0,3,-1,5054133946684947129,inf,-1
4,12,saylr3.mtx,0.0,3,0,4,-1,5054133946684947129,inf,-1
5,12,saylr3.mtx,0.0,3,1,0,-1,5054133946684947129,inf,-1
6,12,saylr3.mtx,0.0,3,1,1,-1,5054133946684947129,inf,-1
7,12,saylr3.mtx,0.0,3,1,2,-1,5054133946684947129,inf,-1
8,12,saylr3.mtx,0.0,3,1,3,-1,5054133946684947129,inf,-1
9,12,saylr3.mtx,0.0,3,1,4,-1,5054133946684947129,inf,-1
10,12,saylr3.mtx,0.463895,3,2,0,0,5054133946684947129,inf,-1
11,12,saylr3.mtx,0.465816,3,2,1,0,5054133946684947129,inf,-1
12,12,saylr3.mtx,0.463131,3,2,2,0,5054133946684947129,inf,-1
13,12,saylr3.mtx,0.465904,3,2,3,0,5054133946684947129,inf,-1
14,12,saylr3.mtx,0.466017,3,2,4,0,5054133946684947129,inf,-1
15,12,saylr3.mtx,0.0,3,3,0,-1,5054133946684947129,inf,-1
16,12,saylr3.mtx,0.0,3,3,1,-1,5054133946684947129,inf,-1
17,12,saylr3.mtx,0.0,3,3,2,-1,5054133946684947129,inf,-1
18,12,saylr3.mtx,0.0,3,3,3,-1,5054133946684947129,inf,-1
19,12,saylr3.mtx,0.0,3,3,4,-1,5054133946684947129,inf,-1
20,12,saylr3.mtx,0.0,3,5,0,-1,5054133946684947129,inf,-1
21,12,saylr3.mtx,0.0,3,5,1,-1,5054133946684947129,inf,-1
22,12,saylr3.mtx,2.72052,3,5,2,0,5054133946684947129,inf,-1
23,12,saylr3.mtx,2.73043,3,5,3,0,5054133946684947129,inf,-1
24,12,saylr3.mtx,2.31938,3,5,4,0,5054133946684947129,inf,-1
25,12,saylr3.mtx,0.25193000000000004,3,7,0,1,5054133946684947129,0.25193000000000004,1
26,12,saylr3.mtx,1.66244,3,7,1,0,5054133946684947129,inf,-1
27,12,saylr3.mtx,0.759066,3,7,2,1,5054133946684947129,0.759066,-1
28,12,saylr3.mtx,0.527558,3,7,3,1,5054133946684947129,0.527558,-1
29,12,saylr3.mtx,1.31501,3,7,4,0,5054133946684947129,inf,-1
30,12,saylr3.mtx,0.057135800000000014,3,8,0,0,5054133946684947129,inf,-1
31,12,saylr3.mtx,0.0,3,8,1,-1,5054133946684947129,inf,-1
32,12,saylr3.mtx,2.75973,3,8,2,0,5054133946684947129,inf,-1
33,12,saylr3.mtx,2.75672,3,8,3,0,5054133946684947129,inf,-1
34,12,saylr3.mtx,2.56323,3,8,4,0,5054133946684947129,inf,-1
35,12,sherman1.mtx,0.0619936,3,0,0,1,-1946102749737017214,0.0619936,-1
36,12,sherman1.mtx,0.0615747,3,0,1,1,-1946102749737017214,0.0615747,-1
37,12,sherman1.mtx,0.372526,3,0,2,0,-1946102749737017214,inf,-1
38,12,sherman1.mtx,0.0,3,0,3,-1,-1946102749737017214,inf,-1
39,12,sherman1.mtx,0.0,3,0,4,-1,-1946102749737017214,inf,-1
40,12,sherman1.mtx,0.0121701,3,1,0,1,-1946102749737017214,0.0121701,1
41,12,sherman1.mtx,0.0120585,3,1,1,1,-1946102749737017214,0.0120585,1
42,12,sherman1.mtx,0.0,3,1,2,-1,-1946102749737017214,inf,-1
43,12,sherman1.mtx,0.0597589,3,1,3,1,-1946102749737017214,0.0597589,-1
44,12,sherman1.mtx,0.0754576,3,1,4,1,-1946102749737017214,0.0754576,-1
45,12,sherman1.mtx,0.020777200000000003,3,2,0,1,-1946102749737017214,0.020777200000000003,-1
46,12,sherman1.mtx,0.0209129,3,2,1,1,-1946102749737017214,0.0209129,-1
47,12,sherman1.mtx,0.0207787,3,2,2,1,-1946102749737017214,0.0207787,-1
48,12,sherman1.mtx,0.0214672,3,2,3,1,-1946102749737017214,0.0214672,-1
49,12,sherman1.mtx,0.0207143,3,2,4,1,-1946102749737017214,0.0207143,-1
50,12,sherman1.mtx,0.0,3,3,0,-1,-1946102749737017214,inf,-1
51,12,sherman1.mtx,0.0,3,3,1,-1,-1946102749737017214,inf,-1
52,12,sherman1.mtx,0.0,3,3,2,-1,-1946102749737017214,inf,-1
53,12,sherman1.mtx,0.0,3,3,3,-1,-1946102749737017214,inf,-1
54,12,sherman1.mtx,0.0,3,3,4,-1,-1946102749737017214,inf,-1
55,12,sherman1.mtx,0.019168900000000003,3,5,0,1,-1946102749737017214,0.019168900000000003,-1
56,12,sherman1.mtx,0.0187988,3,5,1,1,-1946102749737017214,0.0187988,-1
