,numprocs,matrix,time,system_id,solver_id,prec_id,status_id,matrix_id,new_time,good_or_bad
31,20,saylr3.mtx,0.0,3,8,1,-1,5054133946684947129,inf,-1
32,20,saylr3.mtx,2.90747,3,8,2,0,5054133946684947129,inf,-1
33,20,saylr3.mtx,2.94133,3,8,3,0,5054133946684947129,inf,-1
34,20,saylr3.mtx,2.70538,3,8,4,0,5054133946684947129,inf,-1
35,20,sherman1.mtx,0.046976300000000006,3,0,0,1,-1946102749737017214,0.046976300000000006,-1
36,20,sherman1.mtx,0.0475297,3,0,1,1,-1946102749737017214,0.0475297,-1
37,20,sherman1.mtx,0.391522,3,0,2,0,-1946102749737017214,inf,-1
38,20,sherman1.mtx,0.0,3,0,3,-1,-1946102749737017214,inf,-1
39,20,sherman1.mtx,0.0,3,0,4,-1,-1946102749737017214,inf,-1
40,20,sherman1.mtx,0.0114262,3,1,0,1,-1946102749737017214,0.0114262,1
41,20,sherman1.mtx,0.0111465,3,1,1,1,-1946102749737017214,0.0111465,1
42,20,sherman1.mtx,0.0521975,3,1,2,1,-1946102749737017214,0.0521975,-1
43,20,sherman1.mtx,0.0603669,3,1,3,1,-1946102749737017214,0.0603669,-1
44,20,sherman1.mtx,0.0733743,3,1,4,1,-1946102749737017214,0.0733743,-1
45,20,sherman1.mtx,0.0242047,3,2,0,1,-1946102749737017214,0.0242047,-1
46,20,sherman1.mtx,0.0221889,3,2,1,1,-1946102749737017214,0.0221889,-1
47,20,sherman1.mtx,0.0222299,3,2,2,1,-1946102749737017214,0.0222299,-1
48,20,sherman1.mtx,0.0225189,3,2,3,1,-1946102749737017214,0.0225189,-1
49,20,sherman1.mtx,0.0222816,3,2,4,1,-1946102749737017214,0.0222816,-1
50,20,sherman1.mtx,0.0,3,3,0,-1,-1946102749737017214,inf,-1
51,20,sherman1.mtx,0.0,3,3,1,-1,-1946102749737017214,inf,-1
52,20,sherman1.mtx,0.0,3,3,2,-1,-1946102749737017214,inf,-1
53,20,sherman1.mtx,0.0,3,3,3,-1,-1946102749737017214,inf,-1
54,20,sherman1.mtx,0.0,3,3,4,-1,-1946102749737017214,inf,-1
55,20,sherman1.mtx,0.0400782,3,5,0,1,-1946102749737017214,0.0400782,-1
56,20,sherman1.mtx,0.0176313,3,5,1,1,-1946102749737017214,0.0176313,-1
57,20,sherman1.mtx,0.0891912,3,5,2,1,-1946102749737017214,0.0891912,-1
58,20,sherman1.mtx,2.83638,3,5,3,0,-1946102749737017214,inf,-1
59,20,sherman1.mtx,0.139478,3,5,4,1,-1946102749737017214,0.139478,-1
60,20,sherman1.mtx,0.442903,3,7,0,1,-1946102749737017214,0.442903,-1
61,20,sherman1.mtx,0.158599,3,7,1,1,-1946102749737017214,0.158599,-1
62,20,sherman1.mtx,1.12894,3,7,2,1,-1946102749737017214,1.12894,-1
63,20,sherman1.mtx,0.58326,3,7,3,1,-1946102749737017214,0.58326,-1
64,20,sherman1.mtx,2.53121,3,7,4,1,-1946102749737017214,2.53121,-1
65,20,sherman1.mtx,0.019300900000000003,3,8,0,1,-1946102749737017214,0.019300900000000003,-1
66,20,sherman1.mtx,0.0180483,3,8,1,1,-1946102749737017214,0.0180483,-1
67,20,sherman1.mtx,0.0644767,3,8,2,1,-1946102749737017214,0.0644767,-1
68,20,sherman1.mtx,0.0642738,3,8,3,1,-1946102749737017214,0.0642738,-1
69,20,sherman1.mtx,0.093224,3,8,4,1,-1946102749737017214,0.093224,-1
70,20,olm1000.mtx,0.548027,3,0,0,0,2952262366608134466,inf,-1
71,20,olm1000.mtx,0.558902,3,0,1,0,2952262366608134466,inf,-1
72,20,olm1000.mtx,0.0,3,0,2,-1,2952262366608134466,inf,-1
73,20,olm1000.mtx,0.0,3,0,3,-1,2952262366608134466,inf,-1
74,20,olm1000.mtx,0.0,3,0,4,-1,2952262366608134466,inf,-1
75,20,olm1000.mtx,0.06582710000000001,3,1,0,1,2952262366608134466,0.06582710000000001,-1
76,20,olm1000.mtx,0.0330834,3,1,1,1,2952262366608134466,0.0330834,-1
77,20,olm1000.mtx,0.0,3,1,2,-1,2952262366608134466,inf,-1
78,20,olm1000.mtx,0.0,3,1,3,-1,2952262366608134466,inf,-1
79,20,olm1000.mtx,0.0,3,1,4,-1,2952262366608134466,inf,-1
80,20,olm1000.mtx,0.524103,3,2,0,0,2952262366608134466,inf,-1
81,20,olm1000.mtx,0.48408,3,2,1,0,2952262366608134466,inf,-1
82,20,olm1000.mtx,0.485833,3,2,2,0,2952262366608134466,inf,-1
83,20,olm1000.mtx,0.482242,3,2,3,0,2952262366608134466,inf,-1
84,20,olm1000.mtx,0.487631,3,2,4,0,2952262366608134466,inf,-1
85,20,olm1000.mtx,0.0,3,3,0,-1,2952262366608134466,inf,-1
86,20,olm1000.mtx,0.0,3,3,1,-1,2952262366608134466,inf,-1
87,20,olm1000.mtx,0.0,3,3,2,-1,2952262366608134466,inf,-1
88,20,olm1000.mtx,0.0,3,3,3,-1,2952262366608134466,inf,-1
89,20,olm1000.mtx,0.0,3,3,4,-1,2952262366608134466,inf,-1
90,20,olm1000.mtx,0.023561500000000003,3,5,0,1,2952262366608134466,0.023561500000000003,-1
91,20,olm1000.mtx,0.0240679,3,5,1,1,2952262366608134466,0.0240679,-1
92,20,olm1000.mtx,2.72325,3,5,2,0,2952262366608134466,inf,-1
93,20,olm1000.mtx,2.70807,3,5,3,0,2952262366608134466,inf,-1
94,20,olm1000.mtx,0.0,3,5,4,-1,2952262366608134466,inf,-1
95,20,olm1000.mtx,0.987556,3,7,0,1,2952262366608134466,0.987556,-1
96,20,olm1000.mtx,0.14918,3,7,1,1,2952262366608134466,0.14918,-1
97,20,olm1000.mtx,0.780939,3,7,2,1,2952262366608134466,0.780939,-1
98,20,olm1000.mtx,0.798294,3,7,3,1,2952262366608134466,0.798294,-1
99,20,olm1000.mtx,0.715108,3,7,4,1,2952262366608134466,0.715108,-1
100,20,olm1000.mtx,0.0205762,3,8,0,1,2952262366608134466,0.0205762,1
101,20,olm1000.mtx,0.0170429,3,8,1,1,2952262366608134466,0.0170429,1
102,20,olm1000.mtx,3.38952,3,8,2,1,2952262366608134466,3.38952,-1
103,20,olm1000.mtx,3.60696,3,8,3,0,2952262366608134466,inf,-1
104,20,olm1000.mtx,2.57168,3,8,4,0,2952262366608134466,inf,-1
105,20,tub1000.mtx,0.531738,3,0,0,0,623749945307268439,inf,-1
106,20,tub1000.mtx,0.546868,3,0,1,0,623749945307268439,inf,-1
107,20,tub1000.mtx,0.385246,3,0,2,0,623749945307268439,inf,-1
108,20,tub1000.mtx,0.0,3,0,3,-1,623749945307268439,inf,-1
109,20,tub1000.mtx,0.0,3,0,4,-1,623749945307268439,inf,-1
110,20,tub1000.mtx,0.07702060000000001,3,1,0,1,623749945307268439,0.07702060000000001,-1
111,20,tub1000.mtx,0.130725,3,1,1,1,623749945307268439,0.130725,-1
112,20,tub1000.mtx,0.271252,3,1,2,1,623749945307268439,0.271252,-1
113,20,tub1000.mtx,2.31462,3,1,3,0,623749945307268439,inf,-1
114,20,tub1000.mtx,0.283939,3,1,4,1,623749945307268439,0.283939,-1
115,20,tub1000.mtx,0.501155,3,2,0,0,623749945307268439,inf,-1
116,20,tub1000.mtx,0.4949850000000001,3,2,1,0,623749945307268439,inf,-1
117,20,tub1000.mtx,0.493195,3,2,2,0,623749945307268439,inf,-1
118,20,tub1000.mtx,0.495543,3,2,3,0,623749945307268439,inf,-1
119,20,tub1000.mtx,0.4989520000000001,3,2,4,0,623749945307268439,inf,-1
120,20,tub1000.mtx,0.0,3,3,0,-1,623749945307268439,inf,-1
121,20,tub1000.mtx,0.0,3,3,1,-1,623749945307268439,inf,-1
122,20,tub1000.mtx,0.0,3,3,2,-1,623749945307268439,inf,-1
123,20,tub1000.mtx,0.0,3,3,3,-1,623749945307268439,inf,-1
124,20,tub1000.mtx,0.0,3,3,4,-1,623749945307268439,inf,-1
125,20,tub1000.mtx,0.081593,3,5,0,1,623749945307268439,0.081593,-1
126,20,tub1000.mtx,0.0602198,3,5,1,1,623749945307268439,0.0602198,-1
127,20,tub1000.mtx,0.7364689999999999,3,5,2,1,623749945307268439,0.7364689999999999,-1
128,20,tub1000.mtx,2.76895,3,5,3,0,623749945307268439,inf,-1
129,20,tub1000.mtx,0.473516,3,5,4,1,623749945307268439,0.473516,-1
130,20,tub1000.mtx,1.00814,3,7,0,1,623749945307268439,1.00814,-1
131,20,tub1000.mtx,0.6225569999999999,3,7,1,1,623749945307268439,0.6225569999999999,-1
132,20,tub1000.mtx,3.55899,3,7,2,0,623749945307268439,inf,-1
133,20,tub1000.mtx,3.5794,3,7,3,0,623749945307268439,inf,-1
134,20,tub1000.mtx,2.87419,3,7,4,0,623749945307268439,inf,-1
135,20,tub1000.mtx,0.0442748,3,8,0,1,623749945307268439,0.0442748,-1
136,20,tub1000.mtx,0.029854500000000006,3,8,1,1,623749945307268439,0.029854500000000006,1
137,20,tub1000.mtx,2.87271,3,8,2,0,623749945307268439,inf,-1
138,20,tub1000.mtx,2.85991,3,8,3,0,623749945307268439,inf,-1
139,20,tub1000.mtx,2.66972,3,8,4,0,623749945307268439,inf,-1
140,20,cage8.mtx,0.00349951,3,0,0,1,-6847664512012962880,0.00349951,-1
141,20,cage8.mtx,0.00182438,3,0,1,1,-6847664512012962880,0.00182438,1
142,20,cage8.mtx,0.0214558,3,0,2,1,-6847664512012962880,0.0214558,-1
143,20,cage8.mtx,0.0,3,0,3,-1,-6847664512012962880,inf,-1
144,20,cage8.mtx,0.0184979,3,0,4,1,-6847664512012962880,0.0184979,-1
145,20,cage8.mtx,0.00239396,3,1,0,1,-6847664512012962880,0.00239396,-1
146,20,cage8.mtx,0.0023911,3,1,1,1,-6847664512012962880,0.0023911,-1
147,20,cage8.mtx,0.00230098,3,1,2,1,-6847664512012962880,0.00230098,-1
148,20,cage8.mtx,0.0,3,1,3,-1,-6847664512012962880,inf,-1
149,20,cage8.mtx,0.00656223,3,1,4,1,-6847664512012962880,0.00656223,-1
150,20,cage8.mtx,0.649241,3,2,0,0,-6847664512012962880,inf,-1
151,20,cage8.mtx,0.6451979999999999,3,2,1,0,-6847664512012962880,inf,-1
152,20,cage8.mtx,0.647776,3,2,2,0,-6847664512012962880,inf,-1
153,20,cage8.mtx,0.652327,3,2,3,0,-6847664512012962880,inf,-1
154,20,cage8.mtx,0.653899,3,2,4,0,-6847664512012962880,inf,-1
155,20,cage8.mtx,0.00180721,3,3,0,1,-6847664512012962880,0.00180721,1
156,20,cage8.mtx,0.00178862,3,3,1,1,-6847664512012962880,0.00178862,1
157,20,cage8.mtx,0.00164652,3,3,2,1,-6847664512012962880,0.00164652,1
158,20,cage8.mtx,0.909079,3,3,3,0,-6847664512012962880,inf,-1
159,20,cage8.mtx,0.00383258,3,3,4,1,-6847664512012962880,0.00383258,-1
160,20,cage8.mtx,0.0402555,3,5,0,1,-6847664512012962880,0.0402555,-1
161,20,cage8.mtx,0.00294662,3,5,1,1,-6847664512012962880,0.00294662,-1
162,20,cage8.mtx,0.00296426,3,5,2,1,-6847664512012962880,0.00296426,-1
163,20,cage8.mtx,3.02999,3,5,3,0,-6847664512012962880,inf,-1
164,20,cage8.mtx,0.0,3,5,4,-1,-6847664512012962880,inf,-1
165,20,cage8.mtx,0.038999800000000015,3,7,0,1,-6847664512012962880,0.038999800000000015,-1
166,20,cage8.mtx,0.00914669,3,7,1,1,-6847664512012962880,0.00914669,-1
167,20,cage8.mtx,0.00910711,3,7,2,1,-6847664512012962880,0.00910711,-1
168,20,cage8.mtx,0.0118396,3,7,3,1,-6847664512012962880,0.0118396,-1
169,20,cage8.mtx,0.0118148,3,7,4,1,-6847664512012962880,0.0118148,-1
170,20,cage8.mtx,0.00801325,3,8,0,1,-6847664512012962880,0.00801325,-1
171,20,cage8.mtx,0.00356722,3,8,1,1,-6847664512012962880,0.00356722,-1
172,20,cage8.mtx,0.0037365,3,8,2,1,-6847664512012962880,0.0037365,-1
173,20,cage8.mtx,3.01317,3,8,3,0,-6847664512012962880,inf,-1
174,20,cage8.mtx,0.00486088,3,8,4,1,-6847664512012962880,0.00486088,-1
175,20,circuit204.mtx,0.0,3,0,0,-1,1149208828897789597,inf,-1
176,20,circuit204.mtx,0.0,3,0,1,-1,1149208828897789597,inf,-1
177,20,circuit204.mtx,0.0,3,0,2,-1,1149208828897789597,inf,-1
178,20,circuit204.mtx,0.0,3,0,3,-1,1149208828897789597,inf,-1
179,20,circuit204.mtx,0.0,3,0,4,-1,1149208828897789597,inf,-1
180,20,circuit204.mtx,0.0,3,1,0,-1,1149208828897789597,inf,-1
181,20,circuit204.mtx,0.0,3,1,1,-1,1149208828897789597,inf,-1
182,20,circuit204.mtx,0.0,3,1,2,-1,1149208828897789597,inf,-1
183,20,circuit204.mtx,2.75038,3,1,3,0,1149208828897789597,inf,-1
184,20,circuit204.mtx,0.0,3,1,4,-1,1149208828897789597,inf,-1
185,20,circuit204.mtx,0.709345,3,2,0,0,1149208828897789597,inf,-1
186,20,circuit204.mtx,0.7104590000000001,3,2,1,0,1149208828897789597,inf,-1
187,20,circuit204.mtx,0.707804,3,2,2,0,1149208828897789597,inf,-1
188,20,circuit204.mtx,0.707596,3,2,3,0,1149208828897789597,inf,-1
189,20,circuit204.mtx,0.712374,3,2,4,0,1149208828897789597,inf,-1
190,20,circuit204.mtx,0.0,3,3,0,-1,1149208828897789597,inf,-1
191,20,circuit204.mtx,0.0,3,3,1,-1,1149208828897789597,inf,-1
192,20,circuit204.mtx,0.0,3,3,2,-1,1149208828897789597,inf,-1
193,20,circuit204.mtx,0.0,3,3,3,-1,1149208828897789597,inf,-1
194,20,circuit204.mtx,0.0,3,3,4,-1,1149208828897789597,inf,-1
195,20,circuit204.mtx,0.0,3,5,0,-1,1149208828897789597,inf,-1
196,20,circuit204.mtx,0.0,3,5,1,-1,1149208828897789597,inf,-1
197,20,circuit204.mtx,0.0,3,5,2,-1,1149208828897789597,inf,-1
198,20,circuit204.mtx,3.27857,3,5,3,0,1149208828897789597,inf,-1
199,20,circuit204.mtx,0.0,3,5,4,-1,1149208828897789597,inf,-1
200,20,circuit204.mtx,3.27193,3,7,0,0,1149208828897789597,inf,-1
201,20,circuit204.mtx,3.30694,3,7,1,0,1149208828897789597,inf,-1
202,20,circuit204.mtx,3.0921,3,7,2,0,1149208828897789597,inf,-1
203,20,circuit204.mtx,0.00925541,3,7,3,1,1149208828897789597,0.00925541,1
204,20,circuit204.mtx,2.95071,3,7,4,1,1149208828897789597,2.95071,-1
205,20,circuit204.mtx,0.0,3,8,0,-1,1149208828897789597,inf,-1
206,20,circuit204.mtx,0.0,3,8,1,-1,1149208828897789597,inf,-1
207,20,circuit204.mtx,0.0,3,8,2,-1,1149208828897789597,inf,-1
208,20,circuit204.mtx,0.0115197,3,8,3,0,1149208828897789597,inf,-1
209,20,circuit204.mtx,2.9062,3,8,4,0,1149208828897789597,inf,-1
210,20,M20PI_n1.mtx,0.0,3,0,0,-1,-4587417947648329443,inf,-1
211,20,M20PI_n1.mtx,0.0,3,0,1,-1,-4587417947648329443,inf,-1
212,20,M20PI_n1.mtx,0.0,3,0,2,-1,-4587417947648329443,inf,-1
213,20,M20PI_n1.mtx,0.0,3,0,3,-1,-4587417947648329443,inf,-1
214,20,M20PI_n1.mtx,0.0,3,0,4,-1,-4587417947648329443,inf,-1
215,20,M20PI_n1.mtx,0.0,3,1,0,-1,-4587417947648329443,inf,-1
216,20,M20PI_n1.mtx,0.0,3,1,1,-1,-4587417947648329443,inf,-1
217,20,M20PI_n1.mtx,0.0,3,1,2,-1,-4587417947648329443,inf,-1
218,20,M20PI_n1.mtx,2.63855,3,1,3,0,-4587417947648329443,inf,-1
219,20,M20PI_n1.mtx,0.0,3,1,4,-1,-4587417947648329443,inf,-1
220,20,M20PI_n1.mtx,0.647409,3,2,0,0,-4587417947648329443,inf,-1
221,20,M20PI_n1.mtx,0.661192,3,2,1,0,-4587417947648329443,inf,-1
222,20,M20PI_n1.mtx,0.653673,3,2,2,0,-4587417947648329443,inf,-1
223,20,M20PI_n1.mtx,0.650108,3,2,3,0,-4587417947648329443,inf,-1
224,20,M20PI_n1.mtx,0.6556649999999999,3,2,4,0,-4587417947648329443,inf,-1
225,20,M20PI_n1.mtx,0.0,3,3,0,-1,-4587417947648329443,inf,-1
226,20,M20PI_n1.mtx,0.0,3,3,1,-1,-4587417947648329443,inf,-1
227,20,M20PI_n1.mtx,0.0,3,3,2,-1,-4587417947648329443,inf,-1
228,20,M20PI_n1.mtx,0.0,3,3,3,-1,-4587417947648329443,inf,-1
229,20,M20PI_n1.mtx,0.0,3,3,4,-1,-4587417947648329443,inf,-1
230,20,M20PI_n1.mtx,0.0,3,5,0,-1,-4587417947648329443,inf,-1
231,20,M20PI_n1.mtx,0.0,3,5,1,-1,-4587417947648329443,inf,-1
232,20,M20PI_n1.mtx,0.0,3,5,2,-1,-4587417947648329443,inf,-1
233,20,M20PI_n1.mtx,3.15469,3,5,3,0,-4587417947648329443,inf,-1
234,20,M20PI_n1.mtx,2.70558,3,5,4,0,-4587417947648329443,inf,-1
235,20,M20PI_n1.mtx,3.17007,3,7,0,0,-4587417947648329443,inf,-1
236,20,M20PI_n1.mtx,3.16384,3,7,1,0,-4587417947648329443,inf,-1
237,20,M20PI_n1.mtx,2.96622,3,7,2,0,-4587417947648329443,inf,-1
238,20,M20PI_n1.mtx,2.99542,3,7,3,0,-4587417947648329443,inf,-1
239,20,M20PI_n1.mtx,0.941301,3,7,4,1,-4587417947648329443,0.941301,1
240,20,M20PI_n1.mtx,0.0,3,8,0,-1,-4587417947648329443,inf,-1
241,20,M20PI_n1.mtx,0.0,3,8,1,-1,-4587417947648329443,inf,-1
242,20,M20PI_n1.mtx,0.0,3,8,2,-1,-4587417947648329443,inf,-1
243,20,M20PI_n1.mtx,0.0496025,3,8,3,0,-4587417947648329443,inf,-1
244,20,M20PI_n1.mtx,2.83515,3,8,4,0,-4587417947648329443,inf,-1
245,20,S20PI_n1.mtx,0.0,3,0,0,-1,-444910542881681110,inf,-1
246,20,S20PI_n1.mtx,0.0,3,0,1,-1,-444910542881681110,inf,-1
247,20,S20PI_n1.mtx,0.0,3,0,2,-1,-444910542881681110,inf,-1
248,20,S20PI_n1.mtx,0.0,3,0,3,-1,-444910542881681110,inf,-1
249,20,S20PI_n1.mtx,0.0,3,0,4,-1,-444910542881681110,inf,-1
250,20,S20PI_n1.mtx,0.0,3,1,0,-1,-444910542881681110,inf,-1
251,20,S20PI_n1.mtx,0.0,3,1,1,-1,-444910542881681110,inf,-1
252,20,S20PI_n1.mtx,0.0,3,1,2,-1,-444910542881681110,inf,-1
253,20,S20PI_n1.mtx,2.60465,3,1,3,0,-444910542881681110,inf,-1
254,20,S20PI_n1.mtx,0.0,3,1,4,-1,-444910542881681110,inf,-1
255,20,S20PI_n1.mtx,0.64947,3,2,0,0,-444910542881681110,inf,-1
256,20,S20PI_n1.mtx,0.654323,3,2,1,0,-444910542881681110,inf,-1
257,20,S20PI_n1.mtx,0.6518520000000001,3,2,2,0,-444910542881681110,inf,-1
258,20,S20PI_n1.mtx,0.648662,3,2,3,0,-444910542881681110,inf,-1
259,20,S20PI_n1.mtx,0.6493359999999999,3,2,4,0,-444910542881681110,inf,-1
260,20,S20PI_n1.mtx,0.0,3,3,0,-1,-444910542881681110,inf,-1
261,20,S20PI_n1.mtx,0.0,3,3,1,-1,-444910542881681110,inf,-1
262,20,S20PI_n1.mtx,0.0,3,3,2,-1,-444910542881681110,inf,-1
263,20,S20PI_n1.mtx,0.0,3,3,3,-1,-444910542881681110,inf,-1
264,20,S20PI_n1.mtx,0.0,3,3,4,-1,-444910542881681110,inf,-1
265,20,S20PI_n1.mtx,0.0,3,5,0,-1,-444910542881681110,inf,-1
266,20,S20PI_n1.mtx,0.0,3,5,1,-1,-444910542881681110,inf,-1
267,20,S20PI_n1.mtx,0.0,3,5,2,-1,-444910542881681110,inf,-1
268,20,S20PI_n1.mtx,3.06845,3,5,3,0,-444910542881681110,inf,-1
269,20,S20PI_n1.mtx,2.64374,3,5,4,0,-444910542881681110,inf,-1
270,20,S20PI_n1.mtx,3.16269,3,7,0,0,-444910542881681110,inf,-1
271,20,S20PI_n1.mtx,3.17102,3,7,1,0,-444910542881681110,inf,-1
272,20,S20PI_n1.mtx,2.99671,3,7,2,0,-444910542881681110,inf,-1
273,20,S20PI_n1.mtx,2.98845,3,7,3,0,-444910542881681110,inf,-1
274,20,S20PI_n1.mtx,0.914873,3,7,4,1,-444910542881681110,0.914873,1
275,20,S20PI_n1.mtx,0.0,3,8,0,-1,-444910542881681110,inf,-1
276,20,S20PI_n1.mtx,0.0,3,8,1,-1,-444910542881681110,inf,-1
277,20,S20PI_n1.mtx,0.0,3,8,2,-1,-444910542881681110,inf,-1
278,20,S20PI_n1.mtx,0.0253863,3,8,3,0,-444910542881681110,inf,-1
279,20,S20PI_n1.mtx,2.84757,3,8,4,0,-444910542881681110,inf,-1
280,20,orsirr_1.mtx,0.638013,3,0,0,0,-6420216497070147793,inf,-1
281,20,orsirr_1.mtx,0.633945,3,0,1,0,-6420216497070147793,inf,-1
282,20,orsirr_1.mtx,0.480818,3,0,2,0,-6420216497070147793,inf,-1
283,20,orsirr_1.mtx,0.0,3,0,3,-1,-6420216497070147793,inf,-1
284,20,orsirr_1.mtx,0.0,3,0,4,-1,-6420216497070147793,inf,-1
285,20,orsirr_1.mtx,0.123245,3,1,0,1,-6420216497070147793,0.123245,-1
286,20,orsirr_1.mtx,0.0,3,1,1,-1,-6420216497070147793,inf,-1
287,20,orsirr_1.mtx,0.08489680000000001,3,1,2,1,-6420216497070147793,0.08489680000000001,1
288,20,orsirr_1.mtx,0.0,3,1,3,-1,-6420216497070147793,inf,-1
289,20,orsirr_1.mtx,0.307395,3,1,4,1,-6420216497070147793,0.307395,-1
290,20,orsirr_1.mtx,0.6340210000000001,3,2,0,0,-6420216497070147793,inf,-1
291,20,orsirr_1.mtx,0.587651,3,2,1,0,-6420216497070147793,inf,-1
292,20,orsirr_1.mtx,0.5897,3,2,2,0,-6420216497070147793,inf,-1
293,20,orsirr_1.mtx,0.590816,3,2,3,0,-6420216497070147793,inf,-1
294,20,orsirr_1.mtx,0.590737,3,2,4,0,-6420216497070147793,inf,-1
295,20,orsirr_1.mtx,0.0,3,3,0,-1,-6420216497070147793,inf,-1
296,20,orsirr_1.mtx,0.0,3,3,1,-1,-6420216497070147793,inf,-1
297,20,orsirr_1.mtx,0.0,3,3,2,-1,-6420216497070147793,inf,-1
298,20,orsirr_1.mtx,0.0,3,3,3,-1,-6420216497070147793,inf,-1
299,20,orsirr_1.mtx,0.0,3,3,4,-1,-6420216497070147793,inf,-1
300,20,orsirr_1.mtx,0.14314200000000002,3,5,0,1,-6420216497070147793,0.14314200000000002,-1
301,20,orsirr_1.mtx,5.28267,3,5,1,1,-6420216497070147793,5.28267,-1
302,20,orsirr_1.mtx,2.97784,3,5,2,0,-6420216497070147793,inf,-1
303,20,orsirr_1.mtx,2.97175,3,5,3,0,-6420216497070147793,inf,-1
304,20,orsirr_1.mtx,0.300915,3,5,4,1,-6420216497070147793,0.300915,-1
305,20,orsirr_1.mtx,1.2041,3,7,0,1,-6420216497070147793,1.2041,-1
306,20,orsirr_1.mtx,1.99091,3,7,1,1,-6420216497070147793,1.99091,-1
307,20,orsirr_1.mtx,0.983234,3,7,2,1,-6420216497070147793,0.983234,-1
308,20,orsirr_1.mtx,1.62646,3,7,3,1,-6420216497070147793,1.62646,-1
309,20,orsirr_1.mtx,1.84213,3,7,4,1,-6420216497070147793,1.84213,-1
310,20,orsirr_1.mtx,0.096081,3,8,0,1,-6420216497070147793,0.096081,1
311,20,orsirr_1.mtx,0.0938399,3,8,1,1,-6420216497070147793,0.0938399,1
312,20,orsirr_1.mtx,0.0855265,3,8,2,1,-6420216497070147793,0.0855265,1
313,20,orsirr_1.mtx,0.08677339999999999,3,8,3,1,-6420216497070147793,0.08677339999999999,1
314,20,orsirr_1.mtx,0.155632,3,8,4,1,-6420216497070147793,0.155632,-1
315,20,rajat04.mtx,0.0,3,0,0,-1,-7139710329434762038,inf,-1
316,20,rajat04.mtx,0.0,3,0,1,-1,-7139710329434762038,inf,-1
317,20,rajat04.mtx,0.0,3,0,2,-1,-7139710329434762038,inf,-1
318,20,rajat04.mtx,0.0,3,0,3,-1,-7139710329434762038,inf,-1
319,20,rajat04.mtx,0.0,3,0,4,-1,-7139710329434762038,inf,-1
320,20,rajat04.mtx,0.0,3,1,0,-1,-7139710329434762038,inf,-1
321,20,rajat04.mtx,0.0,3,1,1,-1,-7139710329434762038,inf,-1
322,20,rajat04.mtx,0.0,3,1,2,-1,-7139710329434762038,inf,-1
323,20,rajat04.mtx,2.77285,3,1,3,0,-7139710329434762038,inf,-1
324,20,rajat04.mtx,2.71018,3,1,4,0,-7139710329434762038,inf,-1
325,20,rajat04.mtx,0.753835,3,2,0,0,-7139710329434762038,inf,-1
326,20,rajat04.mtx,0.738436,3,2,1,0,-7139710329434762038,inf,-1
327,20,rajat04.mtx,0.748332,3,2,2,0,-7139710329434762038,inf,-1
