,numprocs,matrix,time,system_id,solver_id,prec_id,status_id,matrix_id,new_time,good_or_bad
0,8,saylr3.mtx,0.5510520000000001,3,0,0,0,5054133946684947129,inf,-1
1,8,saylr3.mtx,0.0,3,0,1,-1,5054133946684947129,inf,-1
2,8,saylr3.mtx,0.371478,3,0,2,0,5054133946684947129,inf,-1
3,8,saylr3.mtx,0.0,3,0,3,-1,5054133946684947129,inf,-1
4,8,saylr3.mtx,0.0,3,0,4,-1,5054133946684947129,inf,-1
5,8,saylr3.mtx,0.0,3,1,0,-1,5054133946684947129,inf,-1
6,8,saylr3.mtx,0.0,3,1,1,-1,5054133946684947129,inf,-1
7,8,saylr3.mtx,0.0,3,1,2,-1,5054133946684947129,inf,-1
8,8,saylr3.mtx,0.0,3,1,3,-1,5054133946684947129,inf,-1
9,8,saylr3.mtx,0.0,3,1,4,-1,5054133946684947129,inf,-1
10,8,saylr3.mtx,0.455214,3,2,0,0,5054133946684947129,inf,-1
11,8,saylr3.mtx,0.45647,3,2,1,0,5054133946684947129,inf,-1
12,8,saylr3.mtx,0.455431,3,2,2,0,5054133946684947129,inf,-1
13,8,saylr3.mtx,0.45427,3,2,3,0,5054133946684947129,inf,-1
14,8,saylr3.mtx,0.458689,3,2,4,0,5054133946684947129,inf,-1
15,8,saylr3.mtx,0.0,3,3,0,-1,5054133946684947129,inf,-1
16,8,saylr3.mtx,0.0,3,3,1,-1,5054133946684947129,inf,-1
17,8,saylr3.mtx,0.0,3,3,2,-1,5054133946684947129,inf,-1
18,8,saylr3.mtx,0.0,3,3,3,-1,5054133946684947129,inf,-1
19,8,saylr3.mtx,0.0,3,3,4,-1,5054133946684947129,inf,-1
20,8,saylr3.mtx,0.0,3,5,0,-1,5054133946684947129,inf,-1
21,8,saylr3.mtx,0.0,3,5,1,-1,5054133946684947129,inf,-1
22,8,saylr3.mtx,0.0,3,5,2,-1,5054133946684947129,inf,-1
23,8,saylr3.mtx,2.78306,3,5,3,0,5054133946684947129,inf,-1
24,8,saylr3.mtx,2.36371,3,5,4,0,5054133946684947129,inf,-1
25,8,saylr3.mtx,0.263449,3,7,0,1,5054133946684947129,0.263449,1
26,8,saylr3.mtx,1.48996,3,7,1,0,5054133946684947129,inf,-1
27,8,saylr3.mtx,0.6820890000000001,3,7,2,1,5054133946684947129,0.6820890000000001,-1
28,8,saylr3.mtx,0.680013,3,7,3,1,5054133946684947129,0.680013,-1
29,8,saylr3.mtx,1.0774,3,7,4,0,5054133946684947129,inf,-1
30,8,saylr3.mtx,0.06297140000000001,3,8,0,0,5054133946684947129,inf,-1
31,8,saylr3.mtx,0.0,3,8,1,-1,5054133946684947129,inf,-1
32,8,saylr3.mtx,2.87481,3,8,2,0,5054133946684947129,inf,-1
33,8,saylr3.mtx,2.83636,3,8,3,0,5054133946684947129,inf,-1
34,8,saylr3.mtx,2.65057,3,8,4,0,5054133946684947129,inf,-1
35,8,sherman1.mtx,0.0438616,3,0,0,1,-1946102749737017214,0.0438616,-1
36,8,sherman1.mtx,0.0427926,3,0,1,1,-1946102749737017214,0.0427926,-1
37,8,sherman1.mtx,0.358663,3,0,2,0,-1946102749737017214,inf,-1
38,8,sherman1.mtx,0.0,3,0,3,-1,-1946102749737017214,inf,-1
39,8,sherman1.mtx,0.0,3,0,4,-1,-1946102749737017214,inf,-1
40,8,sherman1.mtx,0.0130506,3,1,0,1,-1946102749737017214,0.0130506,1
