6,saylr3.mtx, FIXED POINT, ILUT, unconverged,0.843177,10000,0.260768
6,saylr3.mtx, FIXED POINT, RILUK, error,0.00132394,,
6,saylr3.mtx, FIXED POINT, RELAXATION, unconverged,0.57511,10000,0.0634735
6,saylr3.mtx, FIXED POINT, CHEBYSHEV, error,0.0116401,,
6,saylr3.mtx, FIXED POINT, NONE, error,0.0219748,,
6,saylr3.mtx, BICGSTAB, ILUT, error,0.280217,,
6,saylr3.mtx, BICGSTAB, RILUK, error,0.00119209,,
6,saylr3.mtx, BICGSTAB, RELAXATION, error,0.275583,,
6,saylr3.mtx, BICGSTAB, CHEBYSHEV, error,0.272091,,
6,saylr3.mtx, BICGSTAB, NONE, error,2.22028,,
6,saylr3.mtx, MINRES, ILUT, unconverged,0.656771,10000,0.00368418
6,saylr3.mtx, MINRES, RILUK, unconverged,0.656321,10000,0.00368418
6,saylr3.mtx, MINRES, RELAXATION, unconverged,0.657355,10000,0.00368418
6,saylr3.mtx, MINRES, CHEBYSHEV, unconverged,0.658221,10000,0.00368418
6,saylr3.mtx, MINRES, NONE, unconverged,0.6556,10000,0.00368418
6,saylr3.mtx, PSEUDOBLOCK CG, ILUT, error,0.00061512,,
6,saylr3.mtx, PSEUDOBLOCK CG, RILUK, error,0.000833988,,
6,saylr3.mtx, PSEUDOBLOCK CG, RELAXATION, error,0.000323057,,
6,saylr3.mtx, PSEUDOBLOCK CG, CHEBYSHEV, error,0.00103116,,
6,saylr3.mtx, PSEUDOBLOCK CG, NONE, error,0.000362158,,
6,saylr3.mtx, PSEUDOBLOCK STOCHASTIC CG, ILUT, error,0.000624895,,
6,saylr3.mtx, PSEUDOBLOCK STOCHASTIC CG, RILUK, error,0.000879049,,
6,saylr3.mtx, PSEUDOBLOCK STOCHASTIC CG, RELAXATION, error,0.000340939,,
6,saylr3.mtx, PSEUDOBLOCK STOCHASTIC CG, CHEBYSHEV, error,0.001091,,
6,saylr3.mtx, PSEUDOBLOCK STOCHASTIC CG, NONE, error,0.000370026,,
