4,saylr3.mtx, FIXED POINT, ILUT, unconverged,0.843508,10000,0.260768
4,saylr3.mtx, FIXED POINT, RILUK, error,0.00156593,,
4,saylr3.mtx, FIXED POINT, RELAXATION, unconverged,0.592962,10000,0.0634735
4,saylr3.mtx, FIXED POINT, CHEBYSHEV, error,0.0121801,,
4,saylr3.mtx, FIXED POINT, NONE, error,0.0226572,,
4,saylr3.mtx, BICGSTAB, ILUT, error,0.244906,,
4,saylr3.mtx, BICGSTAB, RILUK, error,0.00133014,,
4,saylr3.mtx, BICGSTAB, RELAXATION, error,0.477392,,
4,saylr3.mtx, BICGSTAB, CHEBYSHEV, error,1.22287,,
4,saylr3.mtx, BICGSTAB, NONE, error,2.1971,,
4,saylr3.mtx, MINRES, ILUT, unconverged,0.669389,10000,0.00353228
4,saylr3.mtx, MINRES, RILUK, unconverged,0.678055,10000,0.00353228
4,saylr3.mtx, MINRES, RELAXATION, unconverged,0.661691,10000,0.00353228
4,saylr3.mtx, MINRES, CHEBYSHEV, unconverged,0.663895,10000,0.00353228
4,saylr3.mtx, MINRES, NONE, unconverged,0.677049,10000,0.00353228
4,saylr3.mtx, PSEUDOBLOCK CG, ILUT, error,0.000693083,,
4,saylr3.mtx, PSEUDOBLOCK CG, RILUK, error,0.000957966,,
4,saylr3.mtx, PSEUDOBLOCK CG, RELAXATION, error,0.000329018,,
4,saylr3.mtx, PSEUDOBLOCK CG, CHEBYSHEV, error,0.00108814,,
4,saylr3.mtx, PSEUDOBLOCK CG, NONE, error,0.000364065,,
4,saylr3.mtx, PSEUDOBLOCK STOCHASTIC CG, ILUT, error,0.000703096,,
4,saylr3.mtx, PSEUDOBLOCK STOCHASTIC CG, RILUK, error,0.00100708,,
4,saylr3.mtx, PSEUDOBLOCK STOCHASTIC CG, RELAXATION, error,0.000346899,,
4,saylr3.mtx, PSEUDOBLOCK STOCHASTIC CG, CHEBYSHEV, error,0.00101686,,
4,saylr3.mtx, PSEUDOBLOCK STOCHASTIC CG, NONE, error,0.000374079,,
4,saylr3.mtx, PSEUDOBLOCK TFQMR, ILUT, error,0.195129,,
4,saylr3.mtx, PSEUDOBLOCK TFQMR, RILUK, error,0.00134611,,
4,saylr3.mtx, PSEUDOBLOCK TFQMR, RELAXATION, error,1.21588,,
4,saylr3.mtx, PSEUDOBLOCK TFQMR, CHEBYSHEV, unconverged,3.38986,10000,132.065
4,saylr3.mtx, PSEUDOBLOCK TFQMR, NONE, error,2.92552,,
4,saylr3.mtx, TFQMR, ILUT, error,0.111385,,
4,saylr3.mtx, TFQMR, RILUK, error,0.001194,,
4,saylr3.mtx, TFQMR, RELAXATION, error,0.596239,,
4,saylr3.mtx, TFQMR, CHEBYSHEV, unconverged,1.69508,10000,132.065
4,saylr3.mtx, TFQMR, NONE, error,1.1769,,
4,saylr3.mtx, LSQR, ILUT, converged,0.267224,977, 
4,saylr3.mtx, LSQR, RILUK, unconverged,1.6141,10000, 
4,saylr3.mtx, LSQR, RELAXATION, converged,0.750341,3551, 
4,saylr3.mtx, LSQR, CHEBYSHEV, converged,0.774762,3556, 
4,saylr3.mtx, LSQR, NONE, unconverged,1.18954,10000, 
4,saylr3.mtx, PSEUDOBLOCK GMRES, ILUT, unconverged,0.0522299,144,6.55E-07
4,saylr3.mtx, PSEUDOBLOCK GMRES, RILUK, error,0.00116801,,
4,saylr3.mtx, PSEUDOBLOCK GMRES, RELAXATION, unconverged,2.26393,6300,0.0632456
4,saylr3.mtx, PSEUDOBLOCK GMRES, CHEBYSHEV, unconverged,2.27924,6300,0.0632456
4,saylr3.mtx, PSEUDOBLOCK GMRES, NONE, unconverged,2.12919,6300,0.0632456
4,sherman1.mtx, FIXED POINT, ILUT, converged,0.0471489,574,9.97E-07
4,sherman1.mtx, FIXED POINT, RILUK, converged,0.047668,574,9.97E-07
4,sherman1.mtx, FIXED POINT, RELAXATION, unconverged,0.56753,10000,0.00537499
4,sherman1.mtx, FIXED POINT, CHEBYSHEV, error,0.0118699,,
4,sherman1.mtx, FIXED POINT, NONE, error,0.0219741,,
4,sherman1.mtx, BICGSTAB, ILUT, converged,0.011009,30,6.69E-07
4,sherman1.mtx, BICGSTAB, RILUK, converged,0.0111582,30,6.69E-07
4,sherman1.mtx, BICGSTAB, RELAXATION, converged,0.0616639,210,3.13E-07
