10,saylr3.mtx, FIXED POINT, ILUT, unconverged,0.804265,10000,0.260768
10,saylr3.mtx, FIXED POINT, RILUK, error,0.00143504,,
10,saylr3.mtx, FIXED POINT, RELAXATION, unconverged,0.579485,10000,0.0634735
10,saylr3.mtx, FIXED POINT, CHEBYSHEV, error,0.01212,,
10,saylr3.mtx, FIXED POINT, NONE, error,0.0226932,,
10,saylr3.mtx, BICGSTAB, ILUT, error,0.309589,,
10,saylr3.mtx, BICGSTAB, RILUK, error,0.00109506,,
10,saylr3.mtx, BICGSTAB, RELAXATION, error,1.22303,,
10,saylr3.mtx, BICGSTAB, CHEBYSHEV, error,0.345104,,
10,saylr3.mtx, BICGSTAB, NONE, error,2.33703,,
10,saylr3.mtx, MINRES, ILUT, unconverged,0.67002,10000,0.0118957
10,saylr3.mtx, MINRES, RILUK, unconverged,0.673452,10000,0.0118957
10,saylr3.mtx, MINRES, RELAXATION, unconverged,0.668784,10000,0.0118957
10,saylr3.mtx, MINRES, CHEBYSHEV, unconverged,0.680828,10000,0.0118957
10,saylr3.mtx, MINRES, NONE, unconverged,0.664316,10000,0.0118957
10,saylr3.mtx, PSEUDOBLOCK CG, ILUT, error,0.000566959,,
10,saylr3.mtx, PSEUDOBLOCK CG, RILUK, error,0.000786066,,
10,saylr3.mtx, PSEUDOBLOCK CG, RELAXATION, error,0.000329018,,
10,saylr3.mtx, PSEUDOBLOCK CG, CHEBYSHEV, error,0.00104308,,
10,saylr3.mtx, PSEUDOBLOCK CG, NONE, error,0.000380993,,
10,saylr3.mtx, PSEUDOBLOCK STOCHASTIC CG, ILUT, error,0.000603914,,
10,saylr3.mtx, PSEUDOBLOCK STOCHASTIC CG, RILUK, error,0.000815868,,
10,saylr3.mtx, PSEUDOBLOCK STOCHASTIC CG, RELAXATION, error,0.000339985,,
10,saylr3.mtx, PSEUDOBLOCK STOCHASTIC CG, CHEBYSHEV, error,0.00108385,,
10,saylr3.mtx, PSEUDOBLOCK STOCHASTIC CG, NONE, error,0.000373125,,
10,saylr3.mtx, PSEUDOBLOCK TFQMR, ILUT, error,0.251666,,
10,saylr3.mtx, PSEUDOBLOCK TFQMR, RILUK, error,0.00128794,,
10,saylr3.mtx, PSEUDOBLOCK TFQMR, RELAXATION, unconverged,3.48644,10000,125.951
10,saylr3.mtx, PSEUDOBLOCK TFQMR, CHEBYSHEV, unconverged,3.53767,10000,126.409
10,saylr3.mtx, PSEUDOBLOCK TFQMR, NONE, unconverged,3.0537,10000,111.293
10,saylr3.mtx, TFQMR, ILUT, error,0.135667,,
10,saylr3.mtx, TFQMR, RILUK, error,0.00108814,,
10,saylr3.mtx, TFQMR, RELAXATION, unconverged,1.67981,10000,125.951
10,saylr3.mtx, TFQMR, CHEBYSHEV, unconverged,1.74724,10000,131.57
10,saylr3.mtx, TFQMR, NONE, unconverged,1.23711,10000,111.293
10,saylr3.mtx, LSQR, ILUT, converged,0.283359,1031, 
10,saylr3.mtx, LSQR, RILUK, unconverged,1.58906,10000, 
10,saylr3.mtx, LSQR, RELAXATION, converged,0.738711,3496, 
10,saylr3.mtx, LSQR, CHEBYSHEV, converged,0.763715,3510, 
10,saylr3.mtx, LSQR, NONE, unconverged,1.13699,10000, 
10,saylr3.mtx, PSEUDOBLOCK GMRES, ILUT, unconverged,0.0440588,124,5.89E-07
10,saylr3.mtx, PSEUDOBLOCK GMRES, RILUK, error,0.00114584,,
10,saylr3.mtx, PSEUDOBLOCK GMRES, RELAXATION, unconverged,2.18613,6300,0.0632456
10,saylr3.mtx, PSEUDOBLOCK GMRES, CHEBYSHEV, unconverged,2.19088,6300,0.823398
10,saylr3.mtx, PSEUDOBLOCK GMRES, NONE, unconverged,2.04596,6300,0.0632456
10,sherman1.mtx, FIXED POINT, ILUT, converged,0.111259,773,9.94E-07
10,sherman1.mtx, FIXED POINT, RILUK, converged,0.063138,773,9.94E-07
10,sherman1.mtx, FIXED POINT, RELAXATION, unconverged,0.570911,10000,0.00537499
10,sherman1.mtx, FIXED POINT, CHEBYSHEV, error,0.0121801,,
10,sherman1.mtx, FIXED POINT, NONE, error,0.021956,,
10,sherman1.mtx, BICGSTAB, ILUT, converged,0.0150189,40,7.41E-07
10,sherman1.mtx, BICGSTAB, RILUK, converged,0.015065,40,7.41E-07
10,sherman1.mtx, BICGSTAB, RELAXATION, converged,0.0920291,293,9.65E-07
10,sherman1.mtx, BICGSTAB, CHEBYSHEV, converged,0.0667169,204,3.52E-07
10,sherman1.mtx, BICGSTAB, NONE, converged,0.104703,342,9.25E-07
10,sherman1.mtx, MINRES, ILUT, converged,0.0316379,429,9.71E-07
10,sherman1.mtx, MINRES, RILUK, converged,0.0313501,429,9.71E-07
10,sherman1.mtx, MINRES, RELAXATION, converged,0.0313141,429,9.71E-07
10,sherman1.mtx, MINRES, CHEBYSHEV, converged,0.0320599,429,9.71E-07
10,sherman1.mtx, MINRES, NONE, converged,0.031235,429,9.71E-07
10,sherman1.mtx, PSEUDOBLOCK CG, ILUT, error,0.000635862,,
10,sherman1.mtx, PSEUDOBLOCK CG, RILUK, error,0.000664949,,
10,sherman1.mtx, PSEUDOBLOCK CG, RELAXATION, error,0.000370979,,
10,sherman1.mtx, PSEUDOBLOCK CG, CHEBYSHEV, error,0.00110292,,
10,sherman1.mtx, PSEUDOBLOCK CG, NONE, error,0.000410795,,
10,sherman1.mtx, PSEUDOBLOCK STOCHASTIC CG, ILUT, error,0.000555038,,
10,sherman1.mtx, PSEUDOBLOCK STOCHASTIC CG, RILUK, error,0.000684023,,
10,sherman1.mtx, PSEUDOBLOCK STOCHASTIC CG, RELAXATION, error,0.000379086,,
10,sherman1.mtx, PSEUDOBLOCK STOCHASTIC CG, CHEBYSHEV, error,0.00124407,,
10,sherman1.mtx, PSEUDOBLOCK STOCHASTIC CG, NONE, error,0.000421047,,
10,sherman1.mtx, PSEUDOBLOCK TFQMR, ILUT, converged,0.02212,50,4.82E-07
10,sherman1.mtx, PSEUDOBLOCK TFQMR, RILUK, converged,0.0215731,50,1.54E-07
10,sherman1.mtx, PSEUDOBLOCK TFQMR, RELAXATION, converged,0.118173,316,2.97E-07
10,sherman1.mtx, PSEUDOBLOCK TFQMR, CHEBYSHEV, unconverged,3.50941,10000,122.965
10,sherman1.mtx, PSEUDOBLOCK TFQMR, NONE, converged,0.163101,538,9.57E-07
10,sherman1.mtx, TFQMR, ILUT, converged,0.0109479,50,4.82E-07
10,sherman1.mtx, TFQMR, RILUK, converged,0.01103,50,1.54E-07
10,sherman1.mtx, TFQMR, RELAXATION, converged,0.053298,316,2.97E-07
10,sherman1.mtx, TFQMR, CHEBYSHEV, unconverged,1.70054,10000,130.599
10,sherman1.mtx, TFQMR, NONE, converged,0.066,538,9.57E-07
10,sherman1.mtx, LSQR, ILUT, converged,0.275207,1030, 
10,sherman1.mtx, LSQR, RILUK, converged,0.0982559,364, 
10,sherman1.mtx, LSQR, RELAXATION, converged,0.665169,3213, 
10,sherman1.mtx, LSQR, CHEBYSHEV, converged,0.685967,3213, 
10,sherman1.mtx, LSQR, NONE, converged,0.990029,8932, 
10,sherman1.mtx, PSEUDOBLOCK GMRES, ILUT, converged,0.0201161,56,6.75E-07
10,sherman1.mtx, PSEUDOBLOCK GMRES, RILUK, converged,0.0190899,56,6.75E-07
10,sherman1.mtx, PSEUDOBLOCK GMRES, RELAXATION, converged,0.07528,225,9.45E-07
10,sherman1.mtx, PSEUDOBLOCK GMRES, CHEBYSHEV, unconverged,2.16305,6300,0.0128884
10,sherman1.mtx, PSEUDOBLOCK GMRES, NONE, converged,0.108581,347,9.49E-07
10,olm1000.mtx, FIXED POINT, ILUT, error,0.206854,,
10,olm1000.mtx, FIXED POINT, RILUK, error,0.206143,,
10,olm1000.mtx, FIXED POINT, RELAXATION, error,0.0283301,,
10,olm1000.mtx, FIXED POINT, CHEBYSHEV, error,0.00905681,,
10,olm1000.mtx, FIXED POINT, NONE, error,0.00451708,,
10,olm1000.mtx, BICGSTAB, ILUT, converged,0.0326061,84,1.07E-07
10,olm1000.mtx, BICGSTAB, RILUK, converged,0.023421,62,3.14E-07
10,olm1000.mtx, BICGSTAB, RELAXATION, error,0.634976,,
10,olm1000.mtx, BICGSTAB, CHEBYSHEV, error,0.211685,,
10,olm1000.mtx, BICGSTAB, NONE, error,0.555057,,
10,olm1000.mtx, MINRES, ILUT, unconverged,0.668184,10000,0.0751425
10,olm1000.mtx, MINRES, RILUK, unconverged,0.66183,10000,0.0751425
10,olm1000.mtx, MINRES, RELAXATION, unconverged,0.668835,10000,0.0751425
10,olm1000.mtx, MINRES, CHEBYSHEV, unconverged,0.667831,10000,0.0751425
10,olm1000.mtx, MINRES, NONE, unconverged,0.662443,10000,0.0751425
10,olm1000.mtx, PSEUDOBLOCK CG, ILUT, error,0.000663996,,
10,olm1000.mtx, PSEUDOBLOCK CG, RILUK, error,0.000700951,,
10,olm1000.mtx, PSEUDOBLOCK CG, RELAXATION, error,0.000319958,,
10,olm1000.mtx, PSEUDOBLOCK CG, CHEBYSHEV, error,0.00107384,,
10,olm1000.mtx, PSEUDOBLOCK CG, NONE, error,0.000362873,,
10,olm1000.mtx, PSEUDOBLOCK STOCHASTIC CG, ILUT, error,0.000814915,,
10,olm1000.mtx, PSEUDOBLOCK STOCHASTIC CG, RILUK, error,0.000797033,,
10,olm1000.mtx, PSEUDOBLOCK STOCHASTIC CG, RELAXATION, error,0.000339031,,
10,olm1000.mtx, PSEUDOBLOCK STOCHASTIC CG, CHEBYSHEV, error,0.00107694,,
10,olm1000.mtx, PSEUDOBLOCK STOCHASTIC CG, NONE, error,0.000375032,,
10,olm1000.mtx, PSEUDOBLOCK TFQMR, ILUT, converged,0.0223691,53,5.47E-07
10,olm1000.mtx, PSEUDOBLOCK TFQMR, RILUK, converged,0.0216,51,5.39E-07
10,olm1000.mtx, PSEUDOBLOCK TFQMR, RELAXATION, unconverged,3.41618,10000,141.242
10,olm1000.mtx, PSEUDOBLOCK TFQMR, CHEBYSHEV, unconverged,3.47041,10000,141.242
10,olm1000.mtx, PSEUDOBLOCK TFQMR, NONE, error,0.897779,,
10,olm1000.mtx, TFQMR, ILUT, converged,0.011975,53,5.47E-07
10,olm1000.mtx, TFQMR, RILUK, converged,0.0114388,51,5.39E-07
10,olm1000.mtx, TFQMR, RELAXATION, unconverged,1.67092,10000,141.242
10,olm1000.mtx, TFQMR, CHEBYSHEV, unconverged,1.7435,10000,141.411
10,olm1000.mtx, TFQMR, NONE, error,0.369936,,
10,olm1000.mtx, LSQR, ILUT, unconverged,1.57347,10000, 
10,olm1000.mtx, LSQR, RILUK, converged,0.0461891,174, 
10,olm1000.mtx, LSQR, RELAXATION, converged,0.472117,2273, 
10,olm1000.mtx, LSQR, CHEBYSHEV, converged,0.479706,2273, 
10,olm1000.mtx, LSQR, NONE, converged,0.283709,2558, 
10,olm1000.mtx, PSEUDOBLOCK GMRES, ILUT, converged,0.01454,38,5.83E-07
10,olm1000.mtx, PSEUDOBLOCK GMRES, RILUK, converged,0.013449,38,5.83E-07
10,olm1000.mtx, PSEUDOBLOCK GMRES, RELAXATION, unconverged,3.00708,6300,0.0140453
10,olm1000.mtx, PSEUDOBLOCK GMRES, CHEBYSHEV, unconverged,2.20478,6300,0.696534
10,olm1000.mtx, PSEUDOBLOCK GMRES, NONE, unconverged,2.06254,6300,0.439288
10,tub1000.mtx, FIXED POINT, ILUT, unconverged,0.776754,10000,0.618257
10,tub1000.mtx, FIXED POINT, RILUK, unconverged,0.774759,10000,0.618257
10,tub1000.mtx, FIXED POINT, RELAXATION, unconverged,0.548916,10000,1.0167
10,tub1000.mtx, FIXED POINT, CHEBYSHEV, error,0.0111849,,
10,tub1000.mtx, FIXED POINT, NONE, error,0.00329185,,
10,tub1000.mtx, BICGSTAB, ILUT, converged,0.056807,170,5.77E-07
10,tub1000.mtx, BICGSTAB, RILUK, converged,0.0640731,192,1.32E-07
10,tub1000.mtx, BICGSTAB, RELAXATION, converged,0.33728,1180,5.29E-07
10,tub1000.mtx, BICGSTAB, CHEBYSHEV, error,0.719192,,
10,tub1000.mtx, BICGSTAB, NONE, converged,0.335613,1212,4.85E-07
10,tub1000.mtx, MINRES, ILUT, unconverged,0.652632,10000,0.575814
10,tub1000.mtx, MINRES, RILUK, unconverged,0.653882,10000,0.575814
10,tub1000.mtx, MINRES, RELAXATION, unconverged,0.660348,10000,0.575814
10,tub1000.mtx, MINRES, CHEBYSHEV, unconverged,0.654593,10000,0.575814
10,tub1000.mtx, MINRES, NONE, unconverged,0.65657,10000,0.575814
10,tub1000.mtx, PSEUDOBLOCK CG, ILUT, error,0.00048399,,
10,tub1000.mtx, PSEUDOBLOCK CG, RILUK, error,0.000711918,,
10,tub1000.mtx, PSEUDOBLOCK CG, RELAXATION, error,0.000316858,,
10,tub1000.mtx, PSEUDOBLOCK CG, CHEBYSHEV, error,0.00104904,,
10,tub1000.mtx, PSEUDOBLOCK CG, NONE, error,0.000358105,,
10,tub1000.mtx, PSEUDOBLOCK STOCHASTIC CG, ILUT, error,0.000627995,,
10,tub1000.mtx, PSEUDOBLOCK STOCHASTIC CG, RILUK, error,0.000648022,,
10,tub1000.mtx, PSEUDOBLOCK STOCHASTIC CG, RELAXATION, error,0.000347137,,
10,tub1000.mtx, PSEUDOBLOCK STOCHASTIC CG, CHEBYSHEV, error,0.00105214,,
10,tub1000.mtx, PSEUDOBLOCK STOCHASTIC CG, NONE, error,0.000365019,,
10,tub1000.mtx, PSEUDOBLOCK TFQMR, ILUT, converged,0.041909,107,2.10E-07
10,tub1000.mtx, PSEUDOBLOCK TFQMR, RILUK, converged,0.0410578,105,1.42E-07
10,tub1000.mtx, PSEUDOBLOCK TFQMR, RELAXATION, converged,1.05323,3115,5.97E-07
10,tub1000.mtx, PSEUDOBLOCK TFQMR, CHEBYSHEV, unconverged,3.41484,10000,141.425
10,tub1000.mtx, PSEUDOBLOCK TFQMR, NONE, converged,0.826947,2801,9.86E-07
10,tub1000.mtx, TFQMR, ILUT, converged,0.02336,107,2.10E-07
10,tub1000.mtx, TFQMR, RILUK, converged,0.02226,105,1.42E-07
10,tub1000.mtx, TFQMR, RELAXATION, converged,0.509244,3115,5.97E-07
10,tub1000.mtx, TFQMR, CHEBYSHEV, unconverged,1.68354,10000,141.425
10,tub1000.mtx, TFQMR, NONE, converged,0.338327,2801,9.86E-07
10,tub1000.mtx, LSQR, ILUT, unconverged,1.53412,10000, 
10,tub1000.mtx, LSQR, RILUK, converged,0.152641,592, 
10,tub1000.mtx, LSQR, RELAXATION, unconverged,2.01856,10000, 
10,tub1000.mtx, LSQR, CHEBYSHEV, converged,1.73286,7619, 
10,tub1000.mtx, LSQR, NONE, unconverged,1.07477,10000, 
10,tub1000.mtx, PSEUDOBLOCK GMRES, ILUT, converged,0.0216019,55,2.73E-08
10,tub1000.mtx, PSEUDOBLOCK GMRES, RILUK, converged,0.019407,55,2.73E-08
10,tub1000.mtx, PSEUDOBLOCK GMRES, RELAXATION, unconverged,2.20187,6300,0.663624
10,tub1000.mtx, PSEUDOBLOCK GMRES, CHEBYSHEV, unconverged,2.21831,6300,0.954993
10,tub1000.mtx, PSEUDOBLOCK GMRES, NONE, unconverged,2.06242,6300,0.6666
10,cage8.mtx, FIXED POINT, ILUT, converged,0.152416,13,9.01E-07
10,cage8.mtx, FIXED POINT, RILUK, converged,0.00374889,13,9.01E-07
10,cage8.mtx, FIXED POINT, RELAXATION, converged,0.028584,376,9.90E-07
10,cage8.mtx, FIXED POINT, CHEBYSHEV, error,0.00226998,,
10,cage8.mtx, FIXED POINT, NONE, converged,0.00677705,92,9.78E-07
10,cage8.mtx, BICGSTAB, ILUT, converged,0.00254607,5,3.15E-07
10,cage8.mtx, BICGSTAB, RILUK, converged,0.00423098,5,3.15E-07
10,cage8.mtx, BICGSTAB, RELAXATION, converged,0.00281501,7,2.94E-07
10,cage8.mtx, BICGSTAB, CHEBYSHEV, converged,0.00544119,7,2.94E-07
