system,num_procs,matrix_name,solver,preconditioner,status,time,iterations,final_residual
stampede,4,saylr3.mtx,FIXED_POINT,ILUT,unconverged,0.831266,10000,0.260768
stampede,4,saylr3.mtx,FIXED_POINT,RILUK,error,0
stampede,4,saylr3.mtx,FIXED_POINT,RELAXATION,unconverged,0.548026,10000,0.0634735
stampede,4,saylr3.mtx,FIXED_POINT,CHEBYSHEV,error,0
stampede,4,saylr3.mtx,FIXED_POINT,NONE,error,0
stampede,4,saylr3.mtx,BICGSTAB,ILUT,error,0
stampede,4,saylr3.mtx,BICGSTAB,RILUK,error,0
stampede,4,saylr3.mtx,BICGSTAB,RELAXATION,error,0
stampede,4,saylr3.mtx,BICGSTAB,CHEBYSHEV,error,0
stampede,4,saylr3.mtx,BICGSTAB,NONE,error,0
stampede,4,saylr3.mtx,MINRES,ILUT,unconverged,0.658856,10000,0.00353228
stampede,4,saylr3.mtx,MINRES,RILUK,unconverged,0.649308,10000,0.00353228
stampede,4,saylr3.mtx,MINRES,RELAXATION,unconverged,0.665015,10000,0.00353228
stampede,4,saylr3.mtx,MINRES,CHEBYSHEV,unconverged,0.663747,10000,0.00353228
stampede,4,saylr3.mtx,MINRES,NONE,unconverged,0.658271,10000,0.00353228
stampede,4,saylr3.mtx,PSEUDOBLOCK_CG,ILUT,error,0
stampede,4,saylr3.mtx,PSEUDOBLOCK_CG,RILUK,error,0
stampede,4,saylr3.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0
stampede,4,saylr3.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0
stampede,4,saylr3.mtx,PSEUDOBLOCK_CG,NONE,error,0
stampede,4,saylr3.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0
stampede,4,saylr3.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0
stampede,4,saylr3.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0
stampede,4,saylr3.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.71606,10000,135.148
stampede,4,saylr3.mtx,PSEUDOBLOCK_TFQMR,NONE,error,0
stampede,4,saylr3.mtx,LSQR,ILUT,converged,0.308479,977,
stampede,4,saylr3.mtx,LSQR,RILUK,unconverged,1.80213,10000,
stampede,4,saylr3.mtx,LSQR,RELAXATION,converged,0.844727,3551,
stampede,4,saylr3.mtx,LSQR,CHEBYSHEV,converged,0.87858,3546,
stampede,4,saylr3.mtx,LSQR,NONE,unconverged,1.31715,10000,
