system,num_procs,matrix_name,solver,preconditioner,status,time,iterations,final_residual
stampede,16,saylr3.mtx,FIXED_POINT,ILUT,unconverged,1.22842,10000,0.260768
stampede,16,saylr3.mtx,FIXED_POINT,RILUK,error,0
stampede,16,saylr3.mtx,FIXED_POINT,RELAXATION,unconverged,0.619868,10000,0.0634735
stampede,16,saylr3.mtx,FIXED_POINT,CHEBYSHEV,error,0
stampede,16,saylr3.mtx,FIXED_POINT,NONE,error,0
stampede,16,saylr3.mtx,BICGSTAB,ILUT,error,0
stampede,16,saylr3.mtx,BICGSTAB,RILUK,error,0
stampede,16,saylr3.mtx,BICGSTAB,RELAXATION,error,0
stampede,16,saylr3.mtx,BICGSTAB,CHEBYSHEV,error,0
stampede,16,saylr3.mtx,BICGSTAB,NONE,error,0
stampede,16,saylr3.mtx,MINRES,ILUT,unconverged,0.715959,10000,0.0187202
stampede,16,saylr3.mtx,MINRES,RILUK,unconverged,0.656163,10000,0.0187202
stampede,16,saylr3.mtx,MINRES,RELAXATION,unconverged,0.654274,10000,0.0187202
stampede,16,saylr3.mtx,MINRES,CHEBYSHEV,unconverged,0.650365,10000,0.0187202
stampede,16,saylr3.mtx,MINRES,NONE,unconverged,0.649386,10000,0.0187202
stampede,16,saylr3.mtx,PSEUDOBLOCK_CG,ILUT,error,0
stampede,16,saylr3.mtx,PSEUDOBLOCK_CG,RILUK,error,0
stampede,16,saylr3.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0
stampede,16,saylr3.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0
stampede,16,saylr3.mtx,PSEUDOBLOCK_CG,NONE,error,0
stampede,16,saylr3.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0
stampede,16,saylr3.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0
stampede,16,saylr3.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,unconverged,3.5862,10000,125.951
stampede,16,saylr3.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.63567,10000,133.487
stampede,16,saylr3.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,3.13211,10000,111.293
stampede,16,saylr3.mtx,LSQR,ILUT,converged,1.02374,1000,
stampede,16,saylr3.mtx,LSQR,RILUK,unconverged,3.29024,10000,
stampede,16,saylr3.mtx,LSQR,RELAXATION,converged,1.58139,3499,
stampede,16,saylr3.mtx,LSQR,CHEBYSHEV,converged,1.64152,3486,
stampede,16,saylr3.mtx,LSQR,NONE,unconverged,2.46426,10000,
stampede,16,saylr3.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,0.149578,146,7.01298e-07
stampede,16,saylr3.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0
stampede,16,saylr3.mtx,PSEUDOBLOCK_GMRES,RELAXATION,unconverged,3.69268,10000,0.0632456
stampede,16,saylr3.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,3.32349,10000,0.776982
stampede,16,saylr3.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,3.08103,10000,0.0632456
stampede,16,sherman1.mtx,FIXED_POINT,ILUT,converged,0.0733484,936,9.8915e-07
stampede,16,sherman1.mtx,FIXED_POINT,RILUK,converged,0.0726618,936,9.8915e-07
stampede,16,sherman1.mtx,FIXED_POINT,RELAXATION,unconverged,0.648221,10000,0.00537499
stampede,16,sherman1.mtx,FIXED_POINT,CHEBYSHEV,error,0
stampede,16,sherman1.mtx,FIXED_POINT,NONE,error,0
stampede,16,sherman1.mtx,BICGSTAB,ILUT,converged,0.0161599,43,4.93921e-07
stampede,16,sherman1.mtx,BICGSTAB,RILUK,converged,0.0175041,49,1.62344e-07
stampede,16,sherman1.mtx,BICGSTAB,RELAXATION,converged,0.076445,253,8.27125e-07
stampede,16,sherman1.mtx,BICGSTAB,CHEBYSHEV,unconverged,3.0562,10000,39.985
stampede,16,sherman1.mtx,BICGSTAB,NONE,converged,0.103726,354,9.8619e-07
stampede,16,sherman1.mtx,MINRES,ILUT,converged,0.0297745,428,9.76167e-07
stampede,16,sherman1.mtx,MINRES,RILUK,converged,0.0287316,428,9.76167e-07
stampede,16,sherman1.mtx,MINRES,RELAXATION,converged,0.0282474,428,9.76167e-07
stampede,16,sherman1.mtx,MINRES,CHEBYSHEV,converged,0.0287764,428,9.76167e-07
stampede,16,sherman1.mtx,MINRES,NONE,converged,0.0281614,428,9.76167e-07
stampede,16,sherman1.mtx,PSEUDOBLOCK_CG,ILUT,error,0
stampede,16,sherman1.mtx,PSEUDOBLOCK_CG,RILUK,error,0
stampede,16,sherman1.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0
stampede,16,sherman1.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0
stampede,16,sherman1.mtx,PSEUDOBLOCK_CG,NONE,error,0
stampede,16,sherman1.mtx,PSEUDOBLOCK_TFQMR,ILUT,converged,0.0258644,58,9.68819e-07
stampede,16,sherman1.mtx,PSEUDOBLOCK_TFQMR,RILUK,converged,0.0241611,58,6.81124e-07
stampede,16,sherman1.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,converged,0.0917322,252,3.65925e-07
stampede,16,sherman1.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.65871,10000,131.238
stampede,16,sherman1.mtx,PSEUDOBLOCK_TFQMR,NONE,converged,0.165998,526,7.27806e-07
stampede,16,sherman1.mtx,LSQR,ILUT,converged,0.475117,999,
stampede,16,sherman1.mtx,LSQR,RILUK,converged,0.234609,490,
stampede,16,sherman1.mtx,LSQR,RELAXATION,converged,1.24285,3206,
stampede,16,sherman1.mtx,LSQR,CHEBYSHEV,converged,0.93094,2354,
stampede,16,sherman1.mtx,LSQR,NONE,converged,1.95566,8902,
stampede,16,sherman1.mtx,PSEUDOBLOCK_GMRES,ILUT,converged,0.0293866,63,7.88444e-07
stampede,16,sherman1.mtx,PSEUDOBLOCK_GMRES,RILUK,converged,0.0218324,63,7.88444e-07
stampede,16,sherman1.mtx,PSEUDOBLOCK_GMRES,RELAXATION,converged,0.0758562,225,9.4501e-07
stampede,16,sherman1.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,converged,0.0836193,250,8.96102e-07
stampede,16,sherman1.mtx,PSEUDOBLOCK_GMRES,NONE,converged,0.111097,347,9.65676e-07
stampede,16,olm1000.mtx,FIXED_POINT,ILUT,error,0
stampede,16,olm1000.mtx,FIXED_POINT,RILUK,error,0
stampede,16,olm1000.mtx,FIXED_POINT,RELAXATION,error,0
