mpi_call bytes rank region count total_bytes bytes_per_rank_and_region solver prec
MPI_Irecv 16 1 13 23 368   
MPI_Send 16 1 13 23 368   
MPI_Recv 8 1 14 1 8   
MPI_Send 8 1 14 1 8   
MPI_Recv 224 1 14 1 224   
MPI_Recv 64 1 14 1 64   
MPI_Irecv 24 1 14 33 792   
MPI_Send 224 1 14 1 224   
MPI_Send 64 1 14 1 64   
MPI_Send 24 1 14 33 792   
MPI_Irecv 16 1 14 33 528   
MPI_Send 16 1 14 33 528   
MPI_Send 64 1 15 1 64   
MPI_Send 24 1 15 23 552   
MPI_Recv 8 1 15 1 8   
MPI_Send 8 1 15 1 8   
MPI_Recv 224 1 15 1 224   
MPI_Recv 64 1 15 1 64   
MPI_Irecv 24 1 15 23 552   
MPI_Send 224 1 15 1 224   
MPI_Irecv 16 1 15 23 368   
MPI_Send 16 1 15 23 368   
MPI_Recv 256 1 16 1 256   
MPI_Send 256 1 16 1 256   
MPI_Irecv 24 1 16 5 120   
MPI_Send 24 1 16 5 120   
MPI_Recv 80 1 16 1 80   
MPI_Send 80 1 16 1 80   
MPI_Recv 8 1 16 1 8   
MPI_Send 8 1 16 1 8   
MPI_Bcast 4 1 16 1 4   
MPI_Irecv 16 1 16 5 80   
MPI_Send 16 1 16 5 80   
MPI_Recv 80 1 17 1 80   
MPI_Send 80 1 17 1 80   
MPI_Recv 8 1 17 1 8   
MPI_Send 8 1 17 1 8   
MPI_Recv 256 1 17 1 256   
MPI_Send 256 1 17 1 256   
MPI_Irecv 24 1 17 5 120   
MPI_Send 24 1 17 5 120   
MPI_Bcast 4 1 17 1 4   
MPI_Irecv 16 1 17 5 80   
MPI_Send 16 1 17 5 80   
MPI_Send 24 1 18 10 240   
MPI_Recv 80 1 18 1 80   
MPI_Send 80 1 18 1 80   
MPI_Recv 8 1 18 1 8   
MPI_Send 8 1 18 1 8   
MPI_Recv 256 1 18 1 256   
MPI_Send 256 1 18 1 256   
MPI_Irecv 24 1 18 10 240   
