system,num_procs,matrix_name,solver,preconditioner,status,time,iterations,final_residual
janus,8,saylr3.mtx,FIXED_POINT,ILUT,unconverged,0.788924,10000,0.260768
janus,8,saylr3.mtx,FIXED_POINT,RILUK,error,0.00131106
janus,8,saylr3.mtx,FIXED_POINT,RELAXATION,unconverged,0.564841,10000,0.0634735
janus,8,saylr3.mtx,FIXED_POINT,CHEBYSHEV,error,0.0114849
janus,8,saylr3.mtx,FIXED_POINT,NONE,error,0.0218649
janus,8,saylr3.mtx,BICGSTAB,ILUT,error,0.301624
janus,8,saylr3.mtx,BICGSTAB,RILUK,error,0.0011189
janus,8,saylr3.mtx,BICGSTAB,RELAXATION,error,1.05584
janus,8,saylr3.mtx,BICGSTAB,CHEBYSHEV,error,0.00142002
janus,8,saylr3.mtx,BICGSTAB,NONE,error,2.26057
janus,8,saylr3.mtx,MINRES,ILUT,unconverged,0.661986,10000,0.00522394
janus,8,saylr3.mtx,MINRES,RILUK,unconverged,0.661703,10000,0.00522394
janus,8,saylr3.mtx,MINRES,RELAXATION,unconverged,0.658206,10000,0.00522394
janus,8,saylr3.mtx,MINRES,CHEBYSHEV,unconverged,0.661431,10000,0.00522394
janus,8,saylr3.mtx,MINRES,NONE,unconverged,0.66539,10000,0.00522394
janus,8,saylr3.mtx,PSEUDOBLOCK_CG,ILUT,error,0.000596046
janus,8,saylr3.mtx,PSEUDOBLOCK_CG,RILUK,error,0.000795841
janus,8,saylr3.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.00032711
janus,8,saylr3.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.00105095
janus,8,saylr3.mtx,PSEUDOBLOCK_CG,NONE,error,0.000364065
janus,8,saylr3.mtx,PSEUDOBLOCK_STOCHASTIC_CG,ILUT,error,0.00060606
janus,8,saylr3.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RILUK,error,0.000839949
janus,8,saylr3.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RELAXATION,error,0.000342131
janus,8,saylr3.mtx,PSEUDOBLOCK_STOCHASTIC_CG,CHEBYSHEV,error,0.00104308
janus,8,saylr3.mtx,PSEUDOBLOCK_STOCHASTIC_CG,NONE,error,0.000386953
janus,8,saylr3.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0.245469
janus,8,saylr3.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0.00116897
janus,8,saylr3.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,1.28708
janus,8,saylr3.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.46724,10000,128.228
janus,8,saylr3.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,2.95697,10000,111.293
janus,8,saylr3.mtx,TFQMR,ILUT,error,0.133473
janus,8,saylr3.mtx,TFQMR,RILUK,error,0.00101805
janus,8,saylr3.mtx,TFQMR,RELAXATION,error,0.629359
janus,8,saylr3.mtx,TFQMR,CHEBYSHEV,unconverged,1.71125,10000,132.596
janus,8,saylr3.mtx,TFQMR,NONE,unconverged,1.21874,10000,111.293
janus,8,saylr3.mtx,LSQR,ILUT,converged,0.294938,1100,
janus,8,saylr3.mtx,LSQR,RILUK,unconverged,1.57894,10000,
janus,8,saylr3.mtx,LSQR,RELAXATION,converged,0.732405,3518,
janus,8,saylr3.mtx,LSQR,CHEBYSHEV,converged,0.758532,3530,
janus,8,saylr3.mtx,LSQR,NONE,unconverged,1.15,10000,
