system,num_procs,matrix_name,solver,preconditioner,status,time,iterations,final_residual
comet,24,saylr3.mtx,FIXED_POINT,ILUT,unconverged,1.23092,10000,0.260768
comet,24,saylr3.mtx,FIXED_POINT,RILUK,error,0
comet,24,saylr3.mtx,FIXED_POINT,RELAXATION,unconverged,25.2734,10000,0.0634735
comet,24,saylr3.mtx,FIXED_POINT,CHEBYSHEV,error,0
comet,24,saylr3.mtx,FIXED_POINT,NONE,error,0
comet,24,saylr3.mtx,BICGSTAB,ILUT,error,0
comet,24,saylr3.mtx,BICGSTAB,RILUK,error,0
comet,24,saylr3.mtx,BICGSTAB,RELAXATION,error,0
comet,24,saylr3.mtx,BICGSTAB,CHEBYSHEV,error,0
comet,24,saylr3.mtx,BICGSTAB,NONE,error,0
comet,24,saylr3.mtx,MINRES,ILUT,unconverged,23.4283,10000,0.0114668
comet,24,saylr3.mtx,MINRES,RILUK,unconverged,0.736566,10000,0.0114668
comet,24,saylr3.mtx,MINRES,RELAXATION,unconverged,0.739054,10000,0.0114668
comet,24,saylr3.mtx,MINRES,CHEBYSHEV,unconverged,0.729147,10000,0.0114668
comet,24,saylr3.mtx,MINRES,NONE,unconverged,0.731857,10000,0.0114668
comet,24,saylr3.mtx,PSEUDOBLOCK_CG,ILUT,error,0
comet,24,saylr3.mtx,PSEUDOBLOCK_CG,RILUK,error,0
comet,24,saylr3.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0
comet,24,saylr3.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0
comet,24,saylr3.mtx,PSEUDOBLOCK_CG,NONE,error,0
comet,24,saylr3.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0
comet,24,saylr3.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0
comet,24,saylr3.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0
comet,24,saylr3.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,4.02747,10000,128.918
comet,24,saylr3.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,3.42046,10000,111.293
comet,24,saylr3.mtx,LSQR,ILUT,converged,0.747117,844,
comet,24,saylr3.mtx,LSQR,RILUK,unconverged,8.03509,10000,
comet,24,saylr3.mtx,LSQR,RELAXATION,converged,2.95512,3496,
comet,24,saylr3.mtx,LSQR,CHEBYSHEV,converged,2.50676,2941,
comet,24,saylr3.mtx,LSQR,NONE,unconverged,7.80902,10000,
comet,24,saylr3.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,0.234142,146,5.83834e-07
comet,24,saylr3.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0
comet,24,saylr3.mtx,PSEUDOBLOCK_GMRES,RELAXATION,unconverged,6.12196,10000,0.0717839
comet,24,saylr3.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,3.8295,10000,1.83824e+65
comet,24,saylr3.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,3.5455,10000,0.0808273
comet,24,sherman1.mtx,FIXED_POINT,ILUT,converged,0.0748761,967,9.92255e-07
comet,24,sherman1.mtx,FIXED_POINT,RILUK,converged,0.092499,967,9.92255e-07
comet,24,sherman1.mtx,FIXED_POINT,RELAXATION,unconverged,0.547625,10000,0.00537499
comet,24,sherman1.mtx,FIXED_POINT,CHEBYSHEV,error,0
comet,24,sherman1.mtx,FIXED_POINT,NONE,error,0
comet,24,sherman1.mtx,BICGSTAB,ILUT,converged,0.0183721,41,6.11747e-07
comet,24,sherman1.mtx,BICGSTAB,RILUK,converged,0.018218,41,6.11747e-07
comet,24,sherman1.mtx,BICGSTAB,RELAXATION,converged,0.076201,224,9.37987e-07
comet,24,sherman1.mtx,BICGSTAB,CHEBYSHEV,unconverged,3.33999,10000,5.82644
comet,24,sherman1.mtx,BICGSTAB,NONE,converged,0.110996,335,9.39574e-07
comet,24,sherman1.mtx,MINRES,ILUT,converged,0.034513,428,9.75975e-07
comet,24,sherman1.mtx,MINRES,RILUK,converged,0.071492,428,9.75975e-07
comet,24,sherman1.mtx,MINRES,RELAXATION,converged,0.0342469,428,9.75975e-07
comet,24,sherman1.mtx,MINRES,CHEBYSHEV,converged,0.035126,428,9.75975e-07
comet,24,sherman1.mtx,MINRES,NONE,converged,0.0343099,428,9.75975e-07
comet,24,sherman1.mtx,PSEUDOBLOCK_CG,ILUT,error,0
comet,24,sherman1.mtx,PSEUDOBLOCK_CG,RILUK,error,0
comet,24,sherman1.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0
comet,24,sherman1.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0
comet,24,sherman1.mtx,PSEUDOBLOCK_CG,NONE,error,0
comet,24,sherman1.mtx,PSEUDOBLOCK_TFQMR,ILUT,converged,0.0265071,57,8.46705e-07
comet,24,sherman1.mtx,PSEUDOBLOCK_TFQMR,RILUK,converged,0.0286939,57,9.36539e-07
comet,24,sherman1.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,converged,0.127496,316,8.90843e-07
comet,24,sherman1.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,4.05861,10000,130.34
comet,24,sherman1.mtx,PSEUDOBLOCK_TFQMR,NONE,converged,0.226405,496,7.56507e-09
comet,24,sherman1.mtx,LSQR,ILUT,converged,0.772337,843,
comet,24,sherman1.mtx,LSQR,RILUK,converged,0.491587,521,
comet,24,sherman1.mtx,LSQR,RELAXATION,converged,2.94035,3209,
comet,24,sherman1.mtx,LSQR,CHEBYSHEV,converged,2.23249,2475,
comet,24,sherman1.mtx,LSQR,NONE,converged,7.4029,8879,
comet,24,sherman1.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,0.0593932,64,9.95488e-07
comet,24,sherman1.mtx,PSEUDOBLOCK_GMRES,RILUK,unconverged,0.0281181,64,9.95488e-07
comet,24,sherman1.mtx,PSEUDOBLOCK_GMRES,RELAXATION,unconverged,0.0878401,225,9.4501e-07
comet,24,sherman1.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,4.08761,10000,1.86664e+71
comet,24,sherman1.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,3.58153,10000,0.0509081
comet,24,olm1000.mtx,FIXED_POINT,ILUT,unconverged,0.712966,10000,inf
comet,24,olm1000.mtx,FIXED_POINT,RILUK,unconverged,0.716689,10000,inf
comet,24,olm1000.mtx,FIXED_POINT,RELAXATION,error,0
comet,24,olm1000.mtx,FIXED_POINT,CHEBYSHEV,error,0
comet,24,olm1000.mtx,FIXED_POINT,NONE,error,0
comet,24,olm1000.mtx,BICGSTAB,ILUT,converged,0.046824,119,9.52298e-07
comet,24,olm1000.mtx,BICGSTAB,RILUK,converged,0.0432332,108,4.39176e-08
comet,24,olm1000.mtx,BICGSTAB,RELAXATION,error,0
comet,24,olm1000.mtx,BICGSTAB,CHEBYSHEV,error,0
comet,24,olm1000.mtx,BICGSTAB,NONE,error,0
comet,24,olm1000.mtx,MINRES,ILUT,unconverged,0.643021,10000,0.0751425
comet,24,olm1000.mtx,MINRES,RILUK,unconverged,28.1607,10000,0.0751425
comet,24,olm1000.mtx,MINRES,RELAXATION,unconverged,0.672202,10000,0.0751425
comet,24,olm1000.mtx,MINRES,CHEBYSHEV,unconverged,0.671129,10000,0.0751425
comet,24,olm1000.mtx,MINRES,NONE,unconverged,0.678601,10000,0.0751425
comet,24,olm1000.mtx,PSEUDOBLOCK_CG,ILUT,error,0
comet,24,olm1000.mtx,PSEUDOBLOCK_CG,RILUK,error,0
comet,24,olm1000.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0
comet,24,olm1000.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0
comet,24,olm1000.mtx,PSEUDOBLOCK_CG,NONE,error,0
comet,24,olm1000.mtx,PSEUDOBLOCK_TFQMR,ILUT,converged,0.124765,166,5.90927e-08
comet,24,olm1000.mtx,PSEUDOBLOCK_TFQMR,RILUK,converged,0.0666349,148,6.75367e-08
comet,24,olm1000.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0
comet,24,olm1000.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,5.64183,10000,141.425
comet,24,olm1000.mtx,PSEUDOBLOCK_TFQMR,NONE,error,0
comet,24,olm1000.mtx,LSQR,ILUT,converged,2.1334,2534,
comet,24,olm1000.mtx,LSQR,RILUK,converged,0.010062,17,
comet,24,olm1000.mtx,LSQR,RELAXATION,converged,2.1136,2273,
comet,24,olm1000.mtx,LSQR,CHEBYSHEV,converged,1.69652,1871,
comet,24,olm1000.mtx,LSQR,NONE,converged,2.16709,2620,
comet,24,olm1000.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,0.120129,68,4.8558e-08
comet,24,olm1000.mtx,PSEUDOBLOCK_GMRES,RILUK,unconverged,0.0300839,68,4.8558e-08
comet,24,olm1000.mtx,PSEUDOBLOCK_GMRES,RELAXATION,error,0
comet,24,olm1000.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,error,0
comet,24,olm1000.mtx,PSEUDOBLOCK_GMRES,NONE,error,0
comet,24,tub1000.mtx,FIXED_POINT,ILUT,unconverged,16.0397,10000,1.94681
comet,24,tub1000.mtx,FIXED_POINT,RILUK,unconverged,0.742905,10000,1.94681
comet,24,tub1000.mtx,FIXED_POINT,RELAXATION,unconverged,0.601444,10000,1.0167
comet,24,tub1000.mtx,FIXED_POINT,CHEBYSHEV,error,0
comet,24,tub1000.mtx,FIXED_POINT,NONE,error,0
comet,24,tub1000.mtx,BICGSTAB,ILUT,error,0
comet,24,tub1000.mtx,BICGSTAB,RILUK,converged,0.123424,323,4.36366e-07
comet,24,tub1000.mtx,BICGSTAB,RELAXATION,converged,0.388232,1175,1.74969e-07
comet,24,tub1000.mtx,BICGSTAB,CHEBYSHEV,converged,0.454778,1371,4.19103e-07
comet,24,tub1000.mtx,BICGSTAB,NONE,converged,0.372185,1160,9.36957e-07
comet,24,tub1000.mtx,MINRES,ILUT,unconverged,0.670458,10000,0.575814
comet,24,tub1000.mtx,MINRES,RILUK,unconverged,0.693486,10000,0.575814
comet,24,tub1000.mtx,MINRES,RELAXATION,unconverged,0.678996,10000,0.575814
comet,24,tub1000.mtx,MINRES,CHEBYSHEV,unconverged,0.68093,10000,0.575814
comet,24,tub1000.mtx,MINRES,NONE,unconverged,0.685517,10000,0.575814
comet,24,tub1000.mtx,PSEUDOBLOCK_CG,ILUT,error,0
comet,24,tub1000.mtx,PSEUDOBLOCK_CG,RILUK,error,0
comet,24,tub1000.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0
comet,24,tub1000.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0
comet,24,tub1000.mtx,PSEUDOBLOCK_CG,NONE,error,0
comet,24,tub1000.mtx,PSEUDOBLOCK_TFQMR,ILUT,converged,0.0988839,222,8.51702e-07
comet,24,tub1000.mtx,PSEUDOBLOCK_TFQMR,RILUK,converged,0.101896,225,7.46835e-08
comet,24,tub1000.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,converged,1.04737,2665,9.69527e-07
comet,24,tub1000.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.99296,10000,141.425
comet,24,tub1000.mtx,PSEUDOBLOCK_TFQMR,NONE,converged,0.814823,2398,9.86634e-07
comet,24,tub1000.mtx,LSQR,ILUT,converged,2.44949,2534,
comet,24,tub1000.mtx,LSQR,RILUK,converged,1.64158,1860,
comet,24,tub1000.mtx,LSQR,RELAXATION,unconverged,8.73005,10000,
comet,24,tub1000.mtx,LSQR,CHEBYSHEV,unconverged,8.92727,10000,
comet,24,tub1000.mtx,LSQR,NONE,unconverged,8.41622,10000,
comet,24,tub1000.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,0.05567,116,5.02237e-09
comet,24,tub1000.mtx,PSEUDOBLOCK_GMRES,RILUK,unconverged,0.0486732,116,5.02237e-09
comet,24,tub1000.mtx,PSEUDOBLOCK_GMRES,RELAXATION,unconverged,3.8551,10000,0.82525
comet,24,tub1000.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,3.85933,10000,1.15717
comet,24,tub1000.mtx,PSEUDOBLOCK_GMRES,NONE,error,0
comet,24,cage8.mtx,FIXED_POINT,ILUT,converged,0.00378799,20,5.3101e-07
comet,24,cage8.mtx,FIXED_POINT,RILUK,converged,0.00457096,20,5.3101e-07
comet,24,cage8.mtx,FIXED_POINT,RELAXATION,converged,0.082525,376,9.90067e-07
comet,24,cage8.mtx,FIXED_POINT,CHEBYSHEV,error,0
comet,24,cage8.mtx,FIXED_POINT,NONE,converged,0.00826979,92,9.78231e-07
comet,24,cage8.mtx,BICGSTAB,ILUT,converged,0.0674009,6,1.08032e-07
comet,24,cage8.mtx,BICGSTAB,RILUK,converged,0.00317287,6,1.08032e-07
comet,24,cage8.mtx,BICGSTAB,RELAXATION,converged,0.00499392,7,2.94499e-07
comet,24,cage8.mtx,BICGSTAB,CHEBYSHEV,error,0
comet,24,cage8.mtx,BICGSTAB,NONE,error,0
comet,24,cage8.mtx,MINRES,ILUT,unconverged,0.787152,10000,0.00147983
comet,24,cage8.mtx,MINRES,RILUK,unconverged,0.80281,10000,0.00147983
comet,24,cage8.mtx,MINRES,RELAXATION,unconverged,0.790605,10000,0.00147983
comet,24,cage8.mtx,MINRES,CHEBYSHEV,unconverged,0.786167,10000,0.00147983
comet,24,cage8.mtx,MINRES,NONE,unconverged,0.790349,10000,0.00147983
comet,24,cage8.mtx,PSEUDOBLOCK_CG,ILUT,converged,0.00237203,11,9.60347e-07
comet,24,cage8.mtx,PSEUDOBLOCK_CG,RILUK,converged,0.00214696,11,9.60347e-07
comet,24,cage8.mtx,PSEUDOBLOCK_CG,RELAXATION,converged,0.00202203,14,3.43898e-07
comet,24,cage8.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,unconverged,1.10401,10000,0.014704
comet,24,cage8.mtx,PSEUDOBLOCK_CG,NONE,converged,0.00465298,40,8.95613e-07
comet,24,cage8.mtx,PSEUDOBLOCK_TFQMR,ILUT,converged,0.111909,6,6.2349e-07
comet,24,cage8.mtx,PSEUDOBLOCK_TFQMR,RILUK,converged,0.00373697,6,6.2349e-07
comet,24,cage8.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,converged,0.00599098,8,2.29333e-07
comet,24,cage8.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,4.21368,10000,42.3633
comet,24,cage8.mtx,PSEUDOBLOCK_TFQMR,NONE,error,0
comet,24,cage8.mtx,LSQR,ILUT,converged,0.0762651,85,
comet,24,cage8.mtx,LSQR,RILUK,converged,0.0117679,20,
comet,24,cage8.mtx,LSQR,RELAXATION,converged,0.0113082,22,
comet,24,cage8.mtx,LSQR,CHEBYSHEV,converged,0.023988,27,
comet,24,cage8.mtx,LSQR,NONE,converged,0.0135381,36,
comet,24,cage8.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,0.0126569,10,2.24902e-07
comet,24,cage8.mtx,PSEUDOBLOCK_GMRES,RILUK,unconverged,0.00488591,10,2.24902e-07
comet,24,cage8.mtx,PSEUDOBLOCK_GMRES,RELAXATION,unconverged,0.00697494,11,8.20123e-07
comet,24,cage8.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,3.99,10000,2.82474e+07
comet,24,cage8.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,0.00835013,16,4.41794e-07
comet,24,circuit204.mtx,FIXED_POINT,ILUT,error,0
comet,24,circuit204.mtx,FIXED_POINT,RILUK,error,0
comet,24,circuit204.mtx,FIXED_POINT,RELAXATION,error,0
comet,24,circuit204.mtx,FIXED_POINT,CHEBYSHEV,error,0
comet,24,circuit204.mtx,FIXED_POINT,NONE,error,0
comet,24,circuit204.mtx,BICGSTAB,ILUT,error,0
comet,24,circuit204.mtx,BICGSTAB,RILUK,error,0
comet,24,circuit204.mtx,BICGSTAB,RELAXATION,error,0
comet,24,circuit204.mtx,BICGSTAB,CHEBYSHEV,error,0
comet,24,circuit204.mtx,BICGSTAB,NONE,error,0
comet,24,circuit204.mtx,MINRES,ILUT,unconverged,0.865956,10000,0.0133724
comet,24,circuit204.mtx,MINRES,RILUK,unconverged,0.871311,10000,0.0133724
comet,24,circuit204.mtx,MINRES,RELAXATION,unconverged,0.869292,10000,0.0133724
comet,24,circuit204.mtx,MINRES,CHEBYSHEV,unconverged,0.874181,10000,0.0133724
comet,24,circuit204.mtx,MINRES,NONE,unconverged,0.87007,10000,0.0133724
comet,24,circuit204.mtx,PSEUDOBLOCK_CG,ILUT,error,0
comet,24,circuit204.mtx,PSEUDOBLOCK_CG,RILUK,error,0
comet,24,circuit204.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0
comet,24,circuit204.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0
comet,24,circuit204.mtx,PSEUDOBLOCK_CG,NONE,error,0
comet,24,circuit204.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0
comet,24,circuit204.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0
comet,24,circuit204.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0
comet,24,circuit204.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,4.48258,10000,141.146
comet,24,circuit204.mtx,PSEUDOBLOCK_TFQMR,NONE,error,0
comet,24,circuit204.mtx,LSQR,ILUT,unconverged,8.30017,10000,
comet,24,circuit204.mtx,LSQR,RILUK,unconverged,8.36203,10000,
comet,24,circuit204.mtx,LSQR,RELAXATION,unconverged,8.23252,10000,
comet,24,circuit204.mtx,LSQR,CHEBYSHEV,unconverged,8.59288,10000,
comet,24,circuit204.mtx,LSQR,NONE,converged,7.35003,9102,
comet,24,circuit204.mtx,PSEUDOBLOCK_GMRES,ILUT,error,0
comet,24,circuit204.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0
comet,24,circuit204.mtx,PSEUDOBLOCK_GMRES,RELAXATION,error,0
comet,24,circuit204.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,0.00595307,2,0
comet,24,circuit204.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,3.89129,10000,0.78038
comet,24,M20PI_n1.mtx,FIXED_POINT,ILUT,error,0
comet,24,M20PI_n1.mtx,FIXED_POINT,RILUK,error,0
comet,24,M20PI_n1.mtx,FIXED_POINT,RELAXATION,error,0
comet,24,M20PI_n1.mtx,FIXED_POINT,CHEBYSHEV,error,0
comet,24,M20PI_n1.mtx,FIXED_POINT,NONE,error,0
comet,24,M20PI_n1.mtx,BICGSTAB,ILUT,error,0
comet,24,M20PI_n1.mtx,BICGSTAB,RILUK,error,0
comet,24,M20PI_n1.mtx,BICGSTAB,RELAXATION,error,0
comet,24,M20PI_n1.mtx,BICGSTAB,CHEBYSHEV,unconverged,3.70102,10000,8.13471e+06
comet,24,M20PI_n1.mtx,BICGSTAB,NONE,error,0
comet,24,M20PI_n1.mtx,MINRES,ILUT,unconverged,0.894315,10000,0.922212
comet,24,M20PI_n1.mtx,MINRES,RILUK,unconverged,0.894732,10000,0.922212
comet,24,M20PI_n1.mtx,MINRES,RELAXATION,unconverged,0.898297,10000,0.922212
comet,24,M20PI_n1.mtx,MINRES,CHEBYSHEV,unconverged,0.905301,10000,0.922212
comet,24,M20PI_n1.mtx,MINRES,NONE,unconverged,0.899056,10000,0.922212
comet,24,M20PI_n1.mtx,PSEUDOBLOCK_CG,ILUT,error,0
comet,24,M20PI_n1.mtx,PSEUDOBLOCK_CG,RILUK,error,0
comet,24,M20PI_n1.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0
comet,24,M20PI_n1.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0
comet,24,M20PI_n1.mtx,PSEUDOBLOCK_CG,NONE,error,0
comet,24,M20PI_n1.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0
comet,24,M20PI_n1.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0
comet,24,M20PI_n1.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0
comet,24,M20PI_n1.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,4.3305,10000,141.373
comet,24,M20PI_n1.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,3.89793,10000,139.92
comet,24,M20PI_n1.mtx,LSQR,ILUT,unconverged,8.63151,10000,
comet,24,M20PI_n1.mtx,LSQR,RILUK,unconverged,8.68726,10000,
comet,24,M20PI_n1.mtx,LSQR,RELAXATION,unconverged,8.61777,10000,
comet,24,M20PI_n1.mtx,LSQR,CHEBYSHEV,unconverged,9.13,10000,
comet,24,M20PI_n1.mtx,LSQR,NONE,converged,2.55112,3018,
comet,24,M20PI_n1.mtx,PSEUDOBLOCK_GMRES,ILUT,error,0
comet,24,M20PI_n1.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0
comet,24,M20PI_n1.mtx,PSEUDOBLOCK_GMRES,RELAXATION,error,0
comet,24,M20PI_n1.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,0.00809884,10,0
comet,24,M20PI_n1.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,3.77245,10000,0.642883
comet,24,S20PI_n1.mtx,FIXED_POINT,ILUT,error,0
comet,24,S20PI_n1.mtx,FIXED_POINT,RILUK,error,0
comet,24,S20PI_n1.mtx,FIXED_POINT,RELAXATION,error,0
comet,24,S20PI_n1.mtx,FIXED_POINT,CHEBYSHEV,error,0
comet,24,S20PI_n1.mtx,FIXED_POINT,NONE,error,0
comet,24,S20PI_n1.mtx,BICGSTAB,ILUT,error,0
comet,24,S20PI_n1.mtx,BICGSTAB,RILUK,error,0
comet,24,S20PI_n1.mtx,BICGSTAB,RELAXATION,error,0
comet,24,S20PI_n1.mtx,BICGSTAB,CHEBYSHEV,unconverged,3.74316,10000,8.13471e+06
comet,24,S20PI_n1.mtx,BICGSTAB,NONE,error,0
comet,24,S20PI_n1.mtx,MINRES,ILUT,unconverged,0.862134,10000,0.922212
comet,24,S20PI_n1.mtx,MINRES,RILUK,unconverged,0.891344,10000,0.922212
comet,24,S20PI_n1.mtx,MINRES,RELAXATION,unconverged,0.862109,10000,0.922212
comet,24,S20PI_n1.mtx,MINRES,CHEBYSHEV,unconverged,0.865311,10000,0.922212
comet,24,S20PI_n1.mtx,MINRES,NONE,unconverged,0.872141,10000,0.922212
comet,24,S20PI_n1.mtx,PSEUDOBLOCK_CG,ILUT,error,0
comet,24,S20PI_n1.mtx,PSEUDOBLOCK_CG,RILUK,error,0
comet,24,S20PI_n1.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0
comet,24,S20PI_n1.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0
comet,24,S20PI_n1.mtx,PSEUDOBLOCK_CG,NONE,error,0
comet,24,S20PI_n1.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0
comet,24,S20PI_n1.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0
comet,24,S20PI_n1.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0
