system,num_procs,matrix_name,solver,preconditioner,status,time,iterations,final_residual
comet,8,saylr3.mtx,FIXED_POINT,ILUT,unconverged,0.768255,10000,0.260768
comet,8,saylr3.mtx,FIXED_POINT,RILUK,error,0
comet,8,saylr3.mtx,FIXED_POINT,RELAXATION,unconverged,0.49557,10000,0.0634735
comet,8,saylr3.mtx,FIXED_POINT,CHEBYSHEV,error,0
comet,8,saylr3.mtx,FIXED_POINT,NONE,error,0
comet,8,saylr3.mtx,BICGSTAB,ILUT,error,0
comet,8,saylr3.mtx,BICGSTAB,RILUK,error,0
comet,8,saylr3.mtx,BICGSTAB,RELAXATION,error,0
comet,8,saylr3.mtx,BICGSTAB,CHEBYSHEV,error,0
comet,8,saylr3.mtx,BICGSTAB,NONE,error,0
comet,8,saylr3.mtx,MINRES,ILUT,unconverged,0.643476,10000,0.00522394
comet,8,saylr3.mtx,MINRES,RILUK,unconverged,0.63351,10000,0.00522394
comet,8,saylr3.mtx,MINRES,RELAXATION,unconverged,0.630885,10000,0.00522394
comet,8,saylr3.mtx,MINRES,CHEBYSHEV,unconverged,0.634387,10000,0.00522394
comet,8,saylr3.mtx,MINRES,NONE,unconverged,0.635677,10000,0.00522394
comet,8,saylr3.mtx,PSEUDOBLOCK_CG,ILUT,error,0
comet,8,saylr3.mtx,PSEUDOBLOCK_CG,RILUK,error,0
comet,8,saylr3.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0
comet,8,saylr3.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0
comet,8,saylr3.mtx,PSEUDOBLOCK_CG,NONE,error,0
comet,8,saylr3.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0
comet,8,saylr3.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0
comet,8,saylr3.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0
comet,8,saylr3.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.79521,10000,126.361
comet,8,saylr3.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,3.24583,10000,111.293
comet,8,saylr3.mtx,LSQR,ILUT,converged,0.355944,1100,
comet,8,saylr3.mtx,LSQR,RILUK,unconverged,1.91835,10000,
comet,8,saylr3.mtx,LSQR,RELAXATION,converged,0.875828,3518,
comet,8,saylr3.mtx,LSQR,CHEBYSHEV,converged,0.895611,3520,
comet,8,saylr3.mtx,LSQR,NONE,unconverged,1.35956,10000,
comet,8,saylr3.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,0.0688772,127,7.44836e-07
comet,8,saylr3.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0
comet,8,saylr3.mtx,PSEUDOBLOCK_GMRES,RELAXATION,unconverged,3.7363,10000,0.0718196
comet,8,saylr3.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,3.81476,10000,1.86817e+46
comet,8,saylr3.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,3.4502,10000,0.0813266
comet,8,sherman1.mtx,FIXED_POINT,ILUT,converged,0.0579929,801,9.87846e-07
comet,8,sherman1.mtx,FIXED_POINT,RILUK,converged,0.0581229,801,9.87846e-07
comet,8,sherman1.mtx,FIXED_POINT,RELAXATION,unconverged,0.508923,10000,0.00537499
comet,8,sherman1.mtx,FIXED_POINT,CHEBYSHEV,error,0
comet,8,sherman1.mtx,FIXED_POINT,NONE,error,0
comet,8,sherman1.mtx,BICGSTAB,ILUT,converged,0.015543,41,8.0488e-07
comet,8,sherman1.mtx,BICGSTAB,RILUK,converged,0.0158141,41,8.04879e-07
comet,8,sherman1.mtx,BICGSTAB,RELAXATION,converged,0.0934012,298,7.23932e-07
comet,8,sherman1.mtx,BICGSTAB,CHEBYSHEV,converged,0.0784121,246,6.98595e-07
comet,8,sherman1.mtx,BICGSTAB,NONE,converged,0.105711,350,9.10919e-07
comet,8,sherman1.mtx,MINRES,ILUT,converged,0.028934,428,9.98596e-07
comet,8,sherman1.mtx,MINRES,RILUK,converged,0.0286789,428,9.98596e-07
comet,8,sherman1.mtx,MINRES,RELAXATION,converged,0.0283439,428,9.98596e-07
comet,8,sherman1.mtx,MINRES,CHEBYSHEV,converged,0.029263,428,9.98596e-07
comet,8,sherman1.mtx,MINRES,NONE,converged,0.0283999,428,9.98596e-07
comet,8,sherman1.mtx,PSEUDOBLOCK_CG,ILUT,error,0
comet,8,sherman1.mtx,PSEUDOBLOCK_CG,RILUK,error,0
comet,8,sherman1.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0
comet,8,sherman1.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0
comet,8,sherman1.mtx,PSEUDOBLOCK_CG,NONE,error,0
comet,8,sherman1.mtx,PSEUDOBLOCK_TFQMR,ILUT,converged,0.0221341,51,9.73467e-07
comet,8,sherman1.mtx,PSEUDOBLOCK_TFQMR,RILUK,converged,0.0224531,51,9.73468e-07
comet,8,sherman1.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,converged,0.117853,316,1.09946e-07
comet,8,sherman1.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.80209,10000,132.347
comet,8,sherman1.mtx,PSEUDOBLOCK_TFQMR,NONE,converged,0.166323,508,4.18256e-07
comet,8,sherman1.mtx,LSQR,ILUT,converged,0.35328,1099,
comet,8,sherman1.mtx,LSQR,RILUK,converged,0.124256,384,
comet,8,sherman1.mtx,LSQR,RELAXATION,converged,0.814087,3230,
comet,8,sherman1.mtx,LSQR,CHEBYSHEV,converged,0.611214,2343,
comet,8,sherman1.mtx,LSQR,NONE,converged,1.23717,8959,
comet,8,sherman1.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,0.0232651,57,7.35036e-07
comet,8,sherman1.mtx,PSEUDOBLOCK_GMRES,RILUK,unconverged,0.022434,57,7.35036e-07
comet,8,sherman1.mtx,PSEUDOBLOCK_GMRES,RELAXATION,unconverged,0.0844901,225,9.4501e-07
comet,8,sherman1.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,3.79638,10000,1.42557e+40
comet,8,sherman1.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,3.50421,10000,0.0512597
comet,8,olm1000.mtx,FIXED_POINT,ILUT,error,0
comet,8,olm1000.mtx,FIXED_POINT,RILUK,error,0
comet,8,olm1000.mtx,FIXED_POINT,RELAXATION,error,0
comet,8,olm1000.mtx,FIXED_POINT,CHEBYSHEV,error,0
comet,8,olm1000.mtx,FIXED_POINT,NONE,error,0
comet,8,olm1000.mtx,BICGSTAB,ILUT,converged,0.024097,61,3.28305e-08
comet,8,olm1000.mtx,BICGSTAB,RILUK,converged,0.0247881,67,8.52275e-08
comet,8,olm1000.mtx,BICGSTAB,RELAXATION,error,0
comet,8,olm1000.mtx,BICGSTAB,CHEBYSHEV,error,0
comet,8,olm1000.mtx,BICGSTAB,NONE,error,0
comet,8,olm1000.mtx,MINRES,ILUT,unconverged,0.64388,10000,0.0751425
comet,8,olm1000.mtx,MINRES,RILUK,unconverged,0.63864,10000,0.0751425
comet,8,olm1000.mtx,MINRES,RELAXATION,unconverged,0.643948,10000,0.0751425
comet,8,olm1000.mtx,MINRES,CHEBYSHEV,unconverged,0.642644,10000,0.0751425
comet,8,olm1000.mtx,MINRES,NONE,unconverged,0.645522,10000,0.0751425
comet,8,olm1000.mtx,PSEUDOBLOCK_CG,ILUT,error,0
comet,8,olm1000.mtx,PSEUDOBLOCK_CG,RILUK,error,0
comet,8,olm1000.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0
comet,8,olm1000.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0
comet,8,olm1000.mtx,PSEUDOBLOCK_CG,NONE,error,0
comet,8,olm1000.mtx,PSEUDOBLOCK_TFQMR,ILUT,converged,0.0237541,54,4.62039e-07
comet,8,olm1000.mtx,PSEUDOBLOCK_TFQMR,RILUK,converged,0.0263922,59,4.24078e-08
comet,8,olm1000.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,unconverged,3.79862,10000,141.242
comet,8,olm1000.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.79194,10000,141.388
comet,8,olm1000.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,3.23282,10000,140.726
comet,8,olm1000.mtx,LSQR,ILUT,unconverged,1.92145,10000,
comet,8,olm1000.mtx,LSQR,RILUK,converged,0.00746012,21,
comet,8,olm1000.mtx,LSQR,RELAXATION,converged,0.564588,2273,
comet,8,olm1000.mtx,LSQR,CHEBYSHEV,converged,0.580762,2273,
comet,8,olm1000.mtx,LSQR,NONE,converged,0.355115,2653,
comet,8,olm1000.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,0.0176101,35,1.12807e-07
comet,8,olm1000.mtx,PSEUDOBLOCK_GMRES,RILUK,unconverged,0.0144961,35,1.12807e-07
comet,8,olm1000.mtx,PSEUDOBLOCK_GMRES,RELAXATION,error,0
comet,8,olm1000.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,error,0
comet,8,olm1000.mtx,PSEUDOBLOCK_GMRES,NONE,error,0
comet,8,tub1000.mtx,FIXED_POINT,ILUT,unconverged,0.729935,10000,0.188216
comet,8,tub1000.mtx,FIXED_POINT,RILUK,unconverged,0.73419,10000,0.188216
comet,8,tub1000.mtx,FIXED_POINT,RELAXATION,unconverged,0.504649,10000,1.0167
comet,8,tub1000.mtx,FIXED_POINT,CHEBYSHEV,error,0
comet,8,tub1000.mtx,FIXED_POINT,NONE,error,0
comet,8,tub1000.mtx,BICGSTAB,ILUT,converged,0.044383,120,6.31975e-07
comet,8,tub1000.mtx,BICGSTAB,RILUK,converged,0.051079,139,8.52125e-08
comet,8,tub1000.mtx,BICGSTAB,RELAXATION,converged,0.386956,1246,3.52276e-07
comet,8,tub1000.mtx,BICGSTAB,CHEBYSHEV,error,0
comet,8,tub1000.mtx,BICGSTAB,NONE,converged,0.373704,1237,4.5657e-07
comet,8,tub1000.mtx,MINRES,ILUT,unconverged,0.642736,10000,0.575814
comet,8,tub1000.mtx,MINRES,RILUK,unconverged,0.657409,10000,0.575814
comet,8,tub1000.mtx,MINRES,RELAXATION,unconverged,0.651986,10000,0.575814
comet,8,tub1000.mtx,MINRES,CHEBYSHEV,unconverged,0.648013,10000,0.575814
comet,8,tub1000.mtx,MINRES,NONE,unconverged,0.653677,10000,0.575814
comet,8,tub1000.mtx,PSEUDOBLOCK_CG,ILUT,error,0
comet,8,tub1000.mtx,PSEUDOBLOCK_CG,RILUK,error,0
comet,8,tub1000.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0
comet,8,tub1000.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0
comet,8,tub1000.mtx,PSEUDOBLOCK_CG,NONE,error,0
comet,8,tub1000.mtx,PSEUDOBLOCK_TFQMR,ILUT,converged,0.035537,82,7.20879e-07
comet,8,tub1000.mtx,PSEUDOBLOCK_TFQMR,RILUK,converged,0.0374031,86,1.72678e-07
comet,8,tub1000.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,converged,1.27413,3358,8.62944e-07
comet,8,tub1000.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.79194,10000,141.425
comet,8,tub1000.mtx,PSEUDOBLOCK_TFQMR,NONE,converged,0.776559,2386,9.62163e-07
comet,8,tub1000.mtx,LSQR,ILUT,unconverged,1.91391,10000,
comet,8,tub1000.mtx,LSQR,RILUK,converged,0.139254,439,
comet,8,tub1000.mtx,LSQR,RELAXATION,unconverged,2.47288,10000,
comet,8,tub1000.mtx,LSQR,CHEBYSHEV,converged,1.49024,5918,
comet,8,tub1000.mtx,LSQR,NONE,unconverged,1.33783,10000,
comet,8,tub1000.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,0.019161,46,1.39209e-08
comet,8,tub1000.mtx,PSEUDOBLOCK_GMRES,RILUK,unconverged,0.018398,46,1.39209e-08
comet,8,tub1000.mtx,PSEUDOBLOCK_GMRES,RELAXATION,unconverged,3.81549,10000,0.825293
comet,8,tub1000.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,3.81849,10000,1.13812
comet,8,tub1000.mtx,PSEUDOBLOCK_GMRES,NONE,error,0
comet,8,cage8.mtx,FIXED_POINT,ILUT,converged,0.00228596,11,6.04499e-07
comet,8,cage8.mtx,FIXED_POINT,RILUK,converged,0.00177503,11,6.04499e-07
comet,8,cage8.mtx,FIXED_POINT,RELAXATION,converged,0.0211818,376,9.90067e-07
comet,8,cage8.mtx,FIXED_POINT,CHEBYSHEV,error,0
comet,8,cage8.mtx,FIXED_POINT,NONE,converged,0.00517082,92,9.78231e-07
comet,8,cage8.mtx,BICGSTAB,ILUT,converged,0.00267887,5,1.07482e-07
comet,8,cage8.mtx,BICGSTAB,RILUK,converged,0.00276208,5,1.07482e-07
comet,8,cage8.mtx,BICGSTAB,RELAXATION,converged,0.0028429,7,2.94499e-07
comet,8,cage8.mtx,BICGSTAB,CHEBYSHEV,converged,0.00363398,7,2.94499e-07
comet,8,cage8.mtx,BICGSTAB,NONE,error,0
comet,8,cage8.mtx,MINRES,ILUT,unconverged,0.70121,10000,0.00147983
comet,8,cage8.mtx,MINRES,RILUK,unconverged,0.691466,10000,0.00147983
comet,8,cage8.mtx,MINRES,RELAXATION,unconverged,0.696206,10000,0.00147983
comet,8,cage8.mtx,MINRES,CHEBYSHEV,unconverged,0.700339,10000,0.00147983
comet,8,cage8.mtx,MINRES,NONE,unconverged,0.691855,10000,0.00147983
comet,8,cage8.mtx,PSEUDOBLOCK_CG,ILUT,converged,0.00174403,8,4.47158e-07
comet,8,cage8.mtx,PSEUDOBLOCK_CG,RILUK,converged,0.00180483,8,4.47158e-07
comet,8,cage8.mtx,PSEUDOBLOCK_CG,RELAXATION,converged,0.00190616,14,3.43898e-07
comet,8,cage8.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,unconverged,0.987994,10000,0.294688
comet,8,cage8.mtx,PSEUDOBLOCK_CG,NONE,converged,0.00419497,40,8.95613e-07
comet,8,cage8.mtx,PSEUDOBLOCK_TFQMR,ILUT,converged,0.00341392,5,3.48576e-07
comet,8,cage8.mtx,PSEUDOBLOCK_TFQMR,RILUK,converged,0.00321984,5,3.48576e-07
comet,8,cage8.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,converged,0.00382996,8,2.29333e-07
comet,8,cage8.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.93109,10000,57.5641
comet,8,cage8.mtx,PSEUDOBLOCK_TFQMR,NONE,error,0
comet,8,cage8.mtx,LSQR,ILUT,converged,0.0275359,73,
comet,8,cage8.mtx,LSQR,RILUK,converged,0.00654197,15,
comet,8,cage8.mtx,LSQR,RELAXATION,converged,0.00693893,22,
comet,8,cage8.mtx,LSQR,CHEBYSHEV,converged,0.0087502,25,
comet,8,cage8.mtx,LSQR,NONE,converged,0.00680399,36,
comet,8,cage8.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,0.004812,8,2.98893e-07
comet,8,cage8.mtx,PSEUDOBLOCK_GMRES,RILUK,unconverged,0.00410581,8,2.98893e-07
comet,8,cage8.mtx,PSEUDOBLOCK_GMRES,RELAXATION,unconverged,0.00464296,11,8.20123e-07
comet,8,cage8.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,0.00534892,11,8.20123e-07
comet,8,cage8.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,0.005862,16,4.41794e-07
comet,8,circuit204.mtx,FIXED_POINT,ILUT,error,0
comet,8,circuit204.mtx,FIXED_POINT,RILUK,error,0
comet,8,circuit204.mtx,FIXED_POINT,RELAXATION,error,0
comet,8,circuit204.mtx,FIXED_POINT,CHEBYSHEV,error,0
comet,8,circuit204.mtx,FIXED_POINT,NONE,error,0
comet,8,circuit204.mtx,BICGSTAB,ILUT,error,0
comet,8,circuit204.mtx,BICGSTAB,RILUK,error,0
comet,8,circuit204.mtx,BICGSTAB,RELAXATION,error,0
comet,8,circuit204.mtx,BICGSTAB,CHEBYSHEV,error,0
comet,8,circuit204.mtx,BICGSTAB,NONE,error,0
comet,8,circuit204.mtx,MINRES,ILUT,unconverged,0.828019,10000,0.0133724
comet,8,circuit204.mtx,MINRES,RILUK,unconverged,0.824351,10000,0.0133724
comet,8,circuit204.mtx,MINRES,RELAXATION,unconverged,0.838704,10000,0.0133724
comet,8,circuit204.mtx,MINRES,CHEBYSHEV,unconverged,0.827024,10000,0.0133724
comet,8,circuit204.mtx,MINRES,NONE,unconverged,0.835101,10000,0.0133724
comet,8,circuit204.mtx,PSEUDOBLOCK_CG,ILUT,error,0
comet,8,circuit204.mtx,PSEUDOBLOCK_CG,RILUK,error,0
comet,8,circuit204.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0
comet,8,circuit204.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0
comet,8,circuit204.mtx,PSEUDOBLOCK_CG,NONE,error,0
comet,8,circuit204.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0
comet,8,circuit204.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0
comet,8,circuit204.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0
comet,8,circuit204.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,4.29905,10000,140.647
comet,8,circuit204.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,3.70499,10000,134.988
comet,8,circuit204.mtx,LSQR,ILUT,unconverged,2.15314,10000,
comet,8,circuit204.mtx,LSQR,RILUK,unconverged,2.17228,10000,
comet,8,circuit204.mtx,LSQR,RELAXATION,unconverged,1.73523,10000,
comet,8,circuit204.mtx,LSQR,CHEBYSHEV,converged,0.007936,20,
comet,8,circuit204.mtx,LSQR,NONE,converged,1.75157,9089,
comet,8,circuit204.mtx,PSEUDOBLOCK_GMRES,ILUT,error,0
comet,8,circuit204.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0
comet,8,circuit204.mtx,PSEUDOBLOCK_GMRES,RELAXATION,error,0
comet,8,circuit204.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,0.003299,2,0
