system,num_procs,matrix_name,solver,preconditioner,status,time,iterations,final_residual
bridges,8,saylr3.mtx,FIXED_POINT,ILUT,unconverged,0.661391,10000,0.260768
bridges,8,saylr3.mtx,FIXED_POINT,RILUK,error,0
bridges,8,saylr3.mtx,FIXED_POINT,RELAXATION,unconverged,0.435739,10000,0.0634735
bridges,8,saylr3.mtx,FIXED_POINT,CHEBYSHEV,error,0
bridges,8,saylr3.mtx,FIXED_POINT,NONE,error,0
bridges,8,saylr3.mtx,BICGSTAB,ILUT,error,0
bridges,8,saylr3.mtx,BICGSTAB,RILUK,error,0
bridges,8,saylr3.mtx,BICGSTAB,RELAXATION,error,0
bridges,8,saylr3.mtx,BICGSTAB,CHEBYSHEV,error,0
bridges,8,saylr3.mtx,BICGSTAB,NONE,error,0
bridges,8,saylr3.mtx,MINRES,ILUT,unconverged,0.604361,10000,0.00522394
bridges,8,saylr3.mtx,MINRES,RILUK,unconverged,0.610906,10000,0.00522394
bridges,8,saylr3.mtx,MINRES,RELAXATION,unconverged,0.663451,10000,0.00522394
bridges,8,saylr3.mtx,MINRES,CHEBYSHEV,unconverged,0.604713,10000,0.00522394
bridges,8,saylr3.mtx,MINRES,NONE,unconverged,0.632569,10000,0.00522394
bridges,8,saylr3.mtx,PSEUDOBLOCK_CG,ILUT,error,0
bridges,8,saylr3.mtx,PSEUDOBLOCK_CG,RILUK,error,0
bridges,8,saylr3.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0
bridges,8,saylr3.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0
bridges,8,saylr3.mtx,PSEUDOBLOCK_CG,NONE,error,0
bridges,8,saylr3.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0
bridges,8,saylr3.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0
bridges,8,saylr3.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0
bridges,8,saylr3.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,error,0
bridges,8,saylr3.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,2.9944,10000,111.293
bridges,8,saylr3.mtx,LSQR,ILUT,converged,0.319958,1100,
bridges,8,saylr3.mtx,LSQR,RILUK,unconverged,1.54889,10000,
bridges,8,saylr3.mtx,LSQR,RELAXATION,converged,0.712664,3518,
bridges,8,saylr3.mtx,LSQR,CHEBYSHEV,converged,0.590357,2372,
bridges,8,saylr3.mtx,LSQR,NONE,unconverged,1.12512,10000,
bridges,8,saylr3.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,0.062753,127,7.44836e-07
bridges,8,saylr3.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0
bridges,8,saylr3.mtx,PSEUDOBLOCK_GMRES,RELAXATION,unconverged,3.80095,10000,0.0632456
bridges,8,saylr3.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,error,0
bridges,8,saylr3.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,3.49868,10000,0.0632456
bridges,8,sherman1.mtx,FIXED_POINT,ILUT,converged,0.0575674,801,9.87846e-07
bridges,8,sherman1.mtx,FIXED_POINT,RILUK,converged,0.0647798,801,9.87846e-07
