system,num_procs,matrix_name,solver,preconditioner,status,time,iterations,final_residual
bridges,1,saylr3.mtx,FIXED_POINT,ILUT,unconverged,0.600685,10000,0.260768
bridges,1,saylr3.mtx,FIXED_POINT,RILUK,error,0
bridges,1,saylr3.mtx,FIXED_POINT,RELAXATION,unconverged,0.204453,10000,0.0634735
bridges,1,saylr3.mtx,FIXED_POINT,CHEBYSHEV,error,0
bridges,1,saylr3.mtx,FIXED_POINT,NONE,error,0
bridges,1,saylr3.mtx,BICGSTAB,ILUT,error,0
bridges,1,saylr3.mtx,BICGSTAB,RILUK,error,0
bridges,1,saylr3.mtx,BICGSTAB,RELAXATION,error,0
bridges,1,saylr3.mtx,BICGSTAB,CHEBYSHEV,error,0
bridges,1,saylr3.mtx,BICGSTAB,NONE,error,0
bridges,1,saylr3.mtx,MINRES,ILUT,unconverged,0.342844,10000,0.0113317
bridges,1,saylr3.mtx,MINRES,RILUK,unconverged,0.399248,10000,0.0113317
bridges,1,saylr3.mtx,MINRES,RELAXATION,unconverged,0.449968,10000,0.0113317
bridges,1,saylr3.mtx,MINRES,CHEBYSHEV,unconverged,0.382935,10000,0.0113317
bridges,1,saylr3.mtx,MINRES,NONE,unconverged,0.36752,10000,0.0113317
bridges,1,saylr3.mtx,PSEUDOBLOCK_CG,ILUT,error,0
bridges,1,saylr3.mtx,PSEUDOBLOCK_CG,RILUK,error,0
bridges,1,saylr3.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0
bridges,1,saylr3.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0
bridges,1,saylr3.mtx,PSEUDOBLOCK_CG,NONE,error,0
bridges,1,saylr3.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0
bridges,1,saylr3.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0
bridges,1,saylr3.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0
bridges,1,saylr3.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,error,0
bridges,1,saylr3.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,2.20341,10000,111.293
bridges,1,saylr3.mtx,LSQR,ILUT,converged,0.289455,996,
bridges,1,saylr3.mtx,LSQR,RILUK,unconverged,1.42318,10000,
bridges,1,saylr3.mtx,LSQR,RELAXATION,converged,0.546993,3594,
bridges,1,saylr3.mtx,LSQR,CHEBYSHEV,converged,0.621376,3590,
bridges,1,saylr3.mtx,LSQR,NONE,unconverged,0.766375,10000,
bridges,1,saylr3.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,0.0301163,87,8.54843e-07
bridges,1,saylr3.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0
bridges,1,saylr3.mtx,PSEUDOBLOCK_GMRES,RELAXATION,unconverged,4.59111,10000,0.0632456
bridges,1,saylr3.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,4.68657,10000,0.0632456
bridges,1,saylr3.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,4.38705,10000,0.0632456
bridges,1,sherman1.mtx,FIXED_POINT,ILUT,converged,0.0383286,540,9.91403e-07
bridges,1,sherman1.mtx,FIXED_POINT,RILUK,converged,0.024009,540,9.91403e-07
bridges,1,sherman1.mtx,FIXED_POINT,RELAXATION,unconverged,0.25315,10000,0.00537499
bridges,1,sherman1.mtx,FIXED_POINT,CHEBYSHEV,error,0
bridges,1,sherman1.mtx,FIXED_POINT,NONE,error,0
bridges,1,sherman1.mtx,BICGSTAB,ILUT,converged,0.0146782,28,3.4217e-08
bridges,1,sherman1.mtx,BICGSTAB,RILUK,converged,0.00911593,28,3.42403e-08
bridges,1,sherman1.mtx,BICGSTAB,RELAXATION,converged,0.0652592,251,2.86168e-07
bridges,1,sherman1.mtx,BICGSTAB,CHEBYSHEV,converged,0.0501947,219,9.29312e-07
bridges,1,sherman1.mtx,BICGSTAB,NONE,converged,0.0560141,345,5.13093e-07
bridges,1,sherman1.mtx,MINRES,ILUT,converged,0.023757,430,9.87159e-07
bridges,1,sherman1.mtx,MINRES,RILUK,converged,0.0195055,430,9.87159e-07
bridges,1,sherman1.mtx,MINRES,RELAXATION,converged,0.0175521,430,9.87159e-07
