system,num_procs,matrix_name,solver,preconditioner,status,time,iterations,final_residual
bridges,20,saylr3.mtx,FIXED_POINT,ILUT,unconverged,0.645177,10000,0.260768
bridges,20,saylr3.mtx,FIXED_POINT,RILUK,error,0
bridges,20,saylr3.mtx,FIXED_POINT,RELAXATION,unconverged,0.516256,10000,0.0634735
bridges,20,saylr3.mtx,FIXED_POINT,CHEBYSHEV,error,0
bridges,20,saylr3.mtx,FIXED_POINT,NONE,error,0
bridges,20,saylr3.mtx,BICGSTAB,ILUT,error,0
bridges,20,saylr3.mtx,BICGSTAB,RILUK,error,0
bridges,20,saylr3.mtx,BICGSTAB,RELAXATION,error,0
bridges,20,saylr3.mtx,BICGSTAB,CHEBYSHEV,error,0
bridges,20,saylr3.mtx,BICGSTAB,NONE,error,0
bridges,20,saylr3.mtx,MINRES,ILUT,unconverged,0.607419,10000,9.17656e-05
bridges,20,saylr3.mtx,MINRES,RILUK,unconverged,0.616119,10000,9.17656e-05
bridges,20,saylr3.mtx,MINRES,RELAXATION,unconverged,0.649242,10000,9.17656e-05
bridges,20,saylr3.mtx,MINRES,CHEBYSHEV,unconverged,0.620798,10000,9.17656e-05
bridges,20,saylr3.mtx,MINRES,NONE,unconverged,0.646884,10000,9.17656e-05
bridges,20,saylr3.mtx,PSEUDOBLOCK_CG,ILUT,error,0
bridges,20,saylr3.mtx,PSEUDOBLOCK_CG,RILUK,error,0
bridges,20,saylr3.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0
bridges,20,saylr3.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0
bridges,20,saylr3.mtx,PSEUDOBLOCK_CG,NONE,error,0
bridges,20,saylr3.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0
bridges,20,saylr3.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0
bridges,20,saylr3.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0
bridges,20,saylr3.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.33372,10000,126.28
bridges,20,saylr3.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,2.87942,10000,111.293
bridges,20,saylr3.mtx,LSQR,ILUT,converged,0.292078,1100,
bridges,20,saylr3.mtx,LSQR,RILUK,unconverged,1.47287,10000,
bridges,20,saylr3.mtx,LSQR,RELAXATION,converged,0.726926,3490,
bridges,20,saylr3.mtx,LSQR,CHEBYSHEV,converged,0.612605,2847,
bridges,20,saylr3.mtx,LSQR,NONE,unconverged,1.04844,10000,
bridges,20,saylr3.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,0.0740414,177,5.39042e-07
bridges,20,saylr3.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0
bridges,20,saylr3.mtx,PSEUDOBLOCK_GMRES,RELAXATION,unconverged,3.44266,10000,0.0632456
bridges,20,saylr3.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,3.45026,10000,1.05948
bridges,20,saylr3.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,3.25106,10000,0.0632456
bridges,20,sherman1.mtx,FIXED_POINT,ILUT,converged,0.0655084,838,9.9724e-07
bridges,20,sherman1.mtx,FIXED_POINT,RILUK,converged,0.0631866,838,9.9724e-07
bridges,20,sherman1.mtx,FIXED_POINT,RELAXATION,unconverged,0.493478,10000,0.00537499
bridges,20,sherman1.mtx,FIXED_POINT,CHEBYSHEV,error,0
bridges,20,sherman1.mtx,FIXED_POINT,NONE,error,0
bridges,20,sherman1.mtx,BICGSTAB,ILUT,converged,0.0116014,39,7.63266e-07
bridges,20,sherman1.mtx,BICGSTAB,RILUK,converged,0.0118411,39,7.63266e-07
bridges,20,sherman1.mtx,BICGSTAB,RELAXATION,converged,0.0569611,224,6.21541e-07
bridges,20,sherman1.mtx,BICGSTAB,CHEBYSHEV,unconverged,2.90859,10000,79.2458
bridges,20,sherman1.mtx,BICGSTAB,NONE,converged,0.100619,324,9.93241e-07
bridges,20,sherman1.mtx,MINRES,ILUT,converged,0.0441389,428,9.71072e-07
bridges,20,sherman1.mtx,MINRES,RILUK,converged,0.0259895,428,9.71072e-07
bridges,20,sherman1.mtx,MINRES,RELAXATION,converged,0.0331585,428,9.71072e-07
bridges,20,sherman1.mtx,MINRES,CHEBYSHEV,converged,0.0246732,428,9.71072e-07
bridges,20,sherman1.mtx,MINRES,NONE,converged,0.0243373,428,9.71072e-07
bridges,20,sherman1.mtx,PSEUDOBLOCK_CG,ILUT,error,0
bridges,20,sherman1.mtx,PSEUDOBLOCK_CG,RILUK,error,0
bridges,20,sherman1.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0
bridges,20,sherman1.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0
bridges,20,sherman1.mtx,PSEUDOBLOCK_CG,NONE,error,0
bridges,20,sherman1.mtx,PSEUDOBLOCK_TFQMR,ILUT,converged,0.0286183,54,4.20178e-08
bridges,20,sherman1.mtx,PSEUDOBLOCK_TFQMR,RILUK,converged,0.0188575,54,6.10583e-08
bridges,20,sherman1.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,converged,0.113945,320,3.83332e-07
bridges,20,sherman1.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.39598,10000,132.428
bridges,20,sherman1.mtx,PSEUDOBLOCK_TFQMR,NONE,converged,0.165374,575,5.33657e-07
bridges,20,sherman1.mtx,LSQR,ILUT,converged,0.289501,1100,
bridges,20,sherman1.mtx,LSQR,RILUK,converged,0.0932086,388,
bridges,20,sherman1.mtx,LSQR,RELAXATION,converged,0.64431,3197,
bridges,20,sherman1.mtx,LSQR,CHEBYSHEV,converged,0.699057,3338,
bridges,20,sherman1.mtx,LSQR,NONE,converged,0.881822,8888,
bridges,20,sherman1.mtx,PSEUDOBLOCK_GMRES,ILUT,converged,0.0499711,59,8.15734e-07
bridges,20,sherman1.mtx,PSEUDOBLOCK_GMRES,RILUK,converged,0.0264075,59,8.15734e-07
bridges,20,sherman1.mtx,PSEUDOBLOCK_GMRES,RELAXATION,converged,0.0759487,225,9.4501e-07
bridges,20,sherman1.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,3.46667,10000,0.847808
bridges,20,sherman1.mtx,PSEUDOBLOCK_GMRES,NONE,converged,0.119362,351,9.85468e-07
bridges,20,olm1000.mtx,FIXED_POINT,ILUT,unconverged,0.737281,10000,inf
bridges,20,olm1000.mtx,FIXED_POINT,RILUK,unconverged,0.637694,10000,inf
bridges,20,olm1000.mtx,FIXED_POINT,RELAXATION,error,0
bridges,20,olm1000.mtx,FIXED_POINT,CHEBYSHEV,error,0
