system,num_procs,matrix_name,solver,preconditioner,status,time,iterations,final_residual
bridges,12,saylr3.mtx,FIXED_POINT,ILUT,unconverged,0.734205,10000,0.260768
bridges,12,saylr3.mtx,FIXED_POINT,RILUK,error,0
bridges,12,saylr3.mtx,FIXED_POINT,RELAXATION,unconverged,0.495889,10000,0.0634735
bridges,12,saylr3.mtx,FIXED_POINT,CHEBYSHEV,error,0
bridges,12,saylr3.mtx,FIXED_POINT,NONE,error,0
bridges,12,saylr3.mtx,BICGSTAB,ILUT,error,0
bridges,12,saylr3.mtx,BICGSTAB,RILUK,error,0
bridges,12,saylr3.mtx,BICGSTAB,RELAXATION,error,0
bridges,12,saylr3.mtx,BICGSTAB,CHEBYSHEV,error,0
bridges,12,saylr3.mtx,BICGSTAB,NONE,error,0
bridges,12,saylr3.mtx,MINRES,ILUT,unconverged,0.653081,10000,0.0363301
bridges,12,saylr3.mtx,MINRES,RILUK,unconverged,0.584443,10000,0.0363301
bridges,12,saylr3.mtx,MINRES,RELAXATION,unconverged,0.682266,10000,0.0363301
bridges,12,saylr3.mtx,MINRES,CHEBYSHEV,unconverged,0.678808,10000,0.0363301
bridges,12,saylr3.mtx,MINRES,NONE,unconverged,0.657589,10000,0.0363301
bridges,12,saylr3.mtx,PSEUDOBLOCK_CG,ILUT,error,0
bridges,12,saylr3.mtx,PSEUDOBLOCK_CG,RILUK,error,0
bridges,12,saylr3.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0
bridges,12,saylr3.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0
bridges,12,saylr3.mtx,PSEUDOBLOCK_CG,NONE,error,0
bridges,12,saylr3.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0
bridges,12,saylr3.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0
bridges,12,saylr3.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,unconverged,3.51155,10000,125.951
bridges,12,saylr3.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.46668,10000,134.794
bridges,12,saylr3.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,2.99188,10000,111.293
bridges,12,saylr3.mtx,LSQR,ILUT,converged,0.278553,954,
bridges,12,saylr3.mtx,LSQR,RILUK,unconverged,1.51038,10000,
bridges,12,saylr3.mtx,LSQR,RELAXATION,converged,0.740423,3519,
bridges,12,saylr3.mtx,LSQR,CHEBYSHEV,converged,0.412402,1688,
bridges,12,saylr3.mtx,LSQR,NONE,unconverged,1.16762,10000,
bridges,12,saylr3.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,0.0958815,189,5.72474e-07
bridges,12,saylr3.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0
