system,num_procs,matrix_name,solver,preconditioner,status,time,iterations,final_residual
bridges,24,saylr3.mtx,FIXED_POINT,ILUT,unconverged,0.730026,10000,0.260768
bridges,24,saylr3.mtx,FIXED_POINT,RILUK,error,0
bridges,24,saylr3.mtx,FIXED_POINT,RELAXATION,unconverged,0.497722,10000,0.0634735
bridges,24,saylr3.mtx,FIXED_POINT,CHEBYSHEV,error,0
bridges,24,saylr3.mtx,FIXED_POINT,NONE,error,0
bridges,24,saylr3.mtx,BICGSTAB,ILUT,error,0
bridges,24,saylr3.mtx,BICGSTAB,RILUK,error,0
bridges,24,saylr3.mtx,BICGSTAB,RELAXATION,error,0
bridges,24,saylr3.mtx,BICGSTAB,CHEBYSHEV,error,0
bridges,24,saylr3.mtx,BICGSTAB,NONE,error,0
bridges,24,saylr3.mtx,MINRES,ILUT,unconverged,0.636631,10000,0.0114668
bridges,24,saylr3.mtx,MINRES,RILUK,unconverged,0.619571,10000,0.0114668
bridges,24,saylr3.mtx,MINRES,RELAXATION,unconverged,0.644264,10000,0.0114668
bridges,24,saylr3.mtx,MINRES,CHEBYSHEV,unconverged,0.690788,10000,0.0114668
bridges,24,saylr3.mtx,MINRES,NONE,unconverged,0.63393,10000,0.0114668
bridges,24,saylr3.mtx,PSEUDOBLOCK_CG,ILUT,error,0
bridges,24,saylr3.mtx,PSEUDOBLOCK_CG,RILUK,error,0
bridges,24,saylr3.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0
bridges,24,saylr3.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0
bridges,24,saylr3.mtx,PSEUDOBLOCK_CG,NONE,error,0
bridges,24,saylr3.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0
bridges,24,saylr3.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0
bridges,24,saylr3.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0
bridges,24,saylr3.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.49159,10000,131.34
bridges,24,saylr3.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,3.00471,10000,111.293
bridges,24,saylr3.mtx,LSQR,ILUT,converged,0.241202,844,
bridges,24,saylr3.mtx,LSQR,RILUK,unconverged,1.4674,10000,
bridges,24,saylr3.mtx,LSQR,RELAXATION,converged,0.760561,3496,
bridges,24,saylr3.mtx,LSQR,CHEBYSHEV,converged,0.714981,3485,
bridges,24,saylr3.mtx,LSQR,NONE,unconverged,1.06941,10000,
