system,num_procs,matrix_name,solver,preconditioner,status,time,iterations,final_residual
laptop,1,bcsstm08.mtx,FIXED_POINT,ILUT,converged,0.00177262,1,2.37E-17
laptop,1,bcsstm08.mtx,FIXED_POINT,RILUK,converged,0.000538802,1,2.37E-17
laptop,1,bcsstm08.mtx,FIXED_POINT,RELAXATION,converged,0.000286625,1,2.37E-17
laptop,1,bcsstm08.mtx,FIXED_POINT,CHEBYSHEV,converged,0.000560027,1,2.37E-17
laptop,1,bcsstm08.mtx,FIXED_POINT,NONE,error,0,,
laptop,1,bcsstm08.mtx,BICGSTAB,ILUT,converged,0.00102862,1,2.63E-33
laptop,1,bcsstm08.mtx,BICGSTAB,RILUK,converged,0.000707394,1,2.63E-33
laptop,1,bcsstm08.mtx,BICGSTAB,RELAXATION,converged,0.00054758,1,2.63E-33
laptop,1,bcsstm08.mtx,BICGSTAB,CHEBYSHEV,converged,0.00073622,1,2.63E-33
laptop,1,bcsstm08.mtx,BICGSTAB,NONE,converged,0.0629834,368,8.89E-07
laptop,1,bcsstm08.mtx,MINRES,ILUT,converged,0.00680418,203,8.52E-07
laptop,1,bcsstm08.mtx,MINRES,RILUK,converged,0.00632555,203,8.52E-07
laptop,1,bcsstm08.mtx,MINRES,RELAXATION,converged,0.00621604,203,8.52E-07
laptop,1,bcsstm08.mtx,MINRES,CHEBYSHEV,converged,0.00637305,203,8.52E-07
laptop,1,bcsstm08.mtx,MINRES,NONE,converged,0.00616787,203,8.52E-07
laptop,1,bcsstm08.mtx,PSEUDOBLOCK_CG,ILUT,converged,0.000827281,1,2.37E-17
laptop,1,bcsstm08.mtx,PSEUDOBLOCK_CG,RILUK,converged,0.000537724,1,2.37E-17
laptop,1,bcsstm08.mtx,PSEUDOBLOCK_CG,RELAXATION,converged,0.000326719,1,2.37E-17
laptop,1,bcsstm08.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,converged,0.000568337,1,2.37E-17
laptop,1,bcsstm08.mtx,PSEUDOBLOCK_CG,NONE,converged,0.00662574,185,4.38E-07
laptop,1,bcsstm08.mtx,PSEUDOBLOCK_TFQMR,ILUT,converged,0.00117109,1,4.56E-33
laptop,1,bcsstm08.mtx,PSEUDOBLOCK_TFQMR,RILUK,converged,0.000888131,1,4.56E-33
