bcsstm09.mtx,PSEUDOBLOCK GMRES,RILUK,converged,0.0011124,1,0
bcsstm09.mtx,PSEUDOBLOCK GMRES,RELAXATION,converged,0.000782702,1,0
bcsstm09.mtx,PSEUDOBLOCK GMRES,CHEBYSHEV,converged,0.000944214,1,0
bcsstm09.mtx,PSEUDOBLOCK GMRES,NONE,converged,0.000959971,2,0
bcsstm11.mtx,FIXED POINT,ILUT,converged,0.00168401,1,4.19197e-17
bcsstm11.mtx,FIXED POINT,RILUK,converged,0.000651826,1,4.19197e-17
bcsstm11.mtx,FIXED POINT,RELAXATION,converged,0.000295931,1,4.19197e-17
bcsstm11.mtx,FIXED POINT,CHEBYSHEV,converged,0.000606279,1,4.19197e-17
bcsstm11.mtx,FIXED POINT,NONE,error,0
bcsstm11.mtx,BICGSTAB,ILUT,converged,0.00125586,1,4.65403e-33
bcsstm11.mtx,BICGSTAB,RILUK,converged,0.000804872,1,4.65403e-33
bcsstm11.mtx,BICGSTAB,RELAXATION,converged,0.000527652,1,4.65403e-33
bcsstm11.mtx,BICGSTAB,CHEBYSHEV,converged,0.000782191,1,4.65403e-33
bcsstm11.mtx,BICGSTAB,NONE,converged,0.00472795,26,5.23599e-08
bcsstm11.mtx,MINRES,ILUT,converged,0.00229803,27,2.10427e-07
bcsstm11.mtx,MINRES,RILUK,converged,0.00151318,27,2.10427e-07
bcsstm11.mtx,MINRES,RELAXATION,converged,0.00125396,27,2.10427e-07
bcsstm11.mtx,MINRES,CHEBYSHEV,converged,0.00158312,27,2.10427e-07
bcsstm11.mtx,MINRES,NONE,converged,0.00123519,27,2.10427e-07
bcsstm11.mtx,PSEUDOBLOCK CG,ILUT,converged,0.00102984,1,4.19197e-17
bcsstm11.mtx,PSEUDOBLOCK CG,RILUK,converged,0.000588332,1,4.19197e-17
bcsstm11.mtx,PSEUDOBLOCK CG,RELAXATION,converged,0.000348525,1,4.19197e-17
bcsstm11.mtx,PSEUDOBLOCK CG,CHEBYSHEV,converged,0.000585104,1,4.19197e-17
bcsstm11.mtx,PSEUDOBLOCK CG,NONE,converged,0.00129592,27,2.10558e-07
bcsstm11.mtx,PSEUDOBLOCK TFQMR,ILUT,converged,0.0014995,1,8.06101e-33
bcsstm11.mtx,PSEUDOBLOCK TFQMR,RILUK,converged,0.00103379,1,8.06101e-33
bcsstm11.mtx,PSEUDOBLOCK TFQMR,RELAXATION,converged,0.000730926,1,8.06101e-33
