,np,matrix,matrix_id,solver_id,prec_id,status_id,new_time,good_or_bad
112,4,olm1000.mtx,2952262366608134466,4,2,-1,inf,-1
113,4,olm1000.mtx,2952262366608134466,4,3,-1,inf,-1
114,4,olm1000.mtx,2952262366608134466,4,4,-1,inf,-1
115,4,olm1000.mtx,2952262366608134466,5,0,1,0.018028,-1
116,4,olm1000.mtx,2952262366608134466,5,1,1,0.018265,-1
117,4,olm1000.mtx,2952262366608134466,5,2,0,inf,-1
118,4,olm1000.mtx,2952262366608134466,5,3,0,inf,-1
119,4,olm1000.mtx,2952262366608134466,5,4,0,inf,-1
120,4,olm1000.mtx,2952262366608134466,6,0,1,0.009691,1
121,4,olm1000.mtx,2952262366608134466,6,1,1,0.00984597,1
122,4,olm1000.mtx,2952262366608134466,6,2,0,inf,-1
123,4,olm1000.mtx,2952262366608134466,6,3,0,inf,-1
124,4,olm1000.mtx,2952262366608134466,6,4,0,inf,-1
125,4,olm1000.mtx,2952262366608134466,7,0,0,inf,-1
126,4,olm1000.mtx,2952262366608134466,7,1,1,0.0277832,-1
127,4,olm1000.mtx,2952262366608134466,7,2,1,0.45478999999999997,-1
128,4,olm1000.mtx,2952262366608134466,7,3,1,0.474383,-1
129,4,olm1000.mtx,2952262366608134466,7,4,1,0.28752,-1
130,4,olm1000.mtx,2952262366608134466,8,0,1,0.010241,1
131,4,olm1000.mtx,2952262366608134466,8,1,1,0.00933003,1
132,4,olm1000.mtx,2952262366608134466,8,2,0,inf,-1
133,4,olm1000.mtx,2952262366608134466,8,3,0,inf,-1
134,4,olm1000.mtx,2952262366608134466,8,4,0,inf,-1
135,4,tub1000.mtx,623749945307268439,0,0,0,inf,-1
136,4,tub1000.mtx,623749945307268439,0,1,0,inf,-1
137,4,tub1000.mtx,623749945307268439,0,2,0,inf,-1
138,4,tub1000.mtx,623749945307268439,0,3,-1,inf,-1
139,4,tub1000.mtx,623749945307268439,0,4,-1,inf,-1
140,4,tub1000.mtx,623749945307268439,1,0,1,0.0122111,-1
141,4,tub1000.mtx,623749945307268439,1,1,1,0.011206200000000001,-1
142,4,tub1000.mtx,623749945307268439,1,2,1,0.300291,-1
143,4,tub1000.mtx,623749945307268439,1,3,1,0.33497899999999997,-1
144,4,tub1000.mtx,623749945307268439,1,4,1,0.30123099999999997,-1
145,4,tub1000.mtx,623749945307268439,2,0,0,inf,-1
146,4,tub1000.mtx,623749945307268439,2,1,0,inf,-1
147,4,tub1000.mtx,623749945307268439,2,2,0,inf,-1
148,4,tub1000.mtx,623749945307268439,2,3,0,inf,-1
149,4,tub1000.mtx,623749945307268439,2,4,0,inf,-1
150,4,tub1000.mtx,623749945307268439,3,0,-1,inf,-1
151,4,tub1000.mtx,623749945307268439,3,1,-1,inf,-1
152,4,tub1000.mtx,623749945307268439,3,2,-1,inf,-1
153,4,tub1000.mtx,623749945307268439,3,3,-1,inf,-1
154,4,tub1000.mtx,623749945307268439,3,4,-1,inf,-1
155,4,tub1000.mtx,623749945307268439,4,0,-1,inf,-1
156,4,tub1000.mtx,623749945307268439,4,1,-1,inf,-1
157,4,tub1000.mtx,623749945307268439,4,2,-1,inf,-1
158,4,tub1000.mtx,623749945307268439,4,3,-1,inf,-1
159,4,tub1000.mtx,623749945307268439,4,4,-1,inf,-1
160,4,tub1000.mtx,623749945307268439,5,0,1,0.019025099999999996,-1
161,4,tub1000.mtx,623749945307268439,5,1,1,0.01863,-1
162,4,tub1000.mtx,623749945307268439,5,2,1,0.985524,-1
163,4,tub1000.mtx,623749945307268439,5,3,1,0.814036,-1
164,4,tub1000.mtx,623749945307268439,5,4,1,0.648005,-1
165,4,tub1000.mtx,623749945307268439,6,0,1,0.0106161,1
166,4,tub1000.mtx,623749945307268439,6,1,1,0.0104339,1
167,4,tub1000.mtx,623749945307268439,6,2,1,0.479264,-1
168,4,tub1000.mtx,623749945307268439,6,3,0,inf,-1
169,4,tub1000.mtx,623749945307268439,6,4,1,0.263854,-1
170,4,tub1000.mtx,623749945307268439,7,0,0,inf,-1
171,4,tub1000.mtx,623749945307268439,7,1,1,0.0421131,-1
172,4,tub1000.mtx,623749945307268439,7,2,0,inf,-1
173,4,tub1000.mtx,623749945307268439,7,3,0,inf,-1
174,4,tub1000.mtx,623749945307268439,7,4,0,inf,-1
175,4,tub1000.mtx,623749945307268439,8,0,1,0.0091939,1
176,4,tub1000.mtx,623749945307268439,8,1,1,0.00869918,1
177,4,tub1000.mtx,623749945307268439,8,2,0,inf,-1
178,4,tub1000.mtx,623749945307268439,8,3,0,inf,-1
179,4,tub1000.mtx,623749945307268439,8,4,0,inf,-1
180,4,cage8.mtx,-6847664512012962880,0,0,1,0.00236297,-1
181,4,cage8.mtx,-6847664512012962880,0,1,1,0.00198603,1
182,4,cage8.mtx,-6847664512012962880,0,2,1,0.0254951,-1
183,4,cage8.mtx,-6847664512012962880,0,3,-1,inf,-1
184,4,cage8.mtx,-6847664512012962880,0,4,1,0.00620985,-1
185,4,cage8.mtx,-6847664512012962880,1,0,1,0.00232196,-1
186,4,cage8.mtx,-6847664512012962880,1,1,1,0.00255108,-1
187,4,cage8.mtx,-6847664512012962880,1,2,1,0.00272608,-1
188,4,cage8.mtx,-6847664512012962880,1,3,1,0.00358009,-1
189,4,cage8.mtx,-6847664512012962880,1,4,-1,inf,-1
190,4,cage8.mtx,-6847664512012962880,2,0,0,inf,-1
191,4,cage8.mtx,-6847664512012962880,2,1,0,inf,-1
192,4,cage8.mtx,-6847664512012962880,2,2,0,inf,-1
193,4,cage8.mtx,-6847664512012962880,2,3,0,inf,-1
194,4,cage8.mtx,-6847664512012962880,2,4,0,inf,-1
195,4,cage8.mtx,-6847664512012962880,3,0,1,0.00171208,1
196,4,cage8.mtx,-6847664512012962880,3,1,1,0.00189686,1
197,4,cage8.mtx,-6847664512012962880,3,2,1,0.00173879,1
198,4,cage8.mtx,-6847664512012962880,3,3,1,0.00255585,-1
199,4,cage8.mtx,-6847664512012962880,3,4,1,0.00404,-1
200,4,cage8.mtx,-6847664512012962880,4,0,1,0.00180197,1
201,4,cage8.mtx,-6847664512012962880,4,1,1,0.00192595,1
202,4,cage8.mtx,-6847664512012962880,4,2,1,0.00179791,1
203,4,cage8.mtx,-6847664512012962880,4,3,0,inf,-1
204,4,cage8.mtx,-6847664512012962880,4,4,1,0.00414205,-1
205,4,cage8.mtx,-6847664512012962880,5,0,1,0.00296116,-1
206,4,cage8.mtx,-6847664512012962880,5,1,1,0.00308394,-1
207,4,cage8.mtx,-6847664512012962880,5,2,1,0.00335884,-1
208,4,cage8.mtx,-6847664512012962880,5,3,1,0.00416493,-1
209,4,cage8.mtx,-6847664512012962880,5,4,-1,inf,-1
210,4,cage8.mtx,-6847664512012962880,6,0,1,0.00205302,1
211,4,cage8.mtx,-6847664512012962880,6,1,1,0.00225115,-1
212,4,cage8.mtx,-6847664512012962880,6,2,1,0.0019989,1
213,4,cage8.mtx,-6847664512012962880,6,3,0,inf,-1
214,4,cage8.mtx,-6847664512012962880,6,4,-1,inf,-1
215,4,cage8.mtx,-6847664512012962880,7,0,1,0.013721899999999999,-1
216,4,cage8.mtx,-6847664512012962880,7,1,1,0.00494313,-1
217,4,cage8.mtx,-6847664512012962880,7,2,1,0.00604081,-1
218,4,cage8.mtx,-6847664512012962880,7,3,1,0.0059700000000000005,-1
219,4,cage8.mtx,-6847664512012962880,7,4,1,0.00624895,-1
220,4,cage8.mtx,-6847664512012962880,8,0,1,0.00380397,-1
221,4,cage8.mtx,-6847664512012962880,8,1,1,0.00330591,-1
222,4,cage8.mtx,-6847664512012962880,8,2,1,0.003757,-1
223,4,cage8.mtx,-6847664512012962880,8,3,1,0.00461102,-1
224,4,cage8.mtx,-6847664512012962880,8,4,1,0.00489497,-1
225,4,circuit204.mtx,1149208828897789597,0,0,-1,inf,-1
226,4,circuit204.mtx,1149208828897789597,0,1,-1,inf,-1
227,4,circuit204.mtx,1149208828897789597,0,2,-1,inf,-1
228,4,circuit204.mtx,1149208828897789597,0,3,-1,inf,-1
229,4,circuit204.mtx,1149208828897789597,0,4,-1,inf,-1
230,4,circuit204.mtx,1149208828897789597,1,0,-1,inf,-1
231,4,circuit204.mtx,1149208828897789597,1,1,-1,inf,-1
232,4,circuit204.mtx,1149208828897789597,1,2,-1,inf,-1
233,4,circuit204.mtx,1149208828897789597,1,3,-1,inf,-1
234,4,circuit204.mtx,1149208828897789597,1,4,-1,inf,-1
235,4,circuit204.mtx,1149208828897789597,2,0,0,inf,-1
236,4,circuit204.mtx,1149208828897789597,2,1,0,inf,-1
237,4,circuit204.mtx,1149208828897789597,2,2,0,inf,-1
238,4,circuit204.mtx,1149208828897789597,2,3,0,inf,-1
239,4,circuit204.mtx,1149208828897789597,2,4,0,inf,-1
240,4,circuit204.mtx,1149208828897789597,3,0,-1,inf,-1
241,4,circuit204.mtx,1149208828897789597,3,1,-1,inf,-1
242,4,circuit204.mtx,1149208828897789597,3,2,-1,inf,-1
243,4,circuit204.mtx,1149208828897789597,3,3,-1,inf,-1
244,4,circuit204.mtx,1149208828897789597,3,4,-1,inf,-1
245,4,circuit204.mtx,1149208828897789597,4,0,-1,inf,-1
246,4,circuit204.mtx,1149208828897789597,4,1,-1,inf,-1
247,4,circuit204.mtx,1149208828897789597,4,2,-1,inf,-1
248,4,circuit204.mtx,1149208828897789597,4,3,-1,inf,-1
249,4,circuit204.mtx,1149208828897789597,4,4,-1,inf,-1
250,4,circuit204.mtx,1149208828897789597,5,0,-1,inf,-1
251,4,circuit204.mtx,1149208828897789597,5,1,-1,inf,-1
252,4,circuit204.mtx,1149208828897789597,5,2,-1,inf,-1
253,4,circuit204.mtx,1149208828897789597,5,3,0,inf,-1
254,4,circuit204.mtx,1149208828897789597,5,4,0,inf,-1
255,4,circuit204.mtx,1149208828897789597,6,0,-1,inf,-1
256,4,circuit204.mtx,1149208828897789597,6,1,-1,inf,-1
257,4,circuit204.mtx,1149208828897789597,6,2,-1,inf,-1
258,4,circuit204.mtx,1149208828897789597,6,3,0,inf,-1
259,4,circuit204.mtx,1149208828897789597,6,4,0,inf,-1
260,4,circuit204.mtx,1149208828897789597,7,0,0,inf,-1
261,4,circuit204.mtx,1149208828897789597,7,1,0,inf,-1
262,4,circuit204.mtx,1149208828897789597,7,2,0,inf,-1
263,4,circuit204.mtx,1149208828897789597,7,3,1,0.0145571,1
264,4,circuit204.mtx,1149208828897789597,7,4,1,1.53336,-1
265,4,circuit204.mtx,1149208828897789597,8,0,-1,inf,-1
266,4,circuit204.mtx,1149208828897789597,8,1,-1,inf,-1
267,4,circuit204.mtx,1149208828897789597,8,2,-1,inf,-1
268,4,circuit204.mtx,1149208828897789597,8,3,0,inf,-1
269,4,circuit204.mtx,1149208828897789597,8,4,0,inf,-1
270,4,M20PI_n1.mtx,-4587417947648329443,0,0,-1,inf,-1
271,4,M20PI_n1.mtx,-4587417947648329443,0,1,-1,inf,-1
272,4,M20PI_n1.mtx,-4587417947648329443,0,2,-1,inf,-1
273,4,M20PI_n1.mtx,-4587417947648329443,0,3,-1,inf,-1
274,4,M20PI_n1.mtx,-4587417947648329443,0,4,-1,inf,-1
275,4,M20PI_n1.mtx,-4587417947648329443,1,0,-1,inf,-1
276,4,M20PI_n1.mtx,-4587417947648329443,1,1,-1,inf,-1
277,4,M20PI_n1.mtx,-4587417947648329443,1,2,-1,inf,-1
278,4,M20PI_n1.mtx,-4587417947648329443,1,3,-1,inf,-1
279,4,M20PI_n1.mtx,-4587417947648329443,1,4,-1,inf,-1
280,4,M20PI_n1.mtx,-4587417947648329443,2,0,0,inf,-1
281,4,M20PI_n1.mtx,-4587417947648329443,2,1,0,inf,-1
282,4,M20PI_n1.mtx,-4587417947648329443,2,2,0,inf,-1
283,4,M20PI_n1.mtx,-4587417947648329443,2,3,0,inf,-1
284,4,M20PI_n1.mtx,-4587417947648329443,2,4,0,inf,-1
285,4,M20PI_n1.mtx,-4587417947648329443,3,0,-1,inf,-1
286,4,M20PI_n1.mtx,-4587417947648329443,3,1,-1,inf,-1
287,4,M20PI_n1.mtx,-4587417947648329443,3,2,-1,inf,-1
288,4,M20PI_n1.mtx,-4587417947648329443,3,3,-1,inf,-1
289,4,M20PI_n1.mtx,-4587417947648329443,3,4,-1,inf,-1
290,4,M20PI_n1.mtx,-4587417947648329443,4,0,-1,inf,-1
291,4,M20PI_n1.mtx,-4587417947648329443,4,1,-1,inf,-1
292,4,M20PI_n1.mtx,-4587417947648329443,4,2,-1,inf,-1
293,4,M20PI_n1.mtx,-4587417947648329443,4,3,-1,inf,-1
294,4,M20PI_n1.mtx,-4587417947648329443,4,4,-1,inf,-1
295,4,M20PI_n1.mtx,-4587417947648329443,5,0,-1,inf,-1
296,4,M20PI_n1.mtx,-4587417947648329443,5,1,-1,inf,-1
297,4,M20PI_n1.mtx,-4587417947648329443,5,2,-1,inf,-1
298,4,M20PI_n1.mtx,-4587417947648329443,5,3,0,inf,-1
299,4,M20PI_n1.mtx,-4587417947648329443,5,4,0,inf,-1
300,4,M20PI_n1.mtx,-4587417947648329443,6,0,-1,inf,-1
301,4,M20PI_n1.mtx,-4587417947648329443,6,1,-1,inf,-1
302,4,M20PI_n1.mtx,-4587417947648329443,6,2,-1,inf,-1
303,4,M20PI_n1.mtx,-4587417947648329443,6,3,0,inf,-1
304,4,M20PI_n1.mtx,-4587417947648329443,6,4,0,inf,-1
305,4,M20PI_n1.mtx,-4587417947648329443,7,0,0,inf,-1
306,4,M20PI_n1.mtx,-4587417947648329443,7,1,0,inf,-1
307,4,M20PI_n1.mtx,-4587417947648329443,7,2,0,inf,-1
308,4,M20PI_n1.mtx,-4587417947648329443,7,3,0,inf,-1
309,4,M20PI_n1.mtx,-4587417947648329443,7,4,1,0.373323,1
310,4,M20PI_n1.mtx,-4587417947648329443,8,0,-1,inf,-1
311,4,M20PI_n1.mtx,-4587417947648329443,8,1,-1,inf,-1
312,4,M20PI_n1.mtx,-4587417947648329443,8,2,-1,inf,-1
313,4,M20PI_n1.mtx,-4587417947648329443,8,3,0,inf,-1
314,4,M20PI_n1.mtx,-4587417947648329443,8,4,0,inf,-1
315,4,S20PI_n1.mtx,-444910542881681110,0,0,-1,inf,-1
316,4,S20PI_n1.mtx,-444910542881681110,0,1,-1,inf,-1
317,4,S20PI_n1.mtx,-444910542881681110,0,2,-1,inf,-1
318,4,S20PI_n1.mtx,-444910542881681110,0,3,-1,inf,-1
319,4,S20PI_n1.mtx,-444910542881681110,0,4,-1,inf,-1
320,4,S20PI_n1.mtx,-444910542881681110,1,0,-1,inf,-1
321,4,S20PI_n1.mtx,-444910542881681110,1,1,-1,inf,-1
322,4,S20PI_n1.mtx,-444910542881681110,1,2,-1,inf,-1
323,4,S20PI_n1.mtx,-444910542881681110,1,3,-1,inf,-1
324,4,S20PI_n1.mtx,-444910542881681110,1,4,-1,inf,-1
325,4,S20PI_n1.mtx,-444910542881681110,2,0,0,inf,-1
326,4,S20PI_n1.mtx,-444910542881681110,2,1,0,inf,-1
327,4,S20PI_n1.mtx,-444910542881681110,2,2,0,inf,-1
328,4,S20PI_n1.mtx,-444910542881681110,2,3,0,inf,-1
329,4,S20PI_n1.mtx,-444910542881681110,2,4,0,inf,-1
330,4,S20PI_n1.mtx,-444910542881681110,3,0,-1,inf,-1
331,4,S20PI_n1.mtx,-444910542881681110,3,1,-1,inf,-1
332,4,S20PI_n1.mtx,-444910542881681110,3,2,-1,inf,-1
333,4,S20PI_n1.mtx,-444910542881681110,3,3,-1,inf,-1
334,4,S20PI_n1.mtx,-444910542881681110,3,4,-1,inf,-1
335,4,S20PI_n1.mtx,-444910542881681110,4,0,-1,inf,-1
336,4,S20PI_n1.mtx,-444910542881681110,4,1,-1,inf,-1
337,4,S20PI_n1.mtx,-444910542881681110,4,2,-1,inf,-1
338,4,S20PI_n1.mtx,-444910542881681110,4,3,-1,inf,-1
339,4,S20PI_n1.mtx,-444910542881681110,4,4,-1,inf,-1
340,4,S20PI_n1.mtx,-444910542881681110,5,0,-1,inf,-1
341,4,S20PI_n1.mtx,-444910542881681110,5,1,-1,inf,-1
342,4,S20PI_n1.mtx,-444910542881681110,5,2,-1,inf,-1
343,4,S20PI_n1.mtx,-444910542881681110,5,3,0,inf,-1
344,4,S20PI_n1.mtx,-444910542881681110,5,4,0,inf,-1
345,4,S20PI_n1.mtx,-444910542881681110,6,0,-1,inf,-1
346,4,S20PI_n1.mtx,-444910542881681110,6,1,-1,inf,-1
347,4,S20PI_n1.mtx,-444910542881681110,6,2,-1,inf,-1
348,4,S20PI_n1.mtx,-444910542881681110,6,3,0,inf,-1
349,4,S20PI_n1.mtx,-444910542881681110,6,4,0,inf,-1
350,4,S20PI_n1.mtx,-444910542881681110,7,0,0,inf,-1
351,4,S20PI_n1.mtx,-444910542881681110,7,1,0,inf,-1
352,4,S20PI_n1.mtx,-444910542881681110,7,2,0,inf,-1
353,4,S20PI_n1.mtx,-444910542881681110,7,3,0,inf,-1
354,4,S20PI_n1.mtx,-444910542881681110,7,4,1,0.372104,1
355,4,S20PI_n1.mtx,-444910542881681110,8,0,-1,inf,-1
356,4,S20PI_n1.mtx,-444910542881681110,8,1,-1,inf,-1
357,4,S20PI_n1.mtx,-444910542881681110,8,2,-1,inf,-1
358,4,S20PI_n1.mtx,-444910542881681110,8,3,0,inf,-1
359,4,S20PI_n1.mtx,-444910542881681110,8,4,0,inf,-1
360,4,orsirr_1.mtx,-6420216497070147793,0,0,0,inf,-1
361,4,orsirr_1.mtx,-6420216497070147793,0,1,0,inf,-1
362,4,orsirr_1.mtx,-6420216497070147793,0,2,0,inf,-1
363,4,orsirr_1.mtx,-6420216497070147793,0,3,-1,inf,-1
364,4,orsirr_1.mtx,-6420216497070147793,0,4,-1,inf,-1
365,4,orsirr_1.mtx,-6420216497070147793,1,0,1,0.09491210000000001,-1
366,4,orsirr_1.mtx,-6420216497070147793,1,1,1,0.10662200000000001,-1
367,4,orsirr_1.mtx,-6420216497070147793,1,2,-1,inf,-1
368,4,orsirr_1.mtx,-6420216497070147793,1,3,-1,inf,-1
369,4,orsirr_1.mtx,-6420216497070147793,1,4,1,0.28477199999999997,-1
370,4,orsirr_1.mtx,-6420216497070147793,2,0,0,inf,-1
371,4,orsirr_1.mtx,-6420216497070147793,2,1,0,inf,-1
372,4,orsirr_1.mtx,-6420216497070147793,2,2,0,inf,-1
373,4,orsirr_1.mtx,-6420216497070147793,2,3,0,inf,-1
374,4,orsirr_1.mtx,-6420216497070147793,2,4,0,inf,-1
375,4,orsirr_1.mtx,-6420216497070147793,3,0,-1,inf,-1
376,4,orsirr_1.mtx,-6420216497070147793,3,1,-1,inf,-1
377,4,orsirr_1.mtx,-6420216497070147793,3,2,-1,inf,-1
378,4,orsirr_1.mtx,-6420216497070147793,3,3,-1,inf,-1
379,4,orsirr_1.mtx,-6420216497070147793,3,4,-1,inf,-1
380,4,orsirr_1.mtx,-6420216497070147793,4,0,-1,inf,-1
381,4,orsirr_1.mtx,-6420216497070147793,4,1,-1,inf,-1
382,4,orsirr_1.mtx,-6420216497070147793,4,2,-1,inf,-1
383,4,orsirr_1.mtx,-6420216497070147793,4,3,-1,inf,-1
384,4,orsirr_1.mtx,-6420216497070147793,4,4,-1,inf,-1
385,4,orsirr_1.mtx,-6420216497070147793,5,0,1,0.10764100000000001,-1
386,4,orsirr_1.mtx,-6420216497070147793,5,1,1,0.09926389999999999,-1
387,4,orsirr_1.mtx,-6420216497070147793,5,2,1,0.08788589999999999,-1
388,4,orsirr_1.mtx,-6420216497070147793,5,3,0,inf,-1
389,4,orsirr_1.mtx,-6420216497070147793,5,4,1,0.559949,-1
390,4,orsirr_1.mtx,-6420216497070147793,6,0,1,0.0615492,-1
391,4,orsirr_1.mtx,-6420216497070147793,6,1,1,0.055727,1
392,4,orsirr_1.mtx,-6420216497070147793,6,2,1,0.045114999999999995,1
