system,num_procs,matrix_name,solver,preconditioner,status,time,iterations,final_residual
summit,4,saylr3.mtx,FIXED_POINT,ILUT,unconverged,0.57351,10000,0.260768
summit,4,saylr3.mtx,FIXED_POINT,RILUK,error,0
summit,4,saylr3.mtx,FIXED_POINT,RELAXATION,unconverged,0.382879,10000,0.0634735
summit,4,saylr3.mtx,FIXED_POINT,CHEBYSHEV,error,0
summit,4,saylr3.mtx,FIXED_POINT,NONE,error,0
summit,4,saylr3.mtx,BICGSTAB,ILUT,error,0
summit,4,saylr3.mtx,BICGSTAB,RILUK,error,0
summit,4,saylr3.mtx,BICGSTAB,RELAXATION,error,0
summit,4,saylr3.mtx,BICGSTAB,CHEBYSHEV,error,0
summit,4,saylr3.mtx,BICGSTAB,NONE,error,0
summit,4,saylr3.mtx,MINRES,ILUT,unconverged,0.470115,10000,0.00353228
summit,4,saylr3.mtx,MINRES,RILUK,unconverged,0.462394,10000,0.00353228
summit,4,saylr3.mtx,MINRES,RELAXATION,unconverged,0.470562,10000,0.00353228
summit,4,saylr3.mtx,MINRES,CHEBYSHEV,unconverged,0.466303,10000,0.00353228
summit,4,saylr3.mtx,MINRES,NONE,unconverged,0.464649,10000,0.00353228
summit,4,saylr3.mtx,PSEUDOBLOCK_CG,ILUT,error,0
summit,4,saylr3.mtx,PSEUDOBLOCK_CG,RILUK,error,0
summit,4,saylr3.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0
summit,4,saylr3.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0
summit,4,saylr3.mtx,PSEUDOBLOCK_CG,NONE,error,0
summit,4,saylr3.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0
summit,4,saylr3.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0
summit,4,saylr3.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0
summit,4,saylr3.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,error,0
summit,4,saylr3.mtx,PSEUDOBLOCK_TFQMR,NONE,error,0
summit,4,saylr3.mtx,LSQR,ILUT,converged,0.250921,977,
summit,4,saylr3.mtx,LSQR,RILUK,unconverged,1.4542,10000,
summit,4,saylr3.mtx,LSQR,RELAXATION,converged,0.712517,3551,
summit,4,saylr3.mtx,LSQR,CHEBYSHEV,converged,0.728169,3546,
summit,4,saylr3.mtx,LSQR,NONE,unconverged,1.1145,10000,
summit,4,saylr3.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,0.0534124,144,4.09737e-07
summit,4,saylr3.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0
summit,4,saylr3.mtx,PSEUDOBLOCK_GMRES,RELAXATION,unconverged,3.05509,10000,0.0632456
summit,4,saylr3.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,3.07085,10000,0.0632456
summit,4,saylr3.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,2.85367,10000,0.0632456
summit,4,sherman1.mtx,FIXED_POINT,ILUT,converged,0.0346427,574,9.97027e-07
summit,4,sherman1.mtx,FIXED_POINT,RILUK,converged,0.0339339,574,9.97027e-07
summit,4,sherman1.mtx,FIXED_POINT,RELAXATION,unconverged,0.382987,10000,0.00537499
summit,4,sherman1.mtx,FIXED_POINT,CHEBYSHEV,error,0
summit,4,sherman1.mtx,FIXED_POINT,NONE,error,0
summit,4,sherman1.mtx,BICGSTAB,ILUT,converged,0.00951695,30,6.68669e-07
summit,4,sherman1.mtx,BICGSTAB,RILUK,converged,0.00930285,30,6.6883e-07
summit,4,sherman1.mtx,BICGSTAB,RELAXATION,converged,0.0475981,210,3.12668e-07
