system,num_procs,matrix_name,solver,preconditioner,status,time,iterations,final_residual
summit,12,saylr3.mtx,FIXED_POINT,ILUT,unconverged,0.523826,10000,0.260768
summit,12,saylr3.mtx,FIXED_POINT,RILUK,error,0
summit,12,saylr3.mtx,FIXED_POINT,RELAXATION,unconverged,0.377392,10000,0.0634735
summit,12,saylr3.mtx,FIXED_POINT,CHEBYSHEV,error,0
summit,12,saylr3.mtx,FIXED_POINT,NONE,error,0
summit,12,saylr3.mtx,BICGSTAB,ILUT,error,0
summit,12,saylr3.mtx,BICGSTAB,RILUK,error,0
summit,12,saylr3.mtx,BICGSTAB,RELAXATION,error,0
summit,12,saylr3.mtx,BICGSTAB,CHEBYSHEV,error,0
summit,12,saylr3.mtx,BICGSTAB,NONE,error,0
summit,12,saylr3.mtx,MINRES,ILUT,unconverged,0.463895,10000,0.0363301
summit,12,saylr3.mtx,MINRES,RILUK,unconverged,0.465816,10000,0.0363301
summit,12,saylr3.mtx,MINRES,RELAXATION,unconverged,0.463131,10000,0.0363301
summit,12,saylr3.mtx,MINRES,CHEBYSHEV,unconverged,0.465904,10000,0.0363301
summit,12,saylr3.mtx,MINRES,NONE,unconverged,0.466017,10000,0.0363301
summit,12,saylr3.mtx,PSEUDOBLOCK_CG,ILUT,error,0
summit,12,saylr3.mtx,PSEUDOBLOCK_CG,RILUK,error,0
summit,12,saylr3.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0
summit,12,saylr3.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0
summit,12,saylr3.mtx,PSEUDOBLOCK_CG,NONE,error,0
summit,12,saylr3.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0
summit,12,saylr3.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0
summit,12,saylr3.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,unconverged,2.72052,10000,125.951
summit,12,saylr3.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,2.73043,10000,128.847
summit,12,saylr3.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,2.31938,10000,111.293
summit,12,saylr3.mtx,LSQR,ILUT,converged,0.25193,954,
summit,12,saylr3.mtx,LSQR,RILUK,unconverged,1.66244,10000,
summit,12,saylr3.mtx,LSQR,RELAXATION,converged,0.759066,3519,
summit,12,saylr3.mtx,LSQR,CHEBYSHEV,converged,0.527558,2241,
summit,12,saylr3.mtx,LSQR,NONE,unconverged,1.31501,10000,
summit,12,saylr3.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,0.0571358,189,5.72474e-07
summit,12,saylr3.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0
summit,12,saylr3.mtx,PSEUDOBLOCK_GMRES,RELAXATION,unconverged,2.75973,10000,0.0632456
summit,12,saylr3.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,2.75672,10000,0.868441
