system,num_procs,matrix_name,solver,preconditioner,status,time,iterations,final_residual
summit,8,saylr3.mtx,FIXED_POINT,ILUT,unconverged,0.551052,10000,0.260768
summit,8,saylr3.mtx,FIXED_POINT,RILUK,error,0
summit,8,saylr3.mtx,FIXED_POINT,RELAXATION,unconverged,0.371478,10000,0.0634735
summit,8,saylr3.mtx,FIXED_POINT,CHEBYSHEV,error,0
summit,8,saylr3.mtx,FIXED_POINT,NONE,error,0
summit,8,saylr3.mtx,BICGSTAB,ILUT,error,0
summit,8,saylr3.mtx,BICGSTAB,RILUK,error,0
summit,8,saylr3.mtx,BICGSTAB,RELAXATION,error,0
summit,8,saylr3.mtx,BICGSTAB,CHEBYSHEV,error,0
summit,8,saylr3.mtx,BICGSTAB,NONE,error,0
summit,8,saylr3.mtx,MINRES,ILUT,unconverged,0.455214,10000,0.00522394
summit,8,saylr3.mtx,MINRES,RILUK,unconverged,0.45647,10000,0.00522394
summit,8,saylr3.mtx,MINRES,RELAXATION,unconverged,0.455431,10000,0.00522394
summit,8,saylr3.mtx,MINRES,CHEBYSHEV,unconverged,0.45427,10000,0.00522394
summit,8,saylr3.mtx,MINRES,NONE,unconverged,0.458689,10000,0.00522394
summit,8,saylr3.mtx,PSEUDOBLOCK_CG,ILUT,error,0
summit,8,saylr3.mtx,PSEUDOBLOCK_CG,RILUK,error,0
summit,8,saylr3.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0
summit,8,saylr3.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0
summit,8,saylr3.mtx,PSEUDOBLOCK_CG,NONE,error,0
summit,8,saylr3.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0
summit,8,saylr3.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0
summit,8,saylr3.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0
summit,8,saylr3.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,2.78306,10000,128.019
summit,8,saylr3.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,2.36371,10000,111.293
summit,8,saylr3.mtx,LSQR,ILUT,converged,0.263449,1100,
summit,8,saylr3.mtx,LSQR,RILUK,unconverged,1.48996,10000,
summit,8,saylr3.mtx,LSQR,RELAXATION,converged,0.682089,3518,
summit,8,saylr3.mtx,LSQR,CHEBYSHEV,converged,0.680013,3520,
summit,8,saylr3.mtx,LSQR,NONE,unconverged,1.0774,10000,
